target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00444f20	CUnitAI__Unk_00444f20	00494fc2	<none>	<no_function>	UNCONDITIONAL_CALL
0044cd20	CUnitAI__Unk_0044cd20	005e4680	<none>	<no_function>	DATA
0044d1f0	CUnitAI__Unk_0044d1f0	005e239c	<none>	<no_function>	DATA
0044d1f0	CUnitAI__Unk_0044d1f0	005e4308	<none>	<no_function>	DATA
0044d1f0	CUnitAI__Unk_0044d1f0	005e40ac	<none>	<no_function>	DATA
0044d1f0	CUnitAI__Unk_0044d1f0	005e3e50	<none>	<no_function>	DATA
0044d1f0	CUnitAI__Unk_0044d1f0	005e46f0	<none>	<no_function>	DATA
0044d210	CUnitAI__Unk_0044d210	005e4670	<none>	<no_function>	DATA
00452ce0	CUnitAI__Unk_00452ce0	00467ad0	004679e0	CFrontEnd__RenderPreCommonFade	UNCONDITIONAL_CALL
00452ce0	CUnitAI__Unk_00452ce0	00459ed3	00459e50	CFEPMultiplayerStart__SubObj8848__RenderPreCommon	UNCONDITIONAL_CALL
00452ce0	CUnitAI__Unk_00452ce0	00462c7e	00462b70	CFEPMain__RenderPreCommon	UNCONDITIONAL_CALL
00440b70	CUnitAI__Unk_00440b70	005446c5	<none>	<no_function>	UNCONDITIONAL_CALL
00444620	CExplosionInitThing__Unk_00444620	005343b7	<none>	<no_function>	UNCONDITIONAL_CALL
004691c0	CUnitAI__Unk_004691c0	0046692a	<none>	<no_function>	UNCONDITIONAL_CALL
00469390	CUnitAI__Unk_00469390	00451715	<none>	<no_function>	UNCONDITIONAL_CALL
00469390	CUnitAI__Unk_00469390	00451835	<none>	<no_function>	UNCONDITIONAL_CALL
00469390	CUnitAI__Unk_00469390	0045333e	00453140	CFEPMultiplayerStart__Helper_00453140	UNCONDITIONAL_CALL
00469390	CUnitAI__Unk_00469390	0051a865	0051a820	CFEPCredits__Process	UNCONDITIONAL_CALL
00469390	CUnitAI__Unk_00469390	0051b833	<none>	<no_function>	UNCONDITIONAL_CALL
00469390	CUnitAI__Unk_00469390	00522e88	<none>	<no_function>	UNCONDITIONAL_CALL
00469390	CUnitAI__Unk_00469390	00522ec6	<none>	<no_function>	UNCONDITIONAL_CALL
00469550	CUnitAI__Unk_00469550	00452239	<none>	<no_function>	UNCONDITIONAL_CALL
00469550	CUnitAI__Unk_00469550	00456f45	<none>	<no_function>	UNCONDITIONAL_CALL
00469550	CUnitAI__Unk_00469550	0045a6aa	00459ee0	CFEPMultiplayerStart__SubObj8848__Render	UNCONDITIONAL_CALL
00469550	CUnitAI__Unk_00469550	004618aa	00460b40	CFEPLevelSelect__Render	UNCONDITIONAL_CALL
