target_addr	target_name	from_addr	from_function	ref_type
00407940	CGeneralVolume__Unk_00407940	0040c355	CEngine__Helper_0040c340	UNCONDITIONAL_CALL
00407940	CGeneralVolume__Unk_00407940	0040abc2	<no_function>	UNCONDITIONAL_CALL
00409e60	CGeneralVolume__Unk_00409e60	004136ab	CGeneralVolume_Unk_00409e60__Wrapper_00413660	UNCONDITIONAL_CALL
00409e60	CGeneralVolume__Unk_00409e60	00413728	CMonitor__Unk_004136e0	UNCONDITIONAL_CALL
00409e60	CGeneralVolume__Unk_00409e60	00410504	CGeneralVolume__Unk_00410490	UNCONDITIONAL_CALL
00409e60	CGeneralVolume__Unk_00409e60	0041052b	CGeneralVolume__Unk_00410490	UNCONDITIONAL_CALL
00409e60	CGeneralVolume__Unk_00409e60	004106d7	CGeneralVolume_Unk_00409e60__Wrapper_00410670	UNCONDITIONAL_CALL
00409e80	CGeneralVolume__Unk_00409e80	00411fe5	CCockpit__Unk_00411e70	UNCONDITIONAL_CALL
00409e80	CGeneralVolume__Unk_00409e80	00413ff9	CGeneralVolume__Unk_00413eb0	UNCONDITIONAL_CALL
00409e90	CGeneralVolume__Unk_00409e90	004d32b8	<no_function>	UNCONDITIONAL_CALL
00409ec0	CGeneralVolume__Unk_00409ec0	004d32b1	<no_function>	UNCONDITIONAL_CALL
00409ef0	CGeneralVolume__Unk_00409ef0	004d32cd	<no_function>	UNCONDITIONAL_CALL
00409f20	CGeneralVolume__Unk_00409f20	004d32d4	<no_function>	UNCONDITIONAL_CALL
00409f70	CGeneralVolume__Unk_00409f70	004d32db	<no_function>	UNCONDITIONAL_CALL
0040ac50	CGeneralVolume__Unk_0040ac50	004d8d07	<no_function>	UNCONDITIONAL_CALL
0040b660	CGeneralVolume__Unk_0040b660	0040b5d3	CMonitor__Helper_0040b120	UNCONDITIONAL_CALL
0040bfd0	CGeneralVolume__Unk_0040bfd0	005d8a8c	<no_function>	DATA
0040c570	CGeneralVolume__Unk_0040c570	005356bd	IScript__GetThingName	UNCONDITIONAL_CALL
0040c630	CGeneralVolume__Unk_0040c630	004276a0	CDXCompass__Render	UNCONDITIONAL_CALL
0040c630	CGeneralVolume__Unk_0040c630	0053c613	CVBufTexture__Unk_0053c510	UNCONDITIONAL_CALL
0040c630	CGeneralVolume__Unk_0040c630	004277f2	CDXCompass__Render	UNCONDITIONAL_CALL
0040c720	CGeneralVolume__Unk_0040c720	005d8adc	<no_function>	DATA
0040d120	CGeneralVolume__Unk_0040d120	004b12ae	CMeshPart__Unk_004b0fb0	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004b12bf	CMeshPart__Unk_004b0fb0	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004b0e61	CMeshPart__Unk_004b0d00	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0041ae83	CInterpolatedCamera__ctor	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0041ae9d	CInterpolatedCamera__ctor	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	00476e49	CGamut__Calculate	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0040d885	CExplosionInitThing__Helper_0040d7c0	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0040d89c	CExplosionInitThing__Helper_0040d7c0	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0040d8b6	CExplosionInitThing__Helper_0040d7c0	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0040dabc	CExplosionInitThing__Helper_0040da30	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0040dad1	CExplosionInitThing__Helper_0040da30	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0040dae2	CExplosionInitThing__Helper_0040da30	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004b5633	OID__Unk_004b5330	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0053ddaa	CDXEngine__Unk_0053d760	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004d447b	CPolyBucket__Build	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004c76c7	CPDSimpleSprite__Helper_004c5d50	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004c777f	CPDSimpleSprite__Helper_004c5d50	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004c7786	CPDSimpleSprite__Helper_004c5d50	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004c77e2	CPDSimpleSprite__Helper_004c5d50	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004ede80	CStaticShadows__BuildShadowMaps	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004c73e3	CPDSimpleSprite__Helper_004c5d50	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004c7481	CPDSimpleSprite__Helper_004c5d50	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0040d031	<no_function>	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	0040d075	<no_function>	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	00425649	<no_function>	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	00425660	<no_function>	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	00425677	<no_function>	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	00440a71	<no_function>	UNCONDITIONAL_CALL
0040d120	CGeneralVolume__Unk_0040d120	004946db	<no_function>	UNCONDITIONAL_CALL
