target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00504a50	CVBufTexture__Unk_00504a50	005e02e4	<none>	<no_function>	DATA
005069f0	CEngine__Unk_005069f0	00506143	00506010	CGeneralVolume__Helper_00506010	UNCONDITIONAL_CALL
005069f0	CEngine__Unk_005069f0	005069b6	<none>	<no_function>	UNCONDITIONAL_CALL
00507ab0	OID__Unk_00507ab0	004fb578	004fb500	CUnit__Unk_004fb500	UNCONDITIONAL_CALL
005088b0	OID__Unk_005088b0	004fb629	004fb5a0	CUnit__Unk_004fb5a0	UNCONDITIONAL_CALL
00509140	OID__Unk_00509140	004fb664	004fb650	CWarspite__Helper_004fb650	UNCONDITIONAL_CALL
005094b0	CEngine__Unk_005094b0	004fb2fd	004fb280	CUnit__Unk_004fb280	UNCONDITIONAL_CALL
005094b0	CEngine__Unk_005094b0	00504baf	00504b40	CVBufTexture__UpdateTrackedPitchWithClamp	UNCONDITIONAL_CALL
005094b0	CEngine__Unk_005094b0	0040cea4	<none>	<no_function>	UNCONDITIONAL_CALL
00509e90	CEngine__Unk_00509e90	00506100	00506010	CGeneralVolume__Helper_00506010	UNCONDITIONAL_CALL
0050a080	CEngine__Unk_0050a080	00411c61	00411bf0	CEngine_Unk_0050a080__Wrapper_00411bf0	UNCONDITIONAL_CALL
0050a080	CEngine__Unk_0050a080	00413d14	00413cf0	CGeneralVolume__UpdateCurrentEntryProgressAndRefresh	UNCONDITIONAL_CALL
0050ab60	CVBufTexture__Unk_0050ab60	0053e77d	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
00511bc0	CVBufTexture__Unk_00511bc0	004fc54e	004fc4e0	CUnit__UpdateTransform	UNCONDITIONAL_CALL
00511c10	CVBufTexture__Unk_00511c10	0043c09d	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052271f	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052275e	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522ad8	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522bfe	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522c5c	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522c97	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522d85	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	00522e1e	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	0052206a	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	005220b2	<none>	<no_function>	UNCONDITIONAL_CALL
005230e0	CVBufTexture__Unk_005230e0	005220e9	<none>	<no_function>	UNCONDITIONAL_CALL
00523b30	CVBufTexture__Unk_00523b30	004f01a6	004f00e0	CLTShell__Helper_004f00e0	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	0051283a	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127af	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127cd	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	005127f0	<none>	<no_function>	UNCONDITIONAL_CALL
00528b00	CEngine__Unk_00528b00	00512813	<none>	<no_function>	UNCONDITIONAL_CALL
