address	name	signature	status
0x0044d6f0	CFrontEnd__Helper_0044d6f0	void __fastcall CFrontEnd__Helper_0044d6f0(void * param_1)	OK
0x0044eab0	CFEPMultiplayerStart__Helper_0044eab0	int __cdecl CFEPMultiplayerStart__Helper_0044eab0(int param_1)	OK
0x0044eb30	CFEPMultiplayerStart__Helper_0044eb30	void __cdecl CFEPMultiplayerStart__Helper_0044eb30(int param_1)	OK
0x0044ecf0	CFEPMultiplayerStart__Helper_0044ecf0	int CFEPMultiplayerStart__Helper_0044ecf0(void)	OK
0x0044ed40	CFEPMultiplayerStart__Helper_0044ed40	int __cdecl CFEPMultiplayerStart__Helper_0044ed40(int param_1)	OK
0x0044eea0	CFEPMultiplayerStart__Helper_0044eea0	int __cdecl CFEPMultiplayerStart__Helper_0044eea0(int param_1)	OK
0x00452de0	CFEPGoodies__Helper_00452de0	void CFEPGoodies__Helper_00452de0(void)	OK
0x004530b0	CFEPMultiplayerStart__Helper_004530b0	void __stdcall CFEPMultiplayerStart__Helper_004530b0(float param_1, float param_2, float param_3, int param_4)	OK
0x00465c10	CDXBitmapFont__Helper_00465c10	void CDXBitmapFont__Helper_00465c10(void)	OK
0x00465dd0	CFEPVirtualKeyboard__Helper_00465dd0	bool __thiscall CFEPVirtualKeyboard__Helper_00465dd0(void * this, void * param_1, int param_2)	OK
0x00469430	CFEPDirectory__Helper_00469430	uint __cdecl CFEPDirectory__Helper_00469430(int param_1, int param_2, int param_3, int param_4)	OK
0x0046b950	CFEPMultiplayerStart__Helper_0046b950	void __thiscall CFEPMultiplayerStart__Helper_0046b950(void * this, int param_1, void * param_2)	OK
0x0046bab0	CFEPMultiplayerStart__Helper_0046bab0	void __thiscall CFEPMultiplayerStart__Helper_0046bab0(void * this, int param_1, int param_2)	OK
0x0046bc20	CFEPMultiplayerStart__Helper_0046bc20	void __fastcall CFEPMultiplayerStart__Helper_0046bc20(int param_1)	OK
0x00472a90	CGame__Helper_00472a90	void __fastcall CGame__Helper_00472a90(int param_1)	OK
0x00472f10	CDXEngine__Helper_00472f10	void __fastcall CDXEngine__Helper_00472f10(void * param_1)	OK
0x00476fe0	CVBufTexture__Helper_00476fe0	void CVBufTexture__Helper_00476fe0(void)	OK
0x00477cb0	CSquadNormal__Helper_00477cb0	int * __stdcall CSquadNormal__Helper_00477cb0(void * param_1)	OK
0x004780f0	CWorld__Helper_004780f0	int CWorld__Helper_004780f0(void)	OK
0x00478510	CMeshCollisionVolume__Helper_00478510	int CMeshCollisionVolume__Helper_00478510(void)	OK
0x0047d6d0	CGroundVehicleGuide__Helper_0047d6d0	void __fastcall CGroundVehicleGuide__Helper_0047d6d0(void * param_1)	OK
0x0047fb50	CExplosionInitThing__Helper_0047fb50	void __cdecl CExplosionInitThing__Helper_0047fb50(int param_1, int param_2, int param_3)	OK
0x00480a30	CCollisionSeekingRound__Helper_00480a30	void __thiscall CCollisionSeekingRound__Helper_00480a30(void * this, int param_1, int param_2)	OK
0x00481400	CDXEngine__Helper_00481400	int __fastcall CDXEngine__Helper_00481400(int param_1)	OK
0x00482050	CDXEngine__Helper_00482050	void __fastcall CDXEngine__Helper_00482050(int param_1)	OK
0x004821b0	CDXCompass__Helper_004821b0	void CDXCompass__Helper_004821b0(void)	OK
0x004821e0	CDXCompass__Helper_004821e0	void CDXCompass__Helper_004821e0(void)	OK
0x00483530	CExplosionInitThing__Helper_00483530	void __fastcall CExplosionInitThing__Helper_00483530(int param_1)	OK
0x00484340	CExplosionInitThing__Helper_00484340	void __fastcall CExplosionInitThing__Helper_00484340(int param_1)	OK
0x00484c50	CExplosionInitThing__Helper_00484c50	void __fastcall CExplosionInitThing__Helper_00484c50(int param_1)	OK
0x004858d0	CExplosionInitThing__Helper_004858d0	void __fastcall CExplosionInitThing__Helper_004858d0(int param_1)	OK
0x00485d50	CExplosionInitThing__Helper_00485d50	void __fastcall CExplosionInitThing__Helper_00485d50(int param_1)	OK
0x00486940	CExplosionInitThing__Helper_00486940	void __fastcall CExplosionInitThing__Helper_00486940(int param_1)	OK
0x00486e00	CExplosionInitThing__Helper_00486e00	void __fastcall CExplosionInitThing__Helper_00486e00(int param_1)	OK
0x00488090	CDXEngine__Helper_00488090	void __fastcall CDXEngine__Helper_00488090(int param_1)	OK
0x0048afb0	CInfluenceMap__Helper_0048afb0	void __fastcall CInfluenceMap__Helper_0048afb0(int param_1)	OK
0x0048de00	CTokenArchive__Helper_0048de00	void __stdcall CTokenArchive__Helper_0048de00(void * param_1, int param_2)	OK
0x0048de30	CDXEngine__Helper_0048de30	void __cdecl CDXEngine__Helper_0048de30(void * param_1)	OK
0x0048de90	CDXLandscape__Helper_0048de90	int __fastcall CDXLandscape__Helper_0048de90(int param_1)	OK
0x0048f180	CDXLandscape__Helper_0048f180	void __fastcall CDXLandscape__Helper_0048f180(int param_1)	OK
