address	name	signature	status
0x0048f1e0	CDXPatchManager__Helper_0048f1e0	void __thiscall CDXPatchManager__Helper_0048f1e0(void * this, int param_1, int param_2)	OK
0x0048f2f0	CDXLandscape__Helper_0048f2f0	int CDXLandscape__Helper_0048f2f0(void)	OK
0x0048f620	CDXEngine__Helper_0048f620	void CDXEngine__Helper_0048f620(void)	OK
0x00490280	CEngine__Helper_00490280	int __fastcall CEngine__Helper_00490280(int param_1)	OK
0x004905f0	CDXEngine__Helper_004905f0	void __fastcall CDXEngine__Helper_004905f0(int param_1)	OK
0x00490e30	CGame__Helper_00490e30	void __fastcall CGame__Helper_00490e30(int param_1)	OK
0x00490f10	CGame__Helper_00490f10	int __fastcall CGame__Helper_00490f10(int param_1)	OK
0x00490f50	CWorld__Helper_00490f50	int __thiscall CWorld__Helper_00490f50(void * this, int param_1, int param_2, int param_3, int param_4)	OK
0x00491060	CResourceAccumulator__Helper_00491060	void __thiscall CResourceAccumulator__Helper_00491060(void * this, int param_1, void * param_2)	OK
0x00496250	CMeshPart__Helper_00496250	bool __cdecl CMeshPart__Helper_00496250(int param_1)	OK
0x00496270	CMeshPart__Helper_00496270	bool CMeshPart__Helper_00496270(void)	OK
0x00496910	CMeshPart__Helper_00496910	int __cdecl CMeshPart__Helper_00496910(int param_1)	OK
0x00496f60	CMeshPart__Helper_00496f60	bool __cdecl CMeshPart__Helper_00496f60(int param_1)	OK
0x0049f670	CMeshPart__Helper_0049f670	int __cdecl CMeshPart__Helper_0049f670(int param_1)	OK
0x004a1390	CDXEngine__Helper_004a1390	int __fastcall CDXEngine__Helper_004a1390(int param_1)	OK
0x004b5250	CDXEngine__Helper_004b5250	void __cdecl CDXEngine__Helper_004b5250(float param_1)	OK
0x004b52a0	CDXEngine__Helper_004b52a0	double __cdecl CDXEngine__Helper_004b52a0(float param_1)	OK
0x004b52c0	CDXEngine__Helper_004b52c0	int __cdecl CDXEngine__Helper_004b52c0(void * param_1, float param_2)	OK
0x004b5e80	CSphere__Helper_004b5e80	int CSphere__Helper_004b5e80(void)	OK
0x004b6cd0	COggLoader__Helper_004b6cd0	void COggLoader__Helper_004b6cd0(void)	OK
0x004b7320	CGame__Helper_004b7320	void __fastcall CGame__Helper_004b7320(int param_1)	OK
0x004b7d90	CGame__Helper_004b7d90	void CGame__Helper_004b7d90(void)	OK
0x004b82b0	CDXEngine__Helper_004b82b0	void __thiscall CDXEngine__Helper_004b82b0(void * this, int param_1, float param_2, float param_3, int param_4)	OK
0x004b8850	CDXEngine__Helper_004b8850	void __fastcall CDXEngine__Helper_004b8850(int param_1)	OK
0x004bc260	CWorld__Helper_004bc260	int __thiscall CWorld__Helper_004bc260(void * this, int param_1, float param_2)	OK
0x004bffa0	CWingmanStart__Helper_004bffa0	void __fastcall CWingmanStart__Helper_004bffa0(int param_1)	OK
0x004c0000	CEscapePod__Helper_004c0000	void __fastcall CEscapePod__Helper_004c0000(void * param_1)	OK
0x004c0370	CParticleDescriptor__Helper_004c0370	void __thiscall CParticleDescriptor__Helper_004c0370(void * this, int param_1, void * param_2)	OK
0x004c0510	CParticleManager__Helper_004c0510	void __thiscall CParticleManager__Helper_004c0510(void * this, int param_1, void * param_2)	OK
0x004c78d0	CEngine__Helper_004c78d0	double __fastcall CEngine__Helper_004c78d0(void * param_1)	OK
0x004d3b10	CPolyBucket__Helper_004d3b10	int CPolyBucket__Helper_004d3b10(void)	OK
0x004d6e00	CRepairPadAI__Helper_004d6e00	int __thiscall CRepairPadAI__Helper_004d6e00(void * this, int param_1, int param_2)	OK
