address	name	signature	status
0x005015c0	CEngine__Unk_005015c0	void CEngine__Unk_005015c0(void)	OK
0x005069f0	CEngine__Unk_005069f0	int __fastcall CEngine__Unk_005069f0(void * param_1)	OK
0x00527f50	CEngine__Unk_00527f50	int CEngine__Unk_00527f50(void)	OK
0x005282b0	CEngine__Unk_005282b0	void CEngine__Unk_005282b0(void)	OK
0x00528460	CEngine__Unk_00528460	void CEngine__Unk_00528460(void)	OK
0x00528540	CEngine__Unk_00528540	void CEngine__Unk_00528540(void)	OK
0x005285b0	CEngine__Unk_005285b0	void CEngine__Unk_005285b0(void)	OK
0x005285e0	CEngine__Unk_005285e0	void CEngine__Unk_005285e0(void)	OK
0x00528b00	CEngine__Unk_00528b00	void __thiscall CEngine__Unk_00528b00(void * this, void * param_1, int param_2)	OK
0x005230e0	CVBufTexture__Unk_005230e0	int * __fastcall CVBufTexture__Unk_005230e0(int param_1)	OK
0x00523b30	CVBufTexture__Unk_00523b30	void CVBufTexture__Unk_00523b30(void)	OK
0x00511bc0	CVBufTexture__Unk_00511bc0	int * __thiscall CVBufTexture__Unk_00511bc0(void * this, int param_1, int param_2, int param_3)	OK
0x00511c10	CVBufTexture__Unk_00511c10	void __thiscall CVBufTexture__Unk_00511c10(void * this, int param_1, void * param_2)	OK
0x00504a50	CVBufTexture__Unk_00504a50	void __fastcall CVBufTexture__Unk_00504a50(void * param_1)	OK
0x0050ab60	CVBufTexture__Unk_0050ab60	void CVBufTexture__Unk_0050ab60(void)	OK
