address	name	signature	status
0x005768f1	CFastVB__DispatchIndirect_00656f3c	void CFastVB__DispatchIndirect_00656f3c(void)	OK
0x00576b3a	CFastVB__DispatchIndirect_00656fc4	void CFastVB__DispatchIndirect_00656fc4(void)	OK
0x00576dfd	CFastVB__DispatchIndirect_00656f78	void CFastVB__DispatchIndirect_00656f78(void)	OK
0x005771af	CFastVB__DispatchIndirect_00656fb4	void __stdcall CFastVB__DispatchIndirect_00656fb4(int param_1, int param_2, int param_3, int param_4)	OK
0x005775b0	CFastVB__DispatchIndirect_00656fc8	void CFastVB__DispatchIndirect_00656fc8(void)	OK
0x005776d3	CFastVB__DispatchIndirect_00656fcc	void CFastVB__DispatchIndirect_00656fcc(void)	OK
0x005776e4	CFastVB__DispatchIndirect_00656fd4_ReturnInt	int CFastVB__DispatchIndirect_00656fd4_ReturnInt(void)	OK
0x0057798e	CFastVB__DispatchIndirect_00656fa4	void __stdcall CFastVB__DispatchIndirect_00656fa4(int param_1, int param_2, int param_3)	OK
0x00577a0a	CFastVB__DispatchIndirect_00656f94	void __stdcall CFastVB__DispatchIndirect_00656f94(int param_1, int param_2, int param_3, int param_4)	OK
0x005784a9	CFastVB__DispatchIndirect_00657044	void CFastVB__DispatchIndirect_00657044(void)	OK
0x00579184	CFastVB__NormalizeQuaternionCopy	void __stdcall CFastVB__NormalizeQuaternionCopy(void * param_1, void * param_2)	OK
