target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00593a81	CFastVB__Helper_00593a81	00594e96	00594d5c	CDXTexture__ApplyPngRowTransforms	UNCONDITIONAL_CALL
00593b92	CFastVB__Helper_00593b92	00594e7c	00594d5c	CDXTexture__ApplyPngRowTransforms	UNCONDITIONAL_CALL
00593d0b	CFastVB__Helper_00593d0b	00594e21	00594d5c	CDXTexture__ApplyPngRowTransforms	UNCONDITIONAL_CALL
00593d51	CFastVB__Helper_00593d51	00594ed5	00594d5c	CDXTexture__ApplyPngRowTransforms	UNCONDITIONAL_CALL
00593f8a	CFastVB__Helper_00593f8a	00594e07	00594d5c	CDXTexture__ApplyPngRowTransforms	UNCONDITIONAL_CALL
005944e3	CFastVB__Helper_005944e3	00594dd2	00594d5c	CDXTexture__ApplyPngRowTransforms	UNCONDITIONAL_CALL
00594836	CFastVB__Helper_00594836	00594e47	00594d5c	CDXTexture__ApplyPngRowTransforms	UNCONDITIONAL_CALL
00595930	CFastVB__Helper_00595930	00595c7f	00595c10	CTexture__Helper_00595c10	UNCONDITIONAL_CALL
00595930	CFastVB__Helper_00595930	00595c8b	00595c10	CTexture__Helper_00595c10	UNCONDITIONAL_CALL
00595930	CFastVB__Helper_00595930	00595d5a	00595c10	CTexture__Helper_00595c10	UNCONDITIONAL_CALL
00596341	CFastVB__Helper_00596341	005892c0	0058926b	CTexture__Helper_0058926b	UNCONDITIONAL_CALL
00596480	CFastVB__Helper_00596480	005971be	00596e23	CFastVB__QuantizeScalarBlockIndices	UNCONDITIONAL_CALL
00596480	CFastVB__Helper_00596480	005971cb	00596e23	CFastVB__QuantizeScalarBlockIndices	UNCONDITIONAL_CALL
005980be	CFastVB__Helper_005980be	0058934b	0058926b	CTexture__Helper_0058926b	UNCONDITIONAL_CALL
0059822c	CFastVB__Helper_0059822c	00589335	0058926b	CTexture__Helper_0058926b	UNCONDITIONAL_CALL
00598390	CFastVB__Helper_00598390	00598474	00598474	CFastVB__InitDispatchOpsFromFeatureFlags	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	00598ac3	00598abd	CFastVB__Helper_00598abd	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	00598f25	00598f22	CDXTexture__Dtor_ReleaseNodePayload_DeleteOnFlag	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	00598f47	00598f3e	CDXTexture__Dtor_NodePayload_DeleteOnFlag	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	00598f69	00598f60	CFastVB__NodeType8_scalar_deleting_dtor	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	00598f8b	00598f82	CFastVB__NodeType9_scalar_deleting_dtor	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	00598bd7	00598b81	CFastVB__NodeType10_dtor	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	00598e58	00598e22	CTexture__Helper_00598e22	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	00599873	00599831	CTexture__Helper_00599831	UNCONDITIONAL_CALL
0059871c	CFastVB__Helper_0059871c	005999ce	005999b5	CTexture__Helper_005999b5	UNCONDITIONAL_CALL
0059879e	CFastVB__Helper_0059879e	0059aa2a	0059a71a	CFastVB__SelectBestNodeTreeMatch	UNCONDITIONAL_CALL
0059879e	CFastVB__Helper_0059879e	00598ef1	<none>	<no_function>	UNCONDITIONAL_CALL
005987d9	CFastVB__Helper_005987d9	00598898	00598873	CFastVB__CloneNodeChainWithAddRef	UNCONDITIONAL_CALL
00598a81	CFastVB__Helper_00598a81	0059aba9	0059a71a	CFastVB__SelectBestNodeTreeMatch	UNCONDITIONAL_CALL
00598a81	CFastVB__Helper_00598a81	0059ac70	0059a71a	CFastVB__SelectBestNodeTreeMatch	UNCONDITIONAL_CALL
00598a81	CFastVB__Helper_00598a81	0059ad60	0059a71a	CFastVB__SelectBestNodeTreeMatch	UNCONDITIONAL_CALL
00598a81	CFastVB__Helper_00598a81	0059ae4b	0059a71a	CFastVB__SelectBestNodeTreeMatch	UNCONDITIONAL_CALL
00598abd	CFastVB__Helper_00598abd	0059a20a	0059a10a	CFastVB__Helper_0059a10a	UNCONDITIONAL_CALL
00598abd	CFastVB__Helper_00598abd	0059a212	0059a10a	CFastVB__Helper_0059a10a	UNCONDITIONAL_CALL
00598abd	CFastVB__Helper_00598abd	0059a314	0059a21f	CFastVB__AreNodeTreesCompatible	UNCONDITIONAL_CALL
00598abd	CFastVB__Helper_00598abd	0059a31c	0059a21f	CFastVB__AreNodeTreesCompatible	UNCONDITIONAL_CALL
00598da4	CFastVB__Helper_00598da4	0059aa93	0059a71a	CFastVB__SelectBestNodeTreeMatch	UNCONDITIONAL_CALL
00598ddc	CFastVB__Helper_00598ddc	0059ae70	0059a71a	CFastVB__SelectBestNodeTreeMatch	UNCONDITIONAL_CALL
