address	name	signature
0x0040c3c0	CGeneralVolume__Unk_0040c3c0	double __fastcall CGeneralVolume__Unk_0040c3c0(void * param_1)
0x0040c460	CGeneralVolume__Unk_0040c460	void __fastcall CGeneralVolume__Unk_0040c460(int param_1)
0x0040c480	CGeneralVolume__Unk_0040c480	void __fastcall CGeneralVolume__Unk_0040c480(int param_1)
0x0040c4a0	CGeneralVolume__Unk_0040c4a0	double __fastcall CGeneralVolume__Unk_0040c4a0(int param_1)
0x0040c550	CGeneralVolume__Unk_0040c550	void __fastcall CGeneralVolume__Unk_0040c550(int param_1)
0x0040c570	CGeneralVolume__Unk_0040c570	void __fastcall CGeneralVolume__Unk_0040c570(int param_1)
0x0040c590	CGeneralVolume__Unk_0040c590	void __fastcall CGeneralVolume__Unk_0040c590(int param_1)
0x0040c5b0	CGeneralVolume__Unk_0040c5b0	int __fastcall CGeneralVolume__Unk_0040c5b0(int param_1)
0x0040c5e0	CGeneralVolume__Unk_0040c5e0	int __fastcall CGeneralVolume__Unk_0040c5e0(int param_1)
0x0040c630	CGeneralVolume__Unk_0040c630	double __fastcall CGeneralVolume__Unk_0040c630(int param_1)
0x0040c650	CGeneralVolume__Unk_0040c650	void __fastcall CGeneralVolume__Unk_0040c650(int param_1)
0x0040c720	CGeneralVolume__Unk_0040c720	void __thiscall CGeneralVolume__Unk_0040c720(void * this, int param_1, void * param_2)
0x0040d0f0	CGeneralVolume__Unk_0040d0f0	int __fastcall CGeneralVolume__Unk_0040d0f0(int param_1)
0x0040d120	CGeneralVolume__Unk_0040d120	void __thiscall CGeneralVolume__Unk_0040d120(void * this, void * param_1, void * param_2, void * param_3)
0x0040d150	CGeneralVolume__Unk_0040d150	void __thiscall CGeneralVolume__Unk_0040d150(void * this, void * param_1, void * param_2, float param_3)
0x0040d180	CGeneralVolume__Unk_0040d180	double __thiscall CGeneralVolume__Unk_0040d180(void * this, void * param_1, void * param_2)
0x0040d1a0	CGeneralVolume__Unk_0040d1a0	double __fastcall CGeneralVolume__Unk_0040d1a0(void * param_1)
0x0040d1f0	CGeneralVolume__Unk_0040d1f0	void __thiscall CGeneralVolume__Unk_0040d1f0(void * this, void * param_1, float param_2, float param_3, float param_4)
0x0040d2c0	CGeneralVolume__Unk_0040d2c0	void __thiscall CGeneralVolume__Unk_0040d2c0(void * this, void * param_1, void * param_2, void * param_3)
0x0040d320	CGeneralVolume__Unk_0040d320	void __thiscall CGeneralVolume__Unk_0040d320(void * this, void * param_1, void * param_2, void * param_3)
0x0040d4d0	CGeneralVolume__Unk_0040d4d0	void __fastcall CGeneralVolume__Unk_0040d4d0(int param_1)
0x0040d5f0	CGeneralVolume__Unk_0040d5f0	void __fastcall CGeneralVolume__Unk_0040d5f0(int param_1)
0x0040d660	CGeneralVolume__Unk_0040d660	void __thiscall CGeneralVolume__Unk_0040d660(void * this, int param_1, void * param_2)
0x0040dfb0	CGeneralVolume__Unk_0040dfb0	void __fastcall CGeneralVolume__Unk_0040dfb0(void * param_1)
0x0040e860	CGeneralVolume__Unk_0040e860	void __thiscall CGeneralVolume__Unk_0040e860(void * this, void * param_1, void * param_2)
0x0040ef20	CGeneralVolume__Unk_0040ef20	void __fastcall CGeneralVolume__Unk_0040ef20(int param_1)
0x00410310	CGeneralVolume__Unk_00410310	void __thiscall CGeneralVolume__Unk_00410310(void * this, int param_1, float param_2)
0x00410490	CGeneralVolume__Unk_00410490	void __fastcall CGeneralVolume__Unk_00410490(int param_1)
0x00410740	CGeneralVolume__Unk_00410740	void __thiscall CGeneralVolume__Unk_00410740(void * this, int param_1, float param_2)
0x004109d0	CGeneralVolume__Unk_004109d0	void __thiscall CGeneralVolume__Unk_004109d0(void * this, int param_1, float param_2)
0x004114d0	CGeneralVolume__Unk_004114d0	double __fastcall CGeneralVolume__Unk_004114d0(int param_1)
0x00411b70	CGeneralVolume__Unk_00411b70	int __fastcall CGeneralVolume__Unk_00411b70(int param_1)
0x004121b0	CGeneralVolume__Unk_004121b0	double __fastcall CGeneralVolume__Unk_004121b0(void * param_1)
0x004122b0	CGeneralVolume__Unk_004122b0	int __fastcall CGeneralVolume__Unk_004122b0(void * param_1)
0x00412310	CGeneralVolume__Unk_00412310	int __fastcall CGeneralVolume__Unk_00412310(void * param_1)
0x00412370	CGeneralVolume__Unk_00412370	double __fastcall CGeneralVolume__Unk_00412370(void * param_1)
0x00412480	CGeneralVolume__Unk_00412480	int __fastcall CGeneralVolume__Unk_00412480(void * param_1)
0x004124d0	CGeneralVolume__Unk_004124d0	int __fastcall CGeneralVolume__Unk_004124d0(void * param_1)
0x004127a0	CGeneralVolume__Unk_004127a0	void __thiscall CGeneralVolume__Unk_004127a0(void * this, void * param_1, void * param_2)
0x00412d80	CGeneralVolume__Unk_00412d80	void __thiscall CGeneralVolume__Unk_00412d80(void * this, int param_1, float param_2)
0x00412f70	CGeneralVolume__Unk_00412f70	void __thiscall CGeneralVolume__Unk_00412f70(void * this, int param_1, float param_2)
0x00413160	CGeneralVolume__Unk_00413160	void __thiscall CGeneralVolume__Unk_00413160(void * this, int param_1, float param_2)
0x00413360	CGeneralVolume__Unk_00413360	void __thiscall CGeneralVolume__Unk_00413360(void * this, int param_1, float param_2)
0x004135d0	CGeneralVolume__Unk_004135d0	bool __fastcall CGeneralVolume__Unk_004135d0(int param_1)
0x004135e0	CGeneralVolume__Unk_004135e0	void __fastcall CGeneralVolume__Unk_004135e0(int param_1)
0x00413cc0	CGeneralVolume__Unk_00413cc0	void __fastcall CGeneralVolume__Unk_00413cc0(int param_1)
0x00413cf0	CGeneralVolume__Unk_00413cf0	void __fastcall CGeneralVolume__Unk_00413cf0(int param_1)
0x00413eb0	CGeneralVolume__Unk_00413eb0	void __fastcall CGeneralVolume__Unk_00413eb0(void * param_1)
0x00414030	CGeneralVolume__Unk_00414030	int __fastcall CGeneralVolume__Unk_00414030(void * param_1)
0x00414410	CGeneralVolume__Unk_00414410	double __fastcall CGeneralVolume__Unk_00414410(void * param_1)
0x00414470	CGeneralVolume__Unk_00414470	int __fastcall CGeneralVolume__Unk_00414470(void * param_1)
0x004144c0	CGeneralVolume__Unk_004144c0	int __fastcall CGeneralVolume__Unk_004144c0(void * param_1)
0x00414520	CGeneralVolume__Unk_00414520	double __fastcall CGeneralVolume__Unk_00414520(void * param_1)
0x004145a0	CGeneralVolume__Unk_004145a0	short * __fastcall CGeneralVolume__Unk_004145a0(void * param_1)
0x004145d0	CGeneralVolume__Unk_004145d0	int __fastcall CGeneralVolume__Unk_004145d0(void * param_1)
0x004145f0	CGeneralVolume__Unk_004145f0	int __fastcall CGeneralVolume__Unk_004145f0(void * param_1)
0x00414970	CGeneralVolume__Unk_00414970	void __thiscall CGeneralVolume__Unk_00414970(void * this, void * param_1, void * param_2)
0x00414a40	CGeneralVolume__Unk_00414a40	void __thiscall CGeneralVolume__Unk_00414a40(void * this, void * param_1, void * param_2)
