address	old_name	inferred_owner	new_name	xref_count	top_counts
0x00494b00	CMCBuggy__Unk_00494b00	CMeshPart	CMeshPart__Helper_00494b00	2	CMeshPart:2
0x00494b50	CMCBuggy__Unk_00494b50	CMeshPart	CMeshPart__Helper_00494b50	3	CMeshPart:2;CMesh:1
0x004950f0	CMCBuggy__Unk_004950f0	CMeshPart	CMeshPart__Helper_004950f0	2	CMeshPart:2
0x004957d0	CMCBuggy__Unk_004957d0	CMeshPart	CMeshPart__Helper_004957d0	6	CMeshPart:6
0x00495ed0	CMCBuggy__Unk_00495ed0	CMCMech	CMCMech__Helper_00495ed0	2	CMCMech:2
