target_addr	target_name	from_addr	from_function	ref_type
00494b00	CMCBuggy__Unk_00494b00	004bae89	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
00494b00	CMCBuggy__Unk_00494b00	004bb059	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
00494b50	CMCBuggy__Unk_00494b50	004bae7c	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
00494b50	CMCBuggy__Unk_00494b50	004bb04c	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
00494b50	CMCBuggy__Unk_00494b50	004bb216	CMesh__HasSpecialOptimizationConstraints	UNCONDITIONAL_CALL
00495030	CMCBuggy__Unk_00495030	004baeab	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
00495090	CMCBuggy__Unk_00495090	004bb07b	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
004950f0	CMCBuggy__Unk_004950f0	004bae9e	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
004950f0	CMCBuggy__Unk_004950f0	004bb06e	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	0049ba3f	CMCMech__UpdateBone	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	0049561b	<no_function>	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	00495db7	<no_function>	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	00496ed6	<no_function>	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	00497ec4	<no_function>	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	00497f84	<no_function>	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	00498044	<no_function>	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	0049c98b	<no_function>	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	0049f421	<no_function>	UNCONDITIONAL_CALL
004956a0	CMCBuggy__Unk_004956a0	0049f4cf	<no_function>	UNCONDITIONAL_CALL
004957d0	CMCBuggy__Unk_004957d0	004baec0	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
004957d0	CMCBuggy__Unk_004957d0	004baee2	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
004957d0	CMCBuggy__Unk_004957d0	004baf6a	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
004957d0	CMCBuggy__Unk_004957d0	004bb090	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
004957d0	CMCBuggy__Unk_004957d0	004bb0b2	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
004957d0	CMCBuggy__Unk_004957d0	004bb13a	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
00495e00	CMCBuggy__Unk_00495e00	00495d9e	<no_function>	UNCONDITIONAL_CALL
00495e00	CMCBuggy__Unk_00495e00	00496ebd	<no_function>	UNCONDITIONAL_CALL
00495e00	CMCBuggy__Unk_00495e00	00497eab	<no_function>	UNCONDITIONAL_CALL
00495e00	CMCBuggy__Unk_00495e00	00497f6b	<no_function>	UNCONDITIONAL_CALL
00495e00	CMCBuggy__Unk_00495e00	0049802b	<no_function>	UNCONDITIONAL_CALL
00495e00	CMCBuggy__Unk_00495e00	0049f408	<no_function>	UNCONDITIONAL_CALL
00495e00	CMCBuggy__Unk_00495e00	0049f4b6	<no_function>	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	0049ba1a	CMCMech__UpdateBone	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	0049ba38	CMCMech__UpdateBone	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	00495da5	<no_function>	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	00496ec4	<no_function>	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	00497eb2	<no_function>	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	00497f72	<no_function>	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	00498032	<no_function>	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	0049f40f	<no_function>	UNCONDITIONAL_CALL
00495ed0	CMCBuggy__Unk_00495ed0	0049f4bd	<no_function>	UNCONDITIONAL_CALL
