address	name
0x004ac4a0	CMeshCollisionVolume__Unk_004ac4a0
0x004acf30	CMeshCollisionVolume__Unk_004acf30
0x004ad7f0	CInfluenceMap__Unk_004ad7f0
0x004ae110	CMeshPart__Unk_004ae110
0x004ae1a0	CMeshPart__Unk_004ae1a0
0x004ae220	CMeshPart__Unk_004ae220
0x004ae430	CMeshPart__Unk_004ae430
0x004ae640	CMeshPart__Unk_004ae640
0x004aea50	CMeshPart__Unk_004aea50
0x004aede0	CMeshPart__Unk_004aede0
0x004af110	CMeshPart__Unk_004af110
0x004b0800	CMeshPart__Unk_004b0800
0x004b0c00	CMeshPart__Unk_004b0c00
0x004b0c20	CMeshPart__Unk_004b0c20
0x004b0c40	CMeshPart__Unk_004b0c40
0x004b0d00	CMeshPart__Unk_004b0d00
0x004b1d30	CMeshPart__Unk_004b1d30
0x004b1eb0	CMeshPart__Unk_004b1eb0
0x004b24d0	CMeshPart__Unk_004b24d0
0x004b4ba0	CEngine__Unk_004b4ba0
0x004b4cd0	CEngine__Unk_004b4cd0
0x004b4de0	CEngine__Unk_004b4de0
0x004b5330	OID__Unk_004b5330
0x004b5ad0	OID__Unk_004b5ad0
0x004b7300	CUnitAI__Unk_004b7300
0x004b7b60	CFrontEndPage__Unk_004b7b60
0x004b7b70	CUnitAI__Unk_004b7b70
0x004b7b80	CUnitAI__Unk_004b7b80
0x004b7ea0	CUnitAI__Unk_004b7ea0
0x004b8020	CUnitAI__Unk_004b8020
0x004b8800	CUnitAI__Unk_004b8800
0x004b8e70	CMessageLog__Unk_004b8e70
0x004b8ef0	CMessageLog__Unk_004b8ef0
0x004b9010	CMessageLog__Unk_004b9010
0x004b93f0	CMessageLog__Unk_004b93f0
0x004b9a80	CMessageLog__Unk_004b9a80
0x004b9ea0	CMessageLog__Unk_004b9ea0
0x004bc2e0	CExplosionInitThing__Unk_004bc2e0
0x004bc510	CExplosionInitThing__Unk_004bc510
0x004bd9e0	CEngine__Unk_004bd9e0
0x004be1d0	CExplosionInitThing__Unk_004be1d0
0x004bed30	CExplosionInitThing__Unk_004bed30
0x004beea0	CExplosionInitThing__Unk_004beea0
0x004bfab0	OID__Unk_004bfab0
0x004c0150	CUnitAI__Unk_004c0150
0x004c0560	CEngine__Unk_004c0560
0x004c0940	CPDSimpleSprite__Unk_004c0940
0x004c0c70	CPDSimpleSprite__Unk_004c0c70
0x004c10c0	CPDSimpleSprite__Unk_004c10c0
0x004c35d0	CEngine__Unk_004c35d0
0x004c5280	CPDSimpleSprite__Unk_004c5280
0x004c7d90	CUnitAI__Unk_004c7d90
0x004c8060	CEngine__Unk_004c8060
0x004cab30	CUnitAI__Unk_004cab30
0x004cac40	CUnitAI__Unk_004cac40
0x004caf30	CParticleManager__Unk_004caf30
0x004cb080	CParticleManager__Unk_004cb080
0x004cb920	CParticleManager__Unk_004cb920
0x004cba30	CParticleManager__Unk_004cba30
0x004cba90	CParticleManager__Unk_004cba90
0x004cbc60	CParticleManager__Unk_004cbc60
0x004cbff0	CUnitAI__Unk_004cbff0
0x004cdbe0	CEngine__Unk_004cdbe0
0x004cddf0	CEngine__Unk_004cddf0
0x004d04d0	CPauseMenu__Unk_004d04d0
0x004d0510	CPauseMenu__Unk_004d0510
0x004d06e0	CPauseMenu__Unk_004d06e0
0x004d0810	CPauseMenu__Unk_004d0810
0x004d0db0	CPauseMenu__Unk_004d0db0
0x004d0de0	CPauseMenu__Unk_004d0de0
0x004d0ff0	CPauseMenu__Unk_004d0ff0
0x004d10b0	CGillMHead__Unk_004d10b0
0x004d11d0	CEngine__Unk_004d11d0
0x004d1f10	CUnitAI__Unk_004d1f10
0x004d1f90	CExplosionInitThing__Unk_004d1f90
0x004d1fd0	CUnitAI__Unk_004d1fd0
0x004d2010	CEngine__Unk_004d2010
0x004d20a0	CFEPMultiplayerStart__Unk_004d20a0
0x004d28a0	CPlayer__Unk_004d28a0
0x004d2a50	CPlayer__Unk_004d2a50
0x004d2a70	CPlayer__Unk_004d2a70
0x004d2ae0	CPlayer__Unk_004d2ae0
0x004d2b40	CPlayer__Unk_004d2b40
0x004d2bb0	CPlayer__Unk_004d2bb0
0x004d3020	CEngine__Unk_004d3020
0x004d30d0	CInfluenceMap__Unk_004d30d0
0x004d3630	CEngine__Unk_004d3630
0x004d36c0	CUnit__Unk_004d36c0
0x004d3730	CUnit__Unk_004d3730
0x004d38c0	CInfluenceMap__Unk_004d38c0
0x004d39d0	CInfluenceMap__Unk_004d39d0
0x004d3a00	CInfluenceMap__Unk_004d3a00
0x004d9d60	CEngine__Unk_004d9d60
0x004d9ef0	CEngine__Unk_004d9ef0
0x004daa20	CEngine__Unk_004daa20
0x004daab0	CEngine__Unk_004daab0
0x004db090	CEngine__Unk_004db090
0x004db150	CEngine__Unk_004db150
0x004db630	CEngine__Unk_004db630
0x004dfce0	CUnit__Unk_004dfce0
0x004e0b30	CSoundManager__Unk_004e0b30
0x004e0f70	CSoundManager__Unk_004e0f70
0x004e1040	CSoundManager__Unk_004e1040
0x004e1130	CSoundManager__Unk_004e1130
0x004e1190	CSoundManager__Unk_004e1190
0x004e12b0	CSoundManager__Unk_004e12b0
0x004e1300	CSoundManager__Unk_004e1300
0x004e1330	CSoundManager__Unk_004e1330
0x004e1360	CSoundManager__Unk_004e1360
0x004e18d0	CSoundManager__Unk_004e18d0
0x004e2360	CSoundManager__Unk_004e2360
0x004e2bb0	CUnit__Unk_004e2bb0
0x004e2c50	CUnit__Unk_004e2c50
0x004e2e60	CUnit__Unk_004e2e60
0x004e5c90	CUnit__Unk_004e5c90
0x004e6660	CUnit__Unk_004e6660
0x004e66d0	CWaypoint__Unk_004e66d0
0x004e66e0	CUnit__Unk_004e66e0
0x004e6ff0	CSquadNormal__Unk_004e6ff0
0x004e7110	CSquadNormal__Unk_004e7110
0x004e7cf0	CSquadNormal__Unk_004e7cf0
0x004e7f40	CSquadNormal__Unk_004e7f40
0x004e8100	CSquadNormal__Unk_004e8100
0x004e81d0	CSquadNormal__Unk_004e81d0
0x004e83b0	CSquadNormal__Unk_004e83b0
0x004e84e0	CSquadNormal__Unk_004e84e0
0x004e8730	CSquadNormal__Unk_004e8730
0x004e8930	CSquadNormal__Unk_004e8930
0x004e8dd0	CSquadNormal__Unk_004e8dd0
0x004e8f80	CSquadNormal__Unk_004e8f80
0x004e9570	CUnit__Unk_004e9570
0x004eb9a0	CUnit__Unk_004eb9a0
0x004ebd10	CStaticShadows__Unk_004ebd10
0x004ebe40	CStaticShadows__Unk_004ebe40
0x004ec250	CStaticShadows__Unk_004ec250
0x004ef000	CUnit__Unk_004ef000
0x004ef050	CUnit__Unk_004ef050
0x004ef0f0	CUnit__Unk_004ef0f0
0x004ef100	CUnit__Unk_004ef100
0x004ef120	CMonitor__Unk_004ef120
0x004f1220	CUnit__Unk_004f1220
0x004f29c0	CUnit__Unk_004f29c0
0x004f3110	CUnit__Unk_004f3110
0x004f35d0	CThing__Unk_004f35d0
0x004f36d0	CThing__Unk_004f36d0
0x004f3710	CThing__Unk_004f3710
0x004f37c0	CThing__Unk_004f37c0
0x004f3970	CThing__Unk_004f3970
0x004f3a70	CThing__Unk_004f3a70
0x004f3de0	CThing__Unk_004f3de0
0x004f4430	CThing__Unk_004f4430
0x004f4480	CThing__Unk_004f4480
0x004f45a0	CUnit__Unk_004f45a0
0x004f6fd0	CUnit__Unk_004f6fd0
0x004f7cd0	CWaypoint__Unk_004f7cd0
0x004f9430	CUnit__Unk_004f9430
0x004fa4b0	CUnit__Unk_004fa4b0
0x004fa800	CUnit__Unk_004fa800
0x004fa8d0	CUnit__Unk_004fa8d0
0x004fb280	CUnit__Unk_004fb280
0x004fb500	CUnit__Unk_004fb500
0x004fb5a0	CUnit__Unk_004fb5a0
0x004fb670	CUnit__Unk_004fb670
0x004fbcb0	CUnit__Unk_004fbcb0
0x004fc000	CUnit__Unk_004fc000
0x004fc220	CUnit__Unk_004fc220
0x004fc6e0	CUnit__Unk_004fc6e0
0x004fcdc0	CUnit__Unk_004fcdc0
0x004fce80	CUnit__Unk_004fce80
0x004fcf00	CUnit__Unk_004fcf00
0x004fcfa0	CUnit__Unk_004fcfa0
0x004fcfe0	CUnit__Unk_004fcfe0
0x004fd040	CUnit__Unk_004fd040
0x004fd140	CUnit__Unk_004fd140
0x004fd380	CUnit__Unk_004fd380
0x004fd5b0	CUnit__Unk_004fd5b0
0x004fd7a0	CUnit__Unk_004fd7a0
0x004fd830	CUnit__Unk_004fd830
0x004fd910	CUnit__Unk_004fd910
0x004fda20	CUnit__Unk_004fda20
0x004fdad0	CUnit__Unk_004fdad0
0x004fdc20	CUnit__Unk_004fdc20
0x004fdcb0	CUnit__Unk_004fdcb0
0x004fde30	CUnit__Unk_004fde30
0x004fe390	CEngine__Unk_004fe390
0x004fe3f0	CEngine__Unk_004fe3f0
0x004fe480	CEngine__Unk_004fe480
0x004ffe00	CWaypoint__Unk_004ffe00
0x00501360	CWaypoint__Unk_00501360
0x005015c0	CEngine__Unk_005015c0
0x005016b0	CEngine__Unk_005016b0
0x005019d0	CVertexShader__Unk_005019d0
0x00501ba0	CVertexShader__Unk_00501ba0
0x00502290	CVertexShader__Unk_00502290
0x005027f0	CVertexShader__Unk_005027f0
0x00502920	CVertexShader__Unk_00502920
0x00503ac0	CVertexShader__Unk_00503ac0
0x00503dd0	CVertexShader__Unk_00503dd0
0x00504a50	CVBufTexture__Unk_00504a50
0x00504b40	CVBufTexture__Unk_00504b40
0x00504cf0	CVBufTexture__Unk_00504cf0
0x00504d30	CVBufTexture__Unk_00504d30
0x00505ab0	CWaypointManager__Unk_00505ab0
0x005068f0	CEngine__Unk_005068f0
0x005069f0	CEngine__Unk_005069f0
0x005078b0	CEngine__Unk_005078b0
0x005078f0	CMonitor__Unk_005078f0
0x00507ab0	OID__Unk_00507ab0
0x005088b0	OID__Unk_005088b0
0x00509140	OID__Unk_00509140
0x005094b0	CEngine__Unk_005094b0
0x00509e90	CEngine__Unk_00509e90
0x0050a080	CEngine__Unk_0050a080
0x0050a870	CVBufTexture__Unk_0050a870
0x0050a9c0	CVBufTexture__Unk_0050a9c0
0x0050ab60	CVBufTexture__Unk_0050ab60
0x0050abb0	CWorld__Unk_0050ada0
0x0050abc0	CWorld__Unk_0050abc0
0x0050ada0	CWorld__Unk_0050ada0
0x0050af70	CWorld__Unk_0050af70
0x0050b010	CWorld__Unk_0050b010
0x0050b020	CWorld__Unk_0050b020
0x0050d680	CWorld__Unk_0050d680
0x0050d6a0	CWorld__Unk_0050d6a0
0x0050d720	CWorld__Unk_0050d720
0x0050d7a0	CWorld__Unk_0050d7a0
0x0050d7d0	CWorld__Unk_0050d7d0
0x0050d7f0	CWorld__Unk_0050d7f0
0x0050ef30	CWorldPhysicsManager__Unk_0050ef30
0x0050f030	CWorldPhysicsManager__Unk_0050f030
0x0050f130	CAirUnit__Unk_0050f130
0x0050f1a0	CAirUnit__Unk_0050f1a0
0x0050f1f0	CAirUnit__Unk_0050f1f0
0x0050f260	CAirUnit__Unk_0050f260
0x0050f2d0	CAirUnit__Unk_0050f2d0
0x0050f340	CAirUnit__Unk_0050f340
0x0050f3b0	CAirUnit__Unk_0050f3b0
0x0050f440	CWorldPhysicsManager__Unk_0050f440
0x0050f630	CWorldPhysicsManager__Unk_0050f630
0x0050f8d0	CWorldPhysicsManager__Unk_0050f8d0
0x0050fd90	CWorldPhysicsManager__Unk_0050fd90
0x0050fe10	CWorldPhysicsManager__Unk_0050fe10
0x0050fe90	CWorldPhysicsManager__Unk_0050fe90
0x0050fff0	CWorldPhysicsManager__Unk_0050fff0
0x00510250	CWorldPhysicsManager__Unk_00510250
0x00510520	CWorldPhysicsManager__Unk_00510520
0x00510740	CWorldPhysicsManager__Unk_00510740
0x00510800	CWorldPhysicsManager__Unk_00510800
0x00510a90	CWorldPhysicsManager__Unk_00510a90
0x00510e60	CWorldPhysicsManager__Unk_00510e60
0x00510eb0	CWorldPhysicsManager__Unk_00510eb0
0x00510f10	CWorldPhysicsManager__Unk_00510f10
0x00511040	CWorldPhysicsManager__Unk_00511040
0x00511070	CWorldPhysicsManager__Unk_00511070
0x005110f0	CWorldPhysicsManager__Unk_005110f0
0x005113a0	CWorldPhysicsManager__Unk_005113a0
0x00511440	CWorldPhysicsManager__Unk_00511440
0x005115b0	CWorldPhysicsManager__Unk_005115b0
0x00511720	CWorldPhysicsManager__Unk_00511720
0x005117c0	CWorldPhysicsManager__Unk_005117c0
0x00511860	CWorldPhysicsManager__Unk_00511860
0x00511bc0	CVBufTexture__Unk_00511bc0
0x00511c10	CVBufTexture__Unk_00511c10
0x00511ca0	CVBufTexture__Unk_00511ca0
0x00511d20	CVBufTexture__Unk_00511d20
0x00512040	CVBufTexture__Unk_00512040
0x00512470	CVBufTexture__Unk_00512470
0x00512490	CVBufTexture__Unk_00512490
0x00512630	CVBufTexture__Unk_00512630
0x00512ca0	CVBufTexture__Unk_00512ca0
0x00512fc0	CVBufTexture__Unk_00512fc0
0x00520530	CFEPVirtualKeyboard__Unk_00520530
0x00520cc0	CFEPVirtualKeyboard__Unk_00520cc0
0x00520f70	CFEPVirtualKeyboard__Unk_00520f70
0x005230e0	CVBufTexture__Unk_005230e0
0x005234e0	CVBufTexture__Unk_005234e0
0x00523b30	CVBufTexture__Unk_00523b30
0x00523bc0	CVBufTexture__Unk_00523bc0
0x00523cc0	CVBufTexture__Unk_00523cc0
0x00523d40	CVBufTexture__Unk_00523d40
0x00523df0	CVBufTexture__Unk_00523df0
0x00524180	CVBufTexture__Unk_00524180
0x00527c90	CVBufTexture__Unk_00527c90
0x00527da0	CVBufTexture__Unk_00527da0
0x00527f50	CEngine__Unk_00527f50
0x005282b0	CEngine__Unk_005282b0
0x00528460	CEngine__Unk_00528460
0x00528540	CEngine__Unk_00528540
0x005285b0	CEngine__Unk_005285b0
0x005285e0	CEngine__Unk_005285e0
0x00528b00	CEngine__Unk_00528b00
0x00528b60	CVBufTexture__Unk_00528b60
0x0052b760	CD3DApplication__Unk_0052b760
0x0052b840	CD3DApplication__Unk_0052b840
0x0052ba50	CD3DApplication__Unk_0052ba50
0x0052bb80	CD3DApplication__Unk_0052bb80
0x0052bc80	CD3DApplication__Unk_0052bc80
0x0052c430	CD3DApplication__Unk_0052c430
0x0052c4f0	CD3DApplication__Unk_0052c4f0
0x0052c8d0	CD3DApplication__Unk_0052c8d0
0x0052ff30	CEngine__Unk_0052ff30
0x00533430	CEngine__Unk_00533430
0x00533500	IScript__Unk_00533500
0x005335a0	IScript__Unk_005335a0
0x00533660	IScript__Unk_00533660
0x005337e0	IScript__Unk_005337e0
0x00533840	IScript__Unk_00533840
0x005343e0	IScript__Unk_005343e0
0x00534410	IScript__Unk_00534410
0x00534440	IScript__Unk_00534440
0x00534470	IScript__Unk_00534470
0x00534fb0	IScript__Unk_00534fb0
0x00534fe0	IScript__Unk_00534fe0
0x00535010	IScript__Unk_00535010
0x00535040	IScript__Unk_00535040
0x00535350	IScript__Unk_00535350
0x00535530	IScript__Unk_00535530
0x00535560	IScript__Unk_00535560
0x00535fa0	IScript__Unk_00535fa0
0x00536ca0	IScript__Unk_00536ca0
0x0053c510	CVBufTexture__Unk_0053c510
0x0053d4c0	CDXEngine__Unk_0053d4c0
0x0053df40	CDXEngine__Unk_0053df40
0x0053f0a0	CVBufTexture__Unk_0053f0a0
0x00540970	CDXEngine__Unk_00540970
0x00541f50	CDXEngine__Unk_00541f50
0x00542740	CDXEngine__Unk_00542740
0x005428d0	CDXEngine__Unk_005428d0
0x00542990	CDXEngine__Unk_00542990
0x00542a30	CDXEngine__Unk_00542a30
0x00542a50	CDXEngine__Unk_00542a50
0x00542ee0	CDXEngine__Unk_00542ee0
0x00542f90	CDXEngine__Unk_00542f90
0x00543300	CDXEngine__Unk_00543300
