address	name	signature	status
0x0050f440	CWorldPhysicsManager__Unk_0050f440	void __fastcall CWorldPhysicsManager__Unk_0050f440(int param_1)	OK
0x0040f2f0	CCockpit__Unk_0040f2f0	int __cdecl CCockpit__Unk_0040f2f0(int param_1)	OK
0x00411e70	CCockpit__Unk_00411e70	void __fastcall CCockpit__Unk_00411e70(void * param_1)	OK
0x00412cf0	CCockpit__Unk_00412cf0	void __fastcall CCockpit__Unk_00412cf0(void * param_1)	OK
0x004124d0	CGeneralVolume__Unk_004124d0	int __fastcall CGeneralVolume__Unk_004124d0(void * param_1)	OK
0x004145f0	CGeneralVolume__Unk_004145f0	int __fastcall CGeneralVolume__Unk_004145f0(void * param_1)	OK
0x004ad7f0	CInfluenceMap__Unk_004ad7f0	void __thiscall CInfluenceMap__Unk_004ad7f0(void * this, int param_1, int param_2)	OK
0x0055e902	CDXTexture__Unk_0055e902	void __cdecl CDXTexture__Unk_0055e902(uint param_1, uint param_2, int param_3, void * param_4)	OK
0x00440eb0	CDamage__Unk_00440eb0	int CDamage__Unk_00440eb0(void)	OK
0x00440f80	CDamage__Unk_00440f80	void __thiscall CDamage__Unk_00440f80(void * this, int param_1, int param_2, int param_3, int param_4)	OK
0x00414cb0	CExplosionInitThing__Unk_00414cb0	void __fastcall CExplosionInitThing__Unk_00414cb0(int param_1)	OK
0x004879e0	CExplosionInitThing__Unk_004879e0	void __thiscall CExplosionInitThing__Unk_004879e0(void * this, void * param_1, int param_2, float param_3)	OK
0x004a17b0	CMemoryManager__Unk_004a17b0	void __fastcall CMemoryManager__Unk_004a17b0(void * param_1)	OK
0x004b93f0	CMessageLog__Unk_004b93f0	void __fastcall CMessageLog__Unk_004b93f0(void * param_1)	OK
