address	name	signature	status
0x0055e21b	CTexture__Helper_0055e21b	int __cdecl CTexture__Helper_0055e21b(void * param_1)	OK
0x0055e673	CTexture__Helper_0055e673	int __cdecl CTexture__Helper_0055e673(int param_1)	OK
0x0055ecb1	CTexture__Helper_0055ecb1	void CTexture__Helper_0055ecb1(void)	OK
0x0055ed10	CTexture__Helper_0055ed10	void CTexture__Helper_0055ed10(void)	OK
0x00560b93	CTexture__Helper_00560b93	int CTexture__Helper_00560b93(void)	OK
0x005611da	CTexture__Helper_005611da	void __cdecl CTexture__Helper_005611da(int param_1)	OK
0x005621b9	CTexture__Helper_005621b9	void CTexture__Helper_005621b9(void)	OK
0x00562307	CTexture__Helper_00562307	void CTexture__Helper_00562307(void)	OK
0x0056244b	CTexture__Helper_0056244b	double __cdecl CTexture__Helper_0056244b(int param_1, double param_2, int param_3)	OK
0x0056249f	CTexture__Helper_0056249f	int CTexture__Helper_0056249f(void)	OK
0x00562ab1	CTexture__Helper_00562ab1	int __cdecl CTexture__Helper_00562ab1(int param_1)	OK
0x00562ad6	CTexture__Helper_00562ad6	int __cdecl CTexture__Helper_00562ad6(int param_1)	OK
0x00562b15	CTexture__Helper_00562b15	double __cdecl CTexture__Helper_00562b15(int param_1, int param_2)	OK
0x00562b98	CTexture__Helper_00562b98	double __cdecl CTexture__Helper_00562b98(uint param_1, uint param_2, void * param_3)	OK
0x00562c76	CTexture__Helper_00562c76	int CTexture__Helper_00562c76(void)	OK
0x00563951	CTexture__Helper_00563951	uint __thiscall CTexture__Helper_00563951(void * this, int param_1, int param_2, uint param_3)	OK
0x00564f4c	CTexture__Helper_00564f4c	int __cdecl CTexture__Helper_00564f4c(int param_1)	OK
0x00565d9c	CTexture__Helper_00565d9c	void __cdecl CTexture__Helper_00565d9c(int param_1, int param_2)	OK
0x00565dc1	CTexture__Helper_00565dc1	int __cdecl CTexture__Helper_00565dc1(void * param_1, void * param_2)	OK
0x00565e8d	CTexture__Helper_00565e8d	void __cdecl CTexture__Helper_00565e8d(int param_1, int param_2)	OK
