target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00533500	IScript__Unk_00533500	004f4359	004f4300	VFuncSlot_00_004f4300	UNCONDITIONAL_CALL
005335a0	IScript__Unk_005335a0	004f4348	004f4300	VFuncSlot_00_004f4300	UNCONDITIONAL_CALL
00533660	IScript__Unk_00533660	004fd1e8	004fd140	CUnit__Helper_004fd140	UNCONDITIONAL_CALL
00533660	IScript__Unk_00533660	004f444d	004f4430	CComplexThing__StartDieProcess	UNCONDITIONAL_CALL
00533660	IScript__Unk_00533660	0044cd98	<none>	<no_function>	UNCONDITIONAL_CALL
005337e0	IScript__Unk_005337e0	0040c02f	0040bfd0	CBattleEngine__StartDieProcess	UNCONDITIONAL_CALL
005337e0	IScript__Unk_005337e0	004fd0e9	004fd040	CUnit__Unk_004fd040	UNCONDITIONAL_CALL
005337e0	IScript__Unk_005337e0	00417e06	<none>	<no_function>	UNCONDITIONAL_CALL
005337e0	IScript__Unk_005337e0	004f43e1	004f43d0	VFuncSlot_14_004f43d0	UNCONDITIONAL_CALL
005337e0	IScript__Unk_005337e0	004ba810	<none>	<no_function>	UNCONDITIONAL_CALL
00533840	IScript__Unk_00533840	004f45a7	004f45a0	CUnit__Unk_004f45a0	UNCONDITIONAL_CALL
00534fb0	IScript__Unk_00534fb0	0053223c	0052ff30	ScriptCommandRegistry__InitBuiltins	DATA
00534fe0	IScript__Unk_00534fe0	0053225b	0052ff30	ScriptCommandRegistry__InitBuiltins	DATA
00535010	IScript__Unk_00535010	005331a6	0052ff30	ScriptCommandRegistry__InitBuiltins	DATA
00535040	IScript__Unk_00535040	005331b9	0052ff30	ScriptCommandRegistry__InitBuiltins	DATA
00535530	IScript__Unk_00535530	00533193	0052ff30	ScriptCommandRegistry__InitBuiltins	DATA
00535560	IScript__Unk_00535560	00530d3a	0052ff30	ScriptCommandRegistry__InitBuiltins	DATA
