address	name	signature	status
0x004bd9e0	CEngine__Unk_004bd9e0	void __cdecl CEngine__Unk_004bd9e0(void * param_1)	OK
0x004c0560	CEngine__Unk_004c0560	void __thiscall CEngine__Unk_004c0560(void * this, int param_1, void * param_2)	OK
0x004c35d0	CEngine__Unk_004c35d0	void __thiscall CEngine__Unk_004c35d0(void * this, int param_1, int param_2)	OK
0x004c8060	CEngine__Unk_004c8060	int __thiscall CEngine__Unk_004c8060(void * this, int param_1, int param_2, float param_3, float param_4)	OK
0x004cdbe0	CEngine__Unk_004cdbe0	void __thiscall CEngine__Unk_004cdbe0(void * this, int param_1, int param_2)	OK
0x004cddf0	CEngine__Unk_004cddf0	void __cdecl CEngine__Unk_004cddf0(int param_1)	OK
0x004d11d0	CEngine__Unk_004d11d0	uint __fastcall CEngine__Unk_004d11d0(int param_1)	OK
0x004d2010	CEngine__Unk_004d2010	int __fastcall CEngine__Unk_004d2010(void * param_1)	OK
0x004d3020	CEngine__Unk_004d3020	void __thiscall CEngine__Unk_004d3020(void * this, int param_1, float param_2)	OK
0x004d3630	CEngine__Unk_004d3630	void __fastcall CEngine__Unk_004d3630(void * param_1)	OK
0x004d9d60	CEngine__Unk_004d9d60	void __fastcall CEngine__Unk_004d9d60(void * param_1)	OK
0x004d9ef0	CEngine__Unk_004d9ef0	void __fastcall CEngine__Unk_004d9ef0(void * param_1)	OK
0x004daa20	CEngine__Unk_004daa20	int __cdecl CEngine__Unk_004daa20(void * param_1)	OK
0x004daab0	CEngine__Unk_004daab0	void __thiscall CEngine__Unk_004daab0(void * this, void * param_1, void * param_2, int param_3)	OK
0x004db090	CEngine__Unk_004db090	double __fastcall CEngine__Unk_004db090(int param_1)	OK
0x004db150	CEngine__Unk_004db150	void __fastcall CEngine__Unk_004db150(int param_1)	OK
0x004db630	CEngine__Unk_004db630	void __fastcall CEngine__Unk_004db630(int param_1)	OK
0x004fe390	CEngine__Unk_004fe390	void __thiscall CEngine__Unk_004fe390(void * this, int param_1, void * param_2)	OK
0x004fe3f0	CEngine__Unk_004fe3f0	void __thiscall CEngine__Unk_004fe3f0(void * this, int param_1, void * param_2)	OK
0x004fe480	CEngine__Unk_004fe480	int __fastcall CEngine__Unk_004fe480(int param_1)	OK
0x00533430	CEngine__Unk_00533430	void * __thiscall CEngine__Unk_00533430(void * this, void * param_1, int param_2)	OK
