address	name	signature	status
0x00589bd6	CTexture__Helper_00589bd6	void __cdecl CTexture__Helper_00589bd6(int param_1, void * param_2)	OK
0x00589c82	CTexture__Helper_00589c82	int __thiscall CTexture__Helper_00589c82(void * this, int param_1, int param_2, int param_3)	OK
0x00589f49	CTexture__Helper_00589f49	int __thiscall CTexture__Helper_00589f49(void * this, int param_1, void * param_2)	OK
0x00589fa1	CTexture__Helper_00589fa1	int __thiscall CTexture__Helper_00589fa1(void * this, int param_1, int param_2)	OK
0x0058a014	CTexture__Helper_0058a014	int __fastcall CTexture__Helper_0058a014(int param_1)	OK
0x0058a076	CTexture__Helper_0058a076	int __fastcall CTexture__Helper_0058a076(int param_1)	OK
0x0058a0c6	CTexture__Helper_0058a0c6	int __fastcall CTexture__Helper_0058a0c6(int param_1)	OK
0x0058a1e3	CTexture__Helper_0058a1e3	int __fastcall CTexture__Helper_0058a1e3(int param_1)	OK
0x0058a578	CTexture__Helper_0058a578	int __stdcall CTexture__Helper_0058a578(void * param_1)	OK
0x0058a58d	CTexture__Helper_0058a58d	int __stdcall CTexture__Helper_0058a58d(void * param_1)	OK
0x0058a60a	CTexture__Helper_0058a60a	int __stdcall CTexture__Helper_0058a60a(void * param_1, void * param_2, void * param_3)	OK
0x0058a67b	CTexture__Helper_0058a67b	void __stdcall CTexture__Helper_0058a67b(void * param_1, int param_2, int param_3)	OK
0x0058a6e0	CTexture__Helper_0058a6e0	int __thiscall CTexture__Helper_0058a6e0(void * this, int param_1, int param_2)	OK
0x0058a713	CTexture__Helper_0058a713	int __thiscall CTexture__Helper_0058a713(void * this, int param_1, void * param_2, void * param_3)	OK
0x0058a981	CTexture__Helper_0058a981	int __stdcall CTexture__Helper_0058a981(void * param_1)	OK
0x0058a9ef	CTexture__Helper_0058a9ef	int __fastcall CTexture__Helper_0058a9ef(int param_1)	OK
0x0058aa69	CTexture__Helper_0058aa69	int __thiscall CTexture__Helper_0058aa69(void * this, int param_1, void * param_2)	OK
0x0058aacf	CTexture__Helper_0058aacf	int CTexture__Helper_0058aacf(void)	OK
0x0058b1a0	CTexture__Helper_0058b1a0	int __thiscall CTexture__Helper_0058b1a0(void * this, void * param_1, void * param_2)	OK
0x0058c75e	CTexture__Helper_0058c75e	int __thiscall CTexture__Helper_0058c75e(void * this, int param_1, void * param_2, void * param_3)	OK
