target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00589bd6	CTexture__Helper_00589bd6	0058bba1	0058b812	CTexture__RunDirectiveParser	UNCONDITIONAL_CALL
00589bd6	CTexture__Helper_00589bd6	0058bc5a	0058b812	CTexture__RunDirectiveParser	UNCONDITIONAL_CALL
00589bd6	CTexture__Helper_00589bd6	00589cec	00589cab	CTexture__HandleDirective_Include	UNCONDITIONAL_CALL
00589c82	CTexture__Helper_00589c82	0058b468	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
00589f49	CTexture__Helper_00589f49	0058b4ba	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
00589f49	CTexture__Helper_00589f49	0058b4f2	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
00589fa1	CTexture__Helper_00589fa1	0058b4cc	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
00589fa1	CTexture__Helper_00589fa1	0058b4fd	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a014	CTexture__Helper_0058a014	0058b4d8	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a076	CTexture__Helper_0058a076	0058b4e4	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a0c6	CTexture__Helper_0058a0c6	0058aa2b	0058a9ef	CTexture__Helper_0058a9ef	UNCONDITIONAL_CALL
0058a1e3	CTexture__Helper_0058a1e3	0058aa45	0058a9ef	CTexture__Helper_0058a9ef	UNCONDITIONAL_CALL
0058a578	CTexture__Helper_0058a578	0058a594	0058a58d	CTexture__Helper_0058a58d	UNCONDITIONAL_CALL
0058a578	CTexture__Helper_0058a578	0058a610	0058a60a	CTexture__Helper_0058a60a	UNCONDITIONAL_CALL
0058a578	CTexture__Helper_0058a578	0058a985	0058a981	CTexture__Helper_0058a981	UNCONDITIONAL_CALL
0058a58d	CTexture__Helper_0058a58d	0058b1f1	0058b1a0	CTexture__Helper_0058b1a0	UNCONDITIONAL_CALL
0058a58d	CTexture__Helper_0058a58d	0058b232	0058b1a0	CTexture__Helper_0058b1a0	UNCONDITIONAL_CALL
0058a58d	CTexture__Helper_0058a58d	0058b2a5	0058b1a0	CTexture__Helper_0058b1a0	UNCONDITIONAL_CALL
0058a58d	CTexture__Helper_0058a58d	0058b318	0058b1a0	CTexture__Helper_0058b1a0	UNCONDITIONAL_CALL
0058a58d	CTexture__Helper_0058a58d	0058a956	0058a713	CTexture__Helper_0058a713	UNCONDITIONAL_CALL
0058a60a	CTexture__Helper_0058a60a	0058bf42	0058bd87	CTexture__GetNextTokenWithPreprocessor	UNCONDITIONAL_CALL
0058a60a	CTexture__Helper_0058a60a	0058b49c	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a60a	CTexture__Helper_0058a60a	0058b4ad	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a60a	CTexture__Helper_0058a60a	0058aa7b	0058aa69	CTexture__Helper_0058aa69	UNCONDITIONAL_CALL
0058a60a	CTexture__Helper_0058a60a	0058b548	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a67b	CTexture__Helper_0058a67b	0058aec1	0058aacf	CTexture__Helper_0058aacf	UNCONDITIONAL_CALL
0058a67b	CTexture__Helper_0058a67b	0058af2d	0058aacf	CTexture__Helper_0058aacf	UNCONDITIONAL_CALL
0058a6e0	CTexture__Helper_0058a6e0	0058b6cd	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a713	CTexture__Helper_0058a713	0058b3a9	0058b1a0	CTexture__Helper_0058b1a0	UNCONDITIONAL_CALL
0058a713	CTexture__Helper_0058a713	0058b43b	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a981	CTexture__Helper_0058a981	0058b44d	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058a9ef	CTexture__Helper_0058a9ef	0058b511	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058aa69	CTexture__Helper_0058aa69	0058b52d	0058b3c7	CTexture__ExecuteDirectiveParserAction	UNCONDITIONAL_CALL
0058aacf	CTexture__Helper_0058aacf	0058bf56	0058bd87	CTexture__GetNextTokenWithPreprocessor	UNCONDITIONAL_CALL
0058b1a0	CTexture__Helper_0058b1a0	0058bd6b	0058bd25	CTexture__InitializePreprocessorStateFromMemorySpan	UNCONDITIONAL_CALL
0058c75e	CTexture__Helper_0058c75e	0058d31d	0058d2ad	CTexture__ReadNextLexToken	UNCONDITIONAL_CALL
