target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00402220	CAirGuide__ShutdownAndUnlink	00402203	00402200	CAirGuide__VFunc_01_00402200	UNCONDITIONAL_CALL
0049fdb0	CComponent__SpawnGenericMeshBreakEffects	005e3190	<none>	<no_function>	DATA
0049fdb0	CComponent__SpawnGenericMeshBreakEffects	005e10fc	<none>	<no_function>	DATA
0049fdb0	CComponent__SpawnGenericMeshBreakEffects	005e0c4c	<none>	<no_function>	DATA
0049fdb0	CComponent__SpawnGenericMeshBreakEffects	005e07a0	<none>	<no_function>	DATA
00431020	CComponentStatement__GetSerializedSize	00431038	00431020	CComponentStatement__GetSerializedSize	UNCONDITIONAL_CALL
00431020	CComponentStatement__GetSerializedSize	00431006	<none>	<no_function>	UNCONDITIONAL_CALL
0043ed20	CCutscene__DestroyRecursive	0043ed49	0043ed20	CCutscene__DestroyRecursive	UNCONDITIONAL_CALL
0043ed20	CCutscene__DestroyRecursive	0043ece5	<none>	<no_function>	UNCONDITIONAL_CALL
00540c30	CDXFrontEnd__SetupRenderMatricesAndProjection	00540fbc	00540fb0	CDXFrontEnd__VFunc_07_00540fb0	UNCONDITIONAL_CALL
00544fb0	CDXLandscape__ResetWrapper	0044a11d	0044a110	CCutscene__Helper_0044a110	UNCONDITIONAL_CALL
004b7ab0	CDropship__SelectPortraitIndex	004b9c6c	004b9a80	CMessageLog__RenderMessageCard	UNCONDITIONAL_CALL
004b7ab0	CDropship__SelectPortraitIndex	004b7c39	004b7b80	CDropship__TryAdvanceQueuedPortrait	UNCONDITIONAL_CALL
00456830	CFEPDebriefing__ResetStateAndVector	00505e32	00505e00	CEquipment__ctor_like_00505e00	DATA
00456830	CFEPDebriefing__ResetStateAndVector	004bf374	004bf090	OID__CreateObject	DATA
00456830	CFEPDebriefing__ResetStateAndVector	004567c9	00456780	CFEPDebriefing__Initialize	DATA
00464bc0	CFEPSaveGame__DrawLocalizedStatusPrompt	0045885b	00458710	CFEPDevelopment__RefreshWorldListCore	UNCONDITIONAL_CALL
0043e630	CFlexArray__SkipBytesFromMemBuffer	0042ea21	0042e950	CPhysicsScript__Load	UNCONDITIONAL_CALL
00472a10	CGameInterface__LoadHudTextures	0046e34e	0046e240	CGame__RunLevel	UNCONDITIONAL_CALL
0047eb00	CHeightField__SampleInterpolatedHeight	00490c47	00490a40	CStaticShadows__Helper_00490a40	UNCONDITIONAL_CALL
00401b50	CMCMine__ComputeClampedScaleFactor	0049c462	0049c440	CMCMine__VFunc_04_0049c440	UNCONDITIONAL_CALL
00401b50	CMCMine__ComputeClampedScaleFactor	004952be	<none>	<no_function>	UNCONDITIONAL_CALL
00401b50	CMCMine__ComputeClampedScaleFactor	00496ae0	<none>	<no_function>	UNCONDITIONAL_CALL
00401b50	CMCMine__ComputeClampedScaleFactor	0049c660	<none>	<no_function>	UNCONDITIONAL_CALL
00491da0	CMapWho__IsEntryInBounds	0055a5af	0055a420	CDXTrees__BuildTreeGeometry	UNCONDITIONAL_CALL
00491da0	CMapWho__IsEntryInBounds	00480adf	00480a30	CCollisionSeekingRound__Helper_00480a30	UNCONDITIONAL_CALL
00491da0	CMapWho__IsEntryInBounds	00481104	00481060	CUnitAI__Unk_00481060	UNCONDITIONAL_CALL
004a0b30	CMechGuide__ShutdownAndReleaseResources	004a0b13	004a0b10	CMechGuide__VFunc_01_004a0b10	UNCONDITIONAL_CALL
004b6f70	CMessage__WordWrapToLineBuffer	004b8b09	004b8850	CDXEngine__Helper_004b8850	UNCONDITIONAL_CALL
004b6f70	CMessage__WordWrapToLineBuffer	004b9ad8	004b9a80	CMessageLog__RenderMessageCard	UNCONDITIONAL_CALL
004cac80	CPDSelector__ConvertNormalizedToScreenCoords	004c9f2a	<none>	<no_function>	UNCONDITIONAL_CALL
004cac80	CPDSelector__ConvertNormalizedToScreenCoords	004c9f43	<none>	<no_function>	UNCONDITIONAL_CALL
00437fe0	CPhysicsScriptStatements__SetOwnedString	00437f6a	<none>	<no_function>	UNCONDITIONAL_CALL
005042f0	CResourceAccumulator__InitVertexShaderPrograms	004d7776	004d7200	CResourceAccumulator__ReadResourceFile	UNCONDITIONAL_CALL
004d8370	CRound__ShutdownAndDetachReaders	004d8353	004d8350	CRound__VFunc_01_004d8350	UNCONDITIONAL_CALL
004e5c30	CSPtrSet__Contains	004441ab	00444160	CDestructableSegmentsController__ApplyRandomDamageBurstAndUpdateThreshold	UNCONDITIONAL_CALL
004306b0	CSpawnerStatement__GetSerializedSize	004306c8	004306b0	CSpawnerStatement__GetSerializedSize	UNCONDITIONAL_CALL
004306b0	CSpawnerStatement__GetSerializedSize	00430696	<none>	<no_function>	UNCONDITIONAL_CALL
00482590	CExplosionInitThing__RenderTargetIndicatorOverlay	00487b72	004879e0	CExplosionInitThing__AccumulateOverlayMarkerFromViewpoint	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c58e7	004c5730	CParticleDescriptor__Load	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c488f	<none>	<no_function>	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c0627	<none>	<no_function>	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c2beb	<none>	<no_function>	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c0744	<none>	<no_function>	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c1863	<none>	<no_function>	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c18c9	<none>	<no_function>	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c234f	<none>	<no_function>	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c446f	<none>	<no_function>	UNCONDITIONAL_CALL
004f5b80	CTokenArchive__RegisterReferenceFixup	004c32aa	<none>	<no_function>	UNCONDITIONAL_CALL
004f6430	CTree__ComputeLodBucket	0044a15e	0044a130	CGame__Helper_0044a130	UNCONDITIONAL_CALL
