target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
005888bc	CFastVB__Unk_005888bc	00657164	<none>	<no_function>	DATA
0058c2b9	CTexture__Unk_0058c2b9	0058c952	0058c893	CTexture__Helper_0058c893	UNCONDITIONAL_CALL
0058c2b9	CTexture__Unk_0058c2b9	0058caaf	0058c95c	CTexture__Helper_0058c95c	UNCONDITIONAL_CALL
0058c457	CTexture__Unk_0058c457	0058d304	0058d2ad	CTexture__ReadNextLexToken	UNCONDITIONAL_CALL
0058c5d3	CTexture__Unk_0058c5d3	0058d3c8	0058d2ad	CTexture__ReadNextLexToken	UNCONDITIONAL_CALL
0058c5d3	CTexture__Unk_0058c5d3	0058d12a	0058d088	CTexture__Helper_0058d088	UNCONDITIONAL_CALL
0058c652	CTexture__Unk_0058c652	0058d3e3	0058d2ad	CTexture__ReadNextLexToken	UNCONDITIONAL_CALL
0058d18b	CTexture__Unk_0058d18b	0058d32d	0058d2ad	CTexture__ReadNextLexToken	UNCONDITIONAL_CALL
0058d1ca	CTexture__Unk_0058d1ca	0058d38c	0058d2ad	CTexture__ReadNextLexToken	UNCONDITIONAL_CALL
0058d419	CTexture__Unk_0058d419	0058f3d1	0058f34c	CTexture__Helper_0058f34c	UNCONDITIONAL_CALL
