target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
004114d0	CGeneralVolume__Unk_004114d0	004074ee	<none>	<no_function>	UNCONDITIONAL_CALL
004114d0	CGeneralVolume__Unk_004114d0	00407513	<none>	<no_function>	UNCONDITIONAL_CALL
004127a0	CGeneralVolume__Unk_004127a0	0040dc4b	<none>	<no_function>	UNCONDITIONAL_CALL
00412d80	CGeneralVolume__Unk_00412d80	004d3317	<none>	<no_function>	UNCONDITIONAL_CALL
00412f70	CGeneralVolume__Unk_00412f70	004d332c	<none>	<no_function>	UNCONDITIONAL_CALL
00413160	CGeneralVolume__Unk_00413160	004d3341	<none>	<no_function>	UNCONDITIONAL_CALL
00413360	CGeneralVolume__Unk_00413360	004d3366	<none>	<no_function>	UNCONDITIONAL_CALL
004135d0	CGeneralVolume__Unk_004135d0	0040a5d3	0040a580	CMonitor__Helper_0040a580	UNCONDITIONAL_CALL
004135d0	CGeneralVolume__Unk_004135d0	0040e821	<none>	<no_function>	UNCONDITIONAL_CALL
004135e0	CGeneralVolume__Unk_004135e0	004d3351	<none>	<no_function>	UNCONDITIONAL_CALL
00413eb0	CGeneralVolume__Unk_00413eb0	00414aab	00414a40	CGeneralVolume__Unk_00414a40	UNCONDITIONAL_CALL
00413eb0	CGeneralVolume__Unk_00413eb0	00414b1c	00414a40	CGeneralVolume__Unk_00414a40	UNCONDITIONAL_CALL
00413eb0	CGeneralVolume__Unk_00413eb0	00409fc1	00409f70	CBattleEngine__ChangeWeapon	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414521	00414520	CGeneralVolume__Unk_00414520	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004145a0	004145a0	CGeneralVolume__Unk_004145a0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414610	00414610	CExplosionInitThing__Helper_00414610	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004144f3	004144f0	CCockpit__Unk_004144f0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414476	00414470	CGeneralVolume__Unk_00414470	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004144c3	004144c0	CGeneralVolume__Unk_004144c0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0041441c	00414410	CGeneralVolume__Unk_00414410	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004065cc	00406560	CBattleEngine__Unk_00406560	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413773	00413760	CMonitor__ProcessTrackingAndSurfaceAlignment	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414010	00414010	CMonitor__ClearCurrentTrackedEntryFlag60	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414633	00414630	CBattleEngine__Unk_00414630	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413484	00413360	CGeneralVolume__Unk_00413360	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0040732c	00407310	CEngine__Unk_00407310	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004145d0	004145d0	CGeneralVolume__Unk_004145d0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414aa0	00414a40	CGeneralVolume__Unk_00414a40	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414b10	00414a40	CGeneralVolume__Unk_00414a40	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413eb8	00413eb0	CGeneralVolume__Unk_00413eb0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413fd0	00413eb0	CGeneralVolume__Unk_00413eb0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413fe2	00413eb0	CGeneralVolume__Unk_00413eb0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0040c38f	<none>	<no_function>	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413cf9	00413cf0	CGeneralVolume__Unk_00413cf0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413d4a	00413cf0	CGeneralVolume__Unk_00413cf0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413e7f	00413cf0	CGeneralVolume__Unk_00413cf0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413ccd	00413cc0	CGeneralVolume__Unk_00413cc0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004145f0	004145f0	CGeneralVolume__GetSelectedWeaponDef_CachedPath	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00412ea0	00412d80	CGeneralVolume__Unk_00412d80	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0041308a	00412f70	CGeneralVolume__Unk_00412f70	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0041328a	00413160	CGeneralVolume__Unk_00413160	UNCONDITIONAL_CALL
004145d0	CGeneralVolume__Unk_004145d0	0040c57f	0040c570	CGeneralVolume__DispatchModeSpecific_145D0_or_12480	UNCONDITIONAL_CALL
00414970	CGeneralVolume__Unk_00414970	0040dc3f	<none>	<no_function>	UNCONDITIONAL_CALL
00414a40	CGeneralVolume__Unk_00414a40	0040dc6f	<none>	<no_function>	UNCONDITIONAL_CALL
