target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0055e21b	CTexture__Helper_0055e21b	0055e2aa	0055e2a6	CSoundManager__Helper_0055e2a6	UNCONDITIONAL_CALL
0055e21b	CTexture__Helper_0055e21b	0056c781	0056c724	CRT__ResolveLocaleCodePageToken	UNCONDITIONAL_CALL
0055e21b	CTexture__Helper_0055e21b	0056cda3	0056cbe2	CRT__Tzset	UNCONDITIONAL_CALL
0055e21b	CTexture__Helper_0055e21b	0056cdd1	0056cbe2	CRT__Tzset	UNCONDITIONAL_CALL
0055e21b	CTexture__Helper_0055e21b	0056cdfc	0056cbe2	CRT__Tzset	UNCONDITIONAL_CALL
0055e673	CTexture__Helper_0055e673	0056cac3	0056c998	CRT__StrToLongWithBaseAndLocaleCType	UNCONDITIONAL_CALL
0055e673	CTexture__Helper_0055e673	0058d4c7	0058d419	CTexture__ParseVertexSemanticUsageToken	UNCONDITIONAL_CALL
0055e673	CTexture__Helper_0055e673	0058d6ca	0058d6b4	CTexture__Helper_0058d6b4	UNCONDITIONAL_CALL
0055e673	CTexture__Helper_0055e673	00456200	<none>	<no_function>	UNCONDITIONAL_CALL
0055ecb1	CTexture__Helper_0055ecb1	0055eca0	0055ec4a	CRT__HeapAllocBase	UNCONDITIONAL_CALL
0055ed10	CTexture__Helper_0055ed10	0055ecfe	0055ec4a	CRT__HeapAllocBase	UNCONDITIONAL_CALL
00560b93	CTexture__Helper_00560b93	00567aa8	00567aa8	CTexture__Helper_00567aa8	UNCONDITIONAL_CALL
00560b93	CTexture__Helper_00560b93	00567ab1	00567ab1	CTexture__Helper_00567ab1	UNCONDITIONAL_CALL
00560b93	CTexture__Helper_00560b93	0055dbfe	0055dbfe	_rand	UNCONDITIONAL_CALL
00560b93	CTexture__Helper_00560b93	00568c54	00568c4e	CRT__StructuredExceptionFilterDispatch	UNCONDITIONAL_CALL
00560b93	CTexture__Helper_00560b93	00560c24	00560bfa	CDXTexture__InvokeTlsCleanupCallbackAndFinalize	UNCONDITIONAL_CALL
