target_addr	target_name	from_addr	from_function	ref_type
0055d6a0	CDXTexture__Unk_0055d6a0	00560736	CDXTexture__Unk_005606c5	UNCONDITIONAL_CALL
0055d6db	CDXTexture__Unk_0055d6db	00560a04	CDXTexture__Helper_00560885	UNCONDITIONAL_CALL
0055d6e2	CDXTexture__Unk_0055d6e2	005606f6	CDXTexture__Unk_005606c5	UNCONDITIONAL_CALL
0055d6e2	CDXTexture__Unk_0055d6e2	0055d8f2	CDXTexture__Helper_0055d896	UNCONDITIONAL_CALL
0055d767	CDXTexture__Unk_0055d767	005607bb	CDXTexture__Helper_00560740	UNCONDITIONAL_CALL
0055d7bb	CDXTexture__Unk_0055d7bb	0055d77d	CDXTexture__Unk_0055d767	DATA
0055da5e	CDXTexture__Unk_0055da5e	005d0621	_longjmp	UNCONDITIONAL_CALL
0055da5e	CDXTexture__Unk_0055da5e	0055da19	__local_unwind2	UNCONDITIONAL_CALL
0055da5e	CDXTexture__Unk_0055da5e	005612f4	<no_function>	UNCONDITIONAL_CALL
0055da76	CDXTexture__Unk_0055da76	0055dd84	CDXTexture__Unk_0055dd7b	COMPUTED_CALL
0055da76	CDXTexture__Unk_0055da76	006532e8	<no_function>	DATA
0055da8d	CDXTexture__Unk_0055da8d	0055da76	CDXTexture__Unk_0055da76	UNCONDITIONAL_CALL
0055dc8a	CDXTexture__Unk_0055dc8a	0055dc74	eh_vector_constructor_iterator	UNCONDITIONAL_CALL
0055dccd	CDXTexture__Unk_0055dccd	0055dcbb	OID__Helper_0055dcb0	UNCONDITIONAL_CALL
0055dd7b	CDXTexture__Unk_0055dd7b	00560226	entry	UNCONDITIONAL_CALL
0055df28	CDXTexture__Unk_0055df28	0055dfaa	CDXTexture__Unk_0055dfa6	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	00512282	CLTShell__WinMain	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	005418fc	CDXFrontEndVideo__Render	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	0040f4ef	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	004239cf	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	00441613	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	00441693	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	0044af7f	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	00453086	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	0045a926	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	0046db9f	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	004729af	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	0048e3e6	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	0048e416	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	00490a1f	<no_function>	UNCONDITIONAL_CALL
0055dfa6	CDXTexture__Unk_0055dfa6	00491885	<no_function>	UNCONDITIONAL_CALL
