address	name	signature	status
0x00572e40	CTexture__DestroyNodeTreeAndStorage	void __fastcall CTexture__DestroyNodeTreeAndStorage(int param_1)	OK
0x005738e0	CTexture__EraseNodeFromTree	void __thiscall CTexture__EraseNodeFromTree(void * this, int param_1, void * param_2, void * param_3)	OK
0x00573cc0	CTexture__DestroySubtreeRecursive	void __stdcall CTexture__DestroySubtreeRecursive(void * param_1)	OK
0x00573d80	CTexture__InsertNodeIntoTree	int CTexture__InsertNodeIntoTree(void)	OK
0x005740a0	CTexture__RotateTreeLeft	void __thiscall CTexture__RotateTreeLeft(void * this, int param_1, void * param_2)	OK
0x00574100	CTexture__InitTreeNodeParentAndKey	void __stdcall CTexture__InitTreeNodeParentAndKey(int param_1, int param_2)	OK
0x00574120	CTexture__TreeIteratorNext	void __fastcall CTexture__TreeIteratorNext(void * param_1)	OK
0x00574180	CTexture__TreeIteratorPrev	void __fastcall CTexture__TreeIteratorPrev(void * param_1)	OK
0x00575b1d	CTexture__InterpolateVec2Cubic_Dispatch	int CTexture__InterpolateVec2Cubic_Dispatch(void)	OK
0x00575b47	Math__InterpolateVec2Cubic	int Math__InterpolateVec2Cubic(void)	OK
0x00575bd5	CTexture__InterpolateVec2CubicNormalized_Dispatch	int CTexture__InterpolateVec2CubicNormalized_Dispatch(void)	OK
0x00575bff	Math__InterpolateVec2CubicNormalized	int Math__InterpolateVec2CubicNormalized(void)	OK
0x00575cdd	Math__InterpolateVec2ByUV	int Math__InterpolateVec2ByUV(void)	OK
0x00575e77	CTexture__InterpolateVec3CubicNormalized_Dispatch	int CTexture__InterpolateVec3CubicNormalized_Dispatch(void)	OK
0x00575ea1	Math__InterpolateVec3CubicNormalized	int Math__InterpolateVec3CubicNormalized(void)	OK
0x00575f72	CTexture__InterpolateVec3ByUV_Dispatch	int CTexture__InterpolateVec3ByUV_Dispatch(void)	OK
0x00575fa1	Math__InterpolateVec3ByUV	int Math__InterpolateVec3ByUV(void)	OK
0x00576404	Math__InterpolateVec4Cubic	int Math__InterpolateVec4Cubic(void)	OK
0x005764d5	CTexture__InterpolateVec4CubicNormalized_Dispatch	int CTexture__InterpolateVec4CubicNormalized_Dispatch(void)	OK
0x005764ff	Math__InterpolateVec4CubicNormalized	int Math__InterpolateVec4CubicNormalized(void)	OK
0x005765f2	CTexture__InterpolateVec4ByUV_Dispatch	int CTexture__InterpolateVec4ByUV_Dispatch(void)	OK
0x00576621	Math__InterpolateVec4ByUV	int Math__InterpolateVec4ByUV(void)	OK
0x005772e5	Math__BuildRotationMatrixX	void __stdcall Math__BuildRotationMatrixX(void * param_1, float param_2)	OK
0x0057737b	Math__BuildRotationMatrixY	void __stdcall Math__BuildRotationMatrixY(void * param_1, float param_2)	OK
0x00577412	Math__BuildRotationMatrixZ	void __stdcall Math__BuildRotationMatrixZ(void * param_1, float param_2)	OK
0x005774ae	Math__BuildAxisAngleRotationMatrix	void __stdcall Math__BuildAxisAngleRotationMatrix(void * param_1, void * param_2, float param_3)	OK
0x00577fb7	Math__BezierBlendVec4	int __stdcall Math__BezierBlendVec4(int param_1, int param_2, int param_3, int param_4, int param_5, float param_6)	OK
