target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0058c7a4	CTexture__Helper_0058c7a4	0058d400	0058d2ad	CTexture__ReadNextLexToken	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058a80a	0058a713	CTexture__HandleDirective_Define	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058cbba	0058cabd	CTexture__LogUnexpectedTokenError_0058cabd	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058cd12	0058cc00	CTexture__Helper_0058cc00	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058cdc2	0058cd30	CTexture__Helper_0058cd30	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058ce3a	0058cdd5	CTexture__Helper_0058cdd5	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058cedb	0058ce51	CTexture__Helper_0058ce51	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058cf38	0058cef2	CTexture__Helper_0058cef2	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058d24b	0058d1ca	CTexture__ParseStringLiteralToken	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0059091d	005907d9	CTexture__LoadScriptAndDispatchByVersion	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	00590abc	005907d9	CTexture__LoadScriptAndDispatchByVersion	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058beaa	0058bd87	CTexture__GetNextTokenWithPreprocessor	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058c007	0058bd87	CTexture__GetNextTokenWithPreprocessor	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058ada2	0058aacf	CTexture__HandleDirective_If	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058b171	0058aacf	CTexture__HandleDirective_If	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	00589c28	00589bd6	CTexture__ReportDirectiveParseError	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	00589c77	00589bd6	CTexture__ReportDirectiveParseError	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058eecd	0058ecdb	CTexture__Helper_0058ecdb	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058d7b9	0058d763	CTexture__Helper_0058d763	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058d7d7	0058d763	CTexture__Helper_0058d763	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	0058d814	0058d763	CTexture__Helper_0058d763	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	005996e6	005994c4	CDXTexture__ProcessTextureChunkAndEmitBindings	UNCONDITIONAL_CALL
0058c893	CTexture__Helper_0058c893	00599ab6	00599a74	CFastVB__SelectBestNodeTreeMatch_ReportWarningAndSetFlag	UNCONDITIONAL_CALL
