target_addr	target_name	from_addr	from_function	ref_type
00414cb0	CExplosionInitThing__Unk_00414cb0	00488071	CExplosionInitThing__Unk_00487d10	UNCONDITIONAL_CALL
00444620	CExplosionInitThing__Unk_00444620	005343b7	<no_function>	UNCONDITIONAL_CALL
00447d50	CExplosionInitThing__Unk_00447d50	00447a57	CUnitAI__Unk_00447a40	UNCONDITIONAL_CALL
00447d50	CExplosionInitThing__Unk_00447d50	00447c3d	CUnitAI__Unk_00447bb0	UNCONDITIONAL_CALL
00447d50	CExplosionInitThing__Unk_00447d50	00447cf7	CUnitAI__Unk_00447bb0	UNCONDITIONAL_CALL
0044a6e0	CExplosionInitThing__Unk_0044a6e0	004d768d	CResourceAccumulator__ReadResourceFile	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	00471798	FrontendUpdate_CheatChecks	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004f7ff2	CActor__ctor_like_004f7e90	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004f8026	CActor__ctor_like_004f7e90	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004f89c5	CUnit__Init	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004f8cb0	CUnit__Init	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004093cb	CMonitor__Unk_004081c0	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004112e9	OID_Unk_005078f0__Wrapper_00410c50	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	00536ee5	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004060d8	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004061ad	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004061e1	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	00415361	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	0041921b	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004193c6	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	0041956b	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	00419736	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004df20f	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004fe4b0	<no_function>	UNCONDITIONAL_CALL
0044adb0	CExplosionInitThing__Unk_0044adb0	004fe4d0	<no_function>	UNCONDITIONAL_CALL
0044d560	CExplosionInitThing__Unk_0044d560	00466dd5	CFrontEnd__Process	UNCONDITIONAL_CALL
0046baf0	CExplosionInitThing__Unk_0046baf0	00521c96	CFEPWingmen__Update	UNCONDITIONAL_CALL
0046baf0	CExplosionInitThing__Unk_0046baf0	00521ca2	CFEPWingmen__Update	UNCONDITIONAL_CALL
0046baf0	CExplosionInitThing__Unk_0046baf0	00521cae	CFEPWingmen__Update	UNCONDITIONAL_CALL
0046baf0	CExplosionInitThing__Unk_0046baf0	0051df5b	CFEPMultiplayerStart__Process	UNCONDITIONAL_CALL
0046baf0	CExplosionInitThing__Unk_0046baf0	0051df67	CFEPMultiplayerStart__Process	UNCONDITIONAL_CALL
00477ba0	CExplosionInitThing__Unk_00477ba0	004771fd	CUnitAI__Unk_00476fe0	UNCONDITIONAL_CALL
00477ba0	CExplosionInitThing__Unk_00477ba0	00478b37	CUnitAI__Unk_00478510	UNCONDITIONAL_CALL
00477ba0	CExplosionInitThing__Unk_00477ba0	00479248	CUnitAI__Unk_00479200	UNCONDITIONAL_CALL
00477ba0	CExplosionInitThing__Unk_00477ba0	00479353	CUnitAI__Unk_00479200	UNCONDITIONAL_CALL
00477ba0	CExplosionInitThing__Unk_00477ba0	0047943c	CUnitAI__Unk_00479200	UNCONDITIONAL_CALL
00477ba0	CExplosionInitThing__Unk_00477ba0	0047959f	CUnitAI__Unk_00479200	UNCONDITIONAL_CALL
00479770	CExplosionInitThing__Unk_00479770	004ac2c8	CMeshCollisionVolume__Unk_004ac140	UNCONDITIONAL_CALL
00479db0	CExplosionInitThing__Unk_00479db0	0047a392	<no_function>	UNCONDITIONAL_CALL
0047a160	CExplosionInitThing__Unk_0047a160	005e0cc0	<no_function>	DATA
004804c0	CExplosionInitThing__Unk_004804c0	005e17d8	<no_function>	DATA
00480ed0	CExplosionInitThing__Unk_00480ed0	00480d94	CUnitAI__Unk_00480c90	UNCONDITIONAL_CALL
00480ed0	CExplosionInitThing__Unk_00480ed0	00480bb6	CUnitAI__Unk_00480a30	UNCONDITIONAL_CALL
00480ed0	CExplosionInitThing__Unk_00480ed0	00480c6f	CUnitAI__Unk_00480a30	UNCONDITIONAL_CALL
00480ed0	CExplosionInitThing__Unk_00480ed0	00480eac	CUnitAI__Unk_00480e10	UNCONDITIONAL_CALL
00480ed0	CExplosionInitThing__Unk_00480ed0	00481247	CUnitAI__Unk_00481060	UNCONDITIONAL_CALL
00480ed0	CExplosionInitThing__Unk_00480ed0	00480dfc	CUnitAI__Unk_00480db0	UNCONDITIONAL_CALL
00482210	CExplosionInitThing__Unk_00482210	00483762	CUnitAI__Unk_00483530	UNCONDITIONAL_CALL
00482210	CExplosionInitThing__Unk_00482210	004838e1	CUnitAI__Unk_00483530	UNCONDITIONAL_CALL
00482210	CExplosionInitThing__Unk_00482210	004b8ad0	CUnitAI__Unk_004b8850	UNCONDITIONAL_CALL
004879e0	CExplosionInitThing__Unk_004879e0	00487c57	CExplosionInitThing__Unk_00487bc0	UNCONDITIONAL_CALL
00487bc0	CExplosionInitThing__Unk_00487bc0	0053ed01	CDXEngine__PostRender	UNCONDITIONAL_CALL
00487d10	CExplosionInitThing__Unk_00487d10	0053ed79	CDXEngine__PostRender	UNCONDITIONAL_CALL
00488ea0	CExplosionInitThing__Unk_00488ea0	00488e83	CCollisionSeekingInfantryBloke__VFunc_01_00488e80	UNCONDITIONAL_CALL
0048ddd0	CExplosionInitThing__Unk_0048ddd0	004cdb2c	CParticleSet__LoadParticleSetFile	UNCONDITIONAL_CALL
0048ff90	CExplosionInitThing__Unk_0048ff90	00472c67	CUnitAI__Unk_00472b40	UNCONDITIONAL_CALL
0048ff90	CExplosionInitThing__Unk_0048ff90	004d0be8	CPauseMenu__Unk_004d0810	UNCONDITIONAL_CALL
004968f0	CExplosionInitThing__Unk_004968f0	004baf55	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
0049c250	CExplosionInitThing__Unk_0049c250	004baf33	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
0049c250	CExplosionInitThing__Unk_0049c250	004bafbb	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
0049c250	CExplosionInitThing__Unk_0049c250	004bafff	CMeshPart__CanOptimizePart_Strict	UNCONDITIONAL_CALL
0049c250	CExplosionInitThing__Unk_0049c250	004bb103	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
0049c250	CExplosionInitThing__Unk_0049c250	004bb18b	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
0049c250	CExplosionInitThing__Unk_0049c250	004bb1cf	CMeshPart__CanMergeInOptimizePass	UNCONDITIONAL_CALL
004adf90	CExplosionInitThing__Unk_004adf90	004a5223	CMesh__InitStatic	UNCONDITIONAL_CALL
004adf90	CExplosionInitThing__Unk_004adf90	004a52e3	CMesh__Unk_004a52d0	UNCONDITIONAL_CALL
004adf90	CExplosionInitThing__Unk_004adf90	004a5d61	CMesh__Load	DATA
004adf90	CExplosionInitThing__Unk_004adf90	004a89c5	CMesh__Load	DATA
004adf90	CExplosionInitThing__Unk_004adf90	004a5102	CMesh__Unk_004a50b0	DATA
004adf90	CExplosionInitThing__Unk_004adf90	004aaef0	CMesh__Deserialize	DATA
004b6260	CExplosionInitThing__Unk_004b6260	00482f68	CSphere__Unk_00482590	UNCONDITIONAL_CALL
004b6260	CExplosionInitThing__Unk_004b6260	004db9bc	<no_function>	UNCONDITIONAL_CALL
004b6260	CExplosionInitThing__Unk_004b6260	004dbf4c	<no_function>	UNCONDITIONAL_CALL
004b6260	CExplosionInitThing__Unk_004b6260	004dce20	<no_function>	UNCONDITIONAL_CALL
004b6260	CExplosionInitThing__Unk_004b6260	004dce6c	<no_function>	UNCONDITIONAL_CALL
004b6260	CExplosionInitThing__Unk_004b6260	004ddf60	<no_function>	UNCONDITIONAL_CALL
004b82a0	CExplosionInitThing__Unk_004b82a0	004b9c76	CMessageLog__Unk_004b9a80	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	004a0eab	CMechGuide__VFunc_03_004a0bc0	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	0047d9c1	<no_function>	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	0048a880	<no_function>	UNCONDITIONAL_CALL
004bc2e0	CExplosionInitThing__Unk_004bc2e0	004e7696	CSquadNormal__Unk_004e7110	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004be254	CExplosionInitThing__Unk_004be1d0	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004beed5	CExplosionInitThing__Unk_004beea0	UNCONDITIONAL_CALL
004bc510	CExplosionInitThing__Unk_004bc510	004bef43	CExplosionInitThing__Unk_004beea0	UNCONDITIONAL_CALL
004bcbf0	CExplosionInitThing__Unk_004bcbf0	0050d473	CWorld__LoadWorld	UNCONDITIONAL_CALL
004bd5c0	CExplosionInitThing__Unk_004bd5c0	004bc46b	CEngine__Unk_004bc3e0	UNCONDITIONAL_CALL
