address	name	signature	status
0x00568f70	CDXTexture__Unk_00568f70	void __cdecl CDXTexture__Unk_00568f70(void * param_1, void * param_2, void * param_3, void * param_4, void * param_5)	OK
0x0056928f	CDXTexture__Unk_0056928f	void __cdecl CDXTexture__Unk_0056928f(int param_1)	OK
0x005693e2	CDXTexture__Unk_005693e2	bool __cdecl CDXTexture__Unk_005693e2(void * param_1, uint param_2)	OK
0x005693fe	CDXTexture__Unk_005693fe	bool __cdecl CDXTexture__Unk_005693fe(int param_1, uint param_2)	OK
0x0056941a	CTexture__Unk_0056941a	bool __cdecl CTexture__Unk_0056941a(int param_1)	OK
0x00569494	CDXTexture__Unk_00569494	uint __cdecl CDXTexture__Unk_00569494(uint param_1)	OK
0x00569526	CDXTexture__Unk_00569526	uint __cdecl CDXTexture__Unk_00569526(uint param_1)	OK
0x005696e9	CDXTexture__Unk_005696e9	int __cdecl CDXTexture__Unk_005696e9(int param_1, int param_2)	OK
0x00569732	CDXTexture__Unk_00569732	void __cdecl CDXTexture__Unk_00569732(int param_1, int param_2)	OK
0x00569856	CDXTexture__Unk_00569856	void __cdecl CDXTexture__Unk_00569856(void * param_1, uint param_2)	OK
0x005698e3	CDXTexture__Unk_005698e3	int __cdecl CDXTexture__Unk_005698e3(void * param_1, void * param_2, void * param_3)	OK
0x00569a4f	CDXTexture__Unk_00569a4f	void __cdecl CDXTexture__Unk_00569a4f(void * param_1, void * param_2)	OK
0x00569a65	CTexture__Unk_00569a65	void __cdecl CTexture__Unk_00569a65(void * param_1, void * param_2)	OK
0x00569a7b	CTexture__Unk_00569a7b	void __cdecl CTexture__Unk_00569a7b(void * param_1, int param_2)	OK
0x00569aa8	CTexture__Unk_00569aa8	void __cdecl CTexture__Unk_00569aa8(void * param_1, int param_2)	OK
0x00569cc1	CDXTexture__Unk_00569cc1	void __cdecl CDXTexture__Unk_00569cc1(int param_1, void * param_2, void * param_3)	OK
0x00569d91	CDXTexture__Unk_00569d91	void __cdecl CDXTexture__Unk_00569d91(void * param_1)	OK
0x00569dd5	CDXTexture__Unk_00569dd5	int __cdecl CDXTexture__Unk_00569dd5(uint param_1)	OK
0x00569e57	CDXTexture__Unk_00569e57	int __cdecl CDXTexture__Unk_00569e57(int param_1, int param_2)	OK
0x0056a106	CTexture__Unk_0056a106	uint __thiscall CTexture__Unk_0056a106(void * this, void * param_1, int param_2)	OK
0x0056a82d	CDXTexture__Unk_0056a82d	int __cdecl CDXTexture__Unk_0056a82d(void * param_1, uint param_2)	OK
0x0056a8c4	CDXTexture__Unk_0056a8c4	int __cdecl CDXTexture__Unk_0056a8c4(void * param_1, uint param_2)	OK
0x0056ad25	CDXTexture__Unk_0056ad25	uint __cdecl CDXTexture__Unk_0056ad25(int param_1, uint param_2, uint param_3, uint param_4)	OK
0x0056b4f2	CTexture__Unk_0056b4f2	uint __cdecl CTexture__Unk_0056b4f2(int param_1)	OK
0x0056bdc9	CDXTexture__Unk_0056bdc9	void __cdecl CDXTexture__Unk_0056bdc9(int param_1)	OK
0x0056dc9b	CDXTexture__Unk_0056dc9b	uint __cdecl CDXTexture__Unk_0056dc9b(uint param_1, void * param_2)	OK
0x0056e5bf	CDXTexture__Unk_0056e5bf	int CDXTexture__Unk_0056e5bf(void)	OK
