target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
005a9f3f	CFastVB__Helper_005a9f3f	005984ce	00598474	CFastVB__InitDispatchOpsFromFeatureFlags	DATA
005a9f3f	CFastVB__Helper_005a9f3f	005a41b4	<none>	<no_function>	UNCONDITIONAL_CALL
005a9f44	CFastVB__Helper_005a9f44	005984ea	00598474	CFastVB__InitDispatchOpsFromFeatureFlags	DATA
005aa480	CFastVB__Helper_005aa480	00598669	00598474	CFastVB__InitDispatchOpsFromFeatureFlags	DATA
005aa73b	CFastVB__Helper_005aa73b	00598490	00598474	CFastVB__InitDispatchOpsFromFeatureFlags	DATA
005aa73b	CFastVB__Helper_005aa73b	005a3a94	<none>	<no_function>	UNCONDITIONAL_CALL
005aa790	CFastVB__Helper_005aa790	005984ab	00598474	CFastVB__InitDispatchOpsFromFeatureFlags	DATA
005aa790	CFastVB__Helper_005aa790	005a3f54	<none>	<no_function>	UNCONDITIONAL_CALL
005aa7c9	CFastVB__Helper_005aa7c9	005984c7	00598474	CFastVB__InitDispatchOpsFromFeatureFlags	DATA
005aa7c9	CFastVB__Helper_005aa7c9	005a3cf4	<none>	<no_function>	UNCONDITIONAL_CALL
005ab00b	CFastVB__Helper_005ab00b	0059851b	00598474	CFastVB__InitDispatchOpsFromFeatureFlags	DATA
005ab00b	CFastVB__Helper_005ab00b	005a5f3c	<none>	<no_function>	UNCONDITIONAL_CALL
005ab00b	CFastVB__Helper_005ab00b	005a6027	<none>	<no_function>	UNCONDITIONAL_CALL
005b3370	CFastVB__Helper_005b3370	005b348a	005b3440	CFastVB__JpegEntropy_EncodeBlockZigZagHuffman	UNCONDITIONAL_CALL
005b3370	CFastVB__Helper_005b3370	005b349e	005b3440	CFastVB__JpegEntropy_EncodeBlockZigZagHuffman	UNCONDITIONAL_CALL
005b3370	CFastVB__Helper_005b3370	005b34e2	005b3440	CFastVB__JpegEntropy_EncodeBlockZigZagHuffman	UNCONDITIONAL_CALL
005b3370	CFastVB__Helper_005b3370	005b3545	005b3440	CFastVB__JpegEntropy_EncodeBlockZigZagHuffman	UNCONDITIONAL_CALL
005b3370	CFastVB__Helper_005b3370	005b3555	005b3440	CFastVB__JpegEntropy_EncodeBlockZigZagHuffman	UNCONDITIONAL_CALL
005b3370	CFastVB__Helper_005b3370	005b3588	005b3440	CFastVB__JpegEntropy_EncodeBlockZigZagHuffman	UNCONDITIONAL_CALL
005b3370	CFastVB__Helper_005b3370	005b35bf	005b35b0	CFastVB__JpegEntropy_WriteMarkerAndResetDcPredictors	UNCONDITIONAL_CALL
005b3370	CFastVB__Helper_005b3370	005b37f0	<none>	<no_function>	UNCONDITIONAL_CALL
005b8da0	CFastVB__Helper_005b8da0	005a4e50	005a4d98	CFastVB__DispatchOp_InterpolateQuaternionPairCore_005a4d98	UNCONDITIONAL_CALL
005b8da0	CFastVB__Helper_005b8da0	005a4e67	005a4d98	CFastVB__DispatchOp_InterpolateQuaternionPairCore_005a4d98	UNCONDITIONAL_CALL
005b8da0	CFastVB__Helper_005b8da0	005a508f	005a5052	CFastVB__DispatchOp_NormalizeQuaternionWithAcosFallback_005a5052	UNCONDITIONAL_CALL
005b8da0	CFastVB__Helper_005b8da0	005a54df	005a519e	CFastVB__DispatchOp_BlendQuaternionSplineSegment_005a519e	UNCONDITIONAL_CALL
005b8da0	CFastVB__Helper_005b8da0	005a5584	005a519e	CFastVB__DispatchOp_BlendQuaternionSplineSegment_005a519e	UNCONDITIONAL_CALL
005b8da0	CFastVB__Helper_005b8da0	005a5937	005a519e	CFastVB__DispatchOp_BlendQuaternionSplineSegment_005a519e	UNCONDITIONAL_CALL
005b8da0	CFastVB__Helper_005b8da0	005a59dc	005a519e	CFastVB__DispatchOp_BlendQuaternionSplineSegment_005a519e	UNCONDITIONAL_CALL
005d070f	CFastVB__Helper_005d070f	0058c92e	0058c893	CTexture__Helper_0058c893	UNCONDITIONAL_CALL
005d070f	CFastVB__Helper_005d070f	00589c58	00589bd6	CTexture__Helper_00589bd6	UNCONDITIONAL_CALL
005d070f	CFastVB__Helper_005d070f	0058ca89	0058c95c	CTexture__Helper_0058c95c	UNCONDITIONAL_CALL
005d070f	CFastVB__Helper_005d070f	0058d7f4	0058d763	CTexture__Helper_0058d763	UNCONDITIONAL_CALL
005d070f	CFastVB__Helper_005d070f	00599a91	00599a74	CFastVB__SelectBestNodeTreeMatch_ReportWarningAndSetFlag	UNCONDITIONAL_CALL
005d070f	CFastVB__Helper_005d070f	00599ae4	00599ac8	CFastVB__SelectBestNodeTreeMatch_ReportWarning	UNCONDITIONAL_CALL
005d070f	CFastVB__Helper_005d070f	00599b30	00599b13	CFastVB__SetParseErrorAndMarkStateDirty	UNCONDITIONAL_CALL
0058c08a	CTexture__Helper_0058c08a	00590c3c	005907d9	CTexture__LoadScriptAndDispatchByVersion	UNCONDITIONAL_CALL
0058c0ea	CTexture__Helper_0058c0ea	005897fd	00589762	CTexture__Helper_00589762	UNCONDITIONAL_CALL
0058c107	CTexture__Helper_0058c107	0058c61d	0058c5d3	CTexture__ParseIdentifierToken	UNCONDITIONAL_CALL
0058c107	CTexture__Helper_0058c107	0058d25f	0058d1ca	CTexture__ParseStringLiteralToken	UNCONDITIONAL_CALL
0058c107	CTexture__Helper_0058c107	0058aeda	0058aacf	CTexture__Helper_0058aacf	UNCONDITIONAL_CALL
0058c107	CTexture__Helper_0058c107	0058b077	0058aacf	CTexture__Helper_0058aacf	UNCONDITIONAL_CALL
