target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00586bb7	CFastVB__Unk_00586bb7	00586f81	00586f37	CFastVB__Helper_00586f37	UNCONDITIONAL_CALL
00586bb7	CFastVB__Unk_00586bb7	00587db8	00587daf	CFastVB__Unk_00587daf	UNCONDITIONAL_CALL
0058735a	CFastVB__Unk_0058735a	005ea140	<none>	<no_function>	DATA
0058735a	CFastVB__Unk_0058735a	005ea25c	<none>	<no_function>	DATA
0058735a	CFastVB__Unk_0058735a	005ea26c	<none>	<no_function>	DATA
0058735a	CFastVB__Unk_0058735a	005ea27c	<none>	<no_function>	DATA
0058735a	CFastVB__Unk_0058735a	005ea28c	<none>	<no_function>	DATA
005873f8	CFastVB__Unk_005873f8	005ea13c	<none>	<no_function>	DATA
005873f8	CFastVB__Unk_005873f8	005ea258	<none>	<no_function>	DATA
005873f8	CFastVB__Unk_005873f8	005ea268	<none>	<no_function>	DATA
005873f8	CFastVB__Unk_005873f8	005ea278	<none>	<no_function>	DATA
005873f8	CFastVB__Unk_005873f8	005ea288	<none>	<no_function>	DATA
005876ab	CTexture__Unk_005876ab	005e9eec	<none>	<no_function>	DATA
005876ab	CTexture__Unk_005876ab	005ea22c	<none>	<no_function>	DATA
005876ab	CTexture__Unk_005876ab	005ea23c	<none>	<no_function>	DATA
005876ab	CTexture__Unk_005876ab	005ea24c	<none>	<no_function>	DATA
005876ab	CTexture__Unk_005876ab	005ea29c	<none>	<no_function>	DATA
005876ab	CTexture__Unk_005876ab	005ea2ac	<none>	<no_function>	DATA
00587af0	CTexture__Unk_00587af0	005e9ee8	<none>	<no_function>	DATA
00587af0	CTexture__Unk_00587af0	005ea228	<none>	<no_function>	DATA
00587af0	CTexture__Unk_00587af0	005ea238	<none>	<no_function>	DATA
00587af0	CTexture__Unk_00587af0	005ea248	<none>	<no_function>	DATA
00587af0	CTexture__Unk_00587af0	005ea298	<none>	<no_function>	DATA
00587af0	CTexture__Unk_00587af0	005ea2a8	<none>	<no_function>	DATA
00587daf	CFastVB__Unk_00587daf	00588631	<none>	<no_function>	UNCONDITIONAL_CALL
00587dee	CFastVB__Unk_00587dee	0058859a	00587e82	CFastVB__Unk_00587e82	UNCONDITIONAL_CALL
00587e06	CFastVB__Unk_00587e06	005884f3	00587e82	CFastVB__Unk_00587e82	UNCONDITIONAL_CALL
00587e66	CFastVB__Unk_00587e66	005e9ee4	<none>	<no_function>	DATA
00587e66	CFastVB__Unk_00587e66	005ea224	<none>	<no_function>	DATA
00587e66	CFastVB__Unk_00587e66	005ea234	<none>	<no_function>	DATA
00587e66	CFastVB__Unk_00587e66	005ea244	<none>	<no_function>	DATA
00587e66	CFastVB__Unk_00587e66	005ea294	<none>	<no_function>	DATA
00587e66	CFastVB__Unk_00587e66	005ea2a4	<none>	<no_function>	DATA
00587e82	CFastVB__Unk_00587e82	00580769	0058070e	CFastVB__Unk_0058070e	UNCONDITIONAL_CALL
00587e82	CFastVB__Unk_00587e82	0058077a	0058070e	CFastVB__Unk_0058070e	UNCONDITIONAL_CALL
