target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0059c070	CTexture__Unk_0059c070	0059c213	<none>	<no_function>	UNCONDITIONAL_CALL
0059c070	CTexture__Unk_0059c070	0059c23a	<none>	<no_function>	UNCONDITIONAL_CALL
0059c110	CTexture__Unk_0059c110	0059c331	<none>	<no_function>	UNCONDITIONAL_CALL
0059c110	CTexture__Unk_0059c110	0059c358	<none>	<no_function>	UNCONDITIONAL_CALL
0059c3f0	CDXTexture__Unk_0059c3f0	0059c586	0059c510	CDXTexture__Unk_0059c510	DATA
0059c3f0	CDXTexture__Unk_0059c3f0	0059c4e2	<none>	<no_function>	UNCONDITIONAL_CALL
0059c510	CDXTexture__Unk_0059c510	00590feb	00590f80	CDXTexture__Helper_00590f80	UNCONDITIONAL_CALL
0059c510	CDXTexture__Unk_0059c510	00595287	00595220	CTexture__Helper_00595220	UNCONDITIONAL_CALL
0059c5d0	CDXTexture__Unk_0059c5d0	00591322	00591280	CDXTexture__DecodeJpegStream_PumpUntilReady	UNCONDITIONAL_CALL
0059c5d0	CDXTexture__Unk_0059c5d0	0059138a	00591340	CDXTexture__PumpDecoderStreamAndFinalize	UNCONDITIONAL_CALL
0059c5d0	CDXTexture__Unk_0059c5d0	0059541e	00595350	CTexture__Helper_00595350	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005ae9d9	<none>	<no_function>	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005aeac7	<none>	<no_function>	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005afc80	<none>	<no_function>	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005b11d8	<none>	<no_function>	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005b5d64	<none>	<no_function>	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005b5e4f	<none>	<no_function>	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005b5f41	<none>	<no_function>	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005b5ff2	<none>	<no_function>	UNCONDITIONAL_CALL
0059c6b0	CTexture__Unk_0059c6b0	005b64cf	<none>	<no_function>	UNCONDITIONAL_CALL
0059c730	CDXTexture__Unk_0059c730	0059c28c	<none>	<no_function>	UNCONDITIONAL_CALL
0059c730	CDXTexture__Unk_0059c730	0059c3ac	<none>	<no_function>	UNCONDITIONAL_CALL
0059c730	CDXTexture__Unk_0059c730	005abb61	<none>	<no_function>	UNCONDITIONAL_CALL
0059c730	CDXTexture__Unk_0059c730	005b29e1	<none>	<no_function>	UNCONDITIONAL_CALL
0059c730	CDXTexture__Unk_0059c730	005b2a6e	<none>	<no_function>	UNCONDITIONAL_CALL
0059c750	CDXTexture__Unk_0059c750	0059c895	0059c7cc	CTexture__Helper_0059c7cc	UNCONDITIONAL_CALL
0059c750	CDXTexture__Unk_0059c750	0059dfa1	0059dda2	CDXTexture__Helper_0059dda2	UNCONDITIONAL_CALL
0059c78f	CDXTexture__Unk_0059c78f	005934e5	00593411	CDXTexture__ResetPngDecodeContext	UNCONDITIONAL_CALL
0059c78f	CDXTexture__Unk_0059c78f	0059c88b	0059c7cc	CTexture__Helper_0059c7cc	UNCONDITIONAL_CALL
0059ccf3	CDXTexture__Unk_0059ccf3	0059d606	0059d47a	CDXTexture__Helper_0059d47a	UNCONDITIONAL_CALL
0059ccf3	CDXTexture__Unk_0059ccf3	0059dde2	0059dda2	CDXTexture__Helper_0059dda2	UNCONDITIONAL_CALL
0059cd26	CDXTexture__Unk_0059cd26	00592f3b	00592eb6	CDXTexture__Helper_00592eb6	UNCONDITIONAL_CALL
0059cd26	CDXTexture__Unk_0059cd26	005931c4	00593043	CDXTexture__Helper_00593043	UNCONDITIONAL_CALL
0059cd26	CDXTexture__Unk_0059cd26	0059cda2	0059cd62	CMeshCollisionVolume__Helper_0059cd62	UNCONDITIONAL_CALL
0059cd26	CDXTexture__Unk_0059cd26	0059d6e3	0059d699	CDXTexture__Helper_0059d699	UNCONDITIONAL_CALL
0059cd26	CDXTexture__Unk_0059cd26	0059d6ee	0059d699	CDXTexture__Helper_0059d699	UNCONDITIONAL_CALL
0059cd26	CDXTexture__Unk_0059cd26	0059da68	0059d9d8	CDXTexture__Unk_0059d9d8	UNCONDITIONAL_CALL
0059cd26	CDXTexture__Unk_0059cd26	0059deb7	0059dda2	CDXTexture__Helper_0059dda2	UNCONDITIONAL_CALL
0059cdbe	CTexture__Unk_0059cdbe	0059dd6a	0059dd5c	CTexture__Helper_0059dd5c	UNCONDITIONAL_CALL
0059d9d8	CDXTexture__Unk_0059d9d8	00592faf	00592eb6	CDXTexture__Helper_00592eb6	UNCONDITIONAL_CALL
0059e110	CDXTexture__Unk_0059e110	0059ef83	0059ef60	CDXTexture__Helper_0059ef60	UNCONDITIONAL_CALL
0059e110	CDXTexture__Unk_0059e110	0059f1c8	<none>	<no_function>	UNCONDITIONAL_CALL
0059e310	CDXTexture__Unk_0059e310	0059f0b6	0059f050	CDXTexture__Helper_0059f050	UNCONDITIONAL_CALL
0059e310	CDXTexture__Unk_0059e310	0059f0c6	0059f050	CDXTexture__Helper_0059f050	UNCONDITIONAL_CALL
0059e310	CDXTexture__Unk_0059e310	0059f1f1	<none>	<no_function>	UNCONDITIONAL_CALL
0059e310	CDXTexture__Unk_0059e310	0059f203	<none>	<no_function>	UNCONDITIONAL_CALL
0059e4a0	CDXTexture__Unk_0059e4a0	0059f0ea	0059f050	CDXTexture__Helper_0059f050	UNCONDITIONAL_CALL
0059e580	CDXTexture__Unk_0059e580	0059f001	0059ef60	CDXTexture__Helper_0059ef60	UNCONDITIONAL_CALL
0059e580	CDXTexture__Unk_0059e580	0059f01e	0059ef60	CDXTexture__Helper_0059ef60	UNCONDITIONAL_CALL
0059e580	CDXTexture__Unk_0059e580	0059f03a	0059ef60	CDXTexture__Helper_0059ef60	UNCONDITIONAL_CALL
0059e770	CDXTexture__Unk_0059e770	0059f0f8	0059f050	CDXTexture__Helper_0059f050	UNCONDITIONAL_CALL
005ab0ed	CDXTexture__Unk_005ab0ed	005ab2c5	005ab14b	CTexture__Unk_005ab14b	UNCONDITIONAL_CALL
005ab0ed	CDXTexture__Unk_005ab0ed	005ab126	005ab0ed	CDXTexture__Unk_005ab0ed	UNCONDITIONAL_CALL
005ab0ed	CDXTexture__Unk_005ab0ed	005ab135	005ab0ed	CDXTexture__Unk_005ab0ed	UNCONDITIONAL_CALL
005ab0ed	CDXTexture__Unk_005ab0ed	005ab13f	005ab0ed	CDXTexture__Unk_005ab0ed	UNCONDITIONAL_CALL
005ab14b	CTexture__Unk_005ab14b	00599748	005994c4	CDXTexture__Helper_005994c4	UNCONDITIONAL_CALL
005ab14b	CTexture__Unk_005ab14b	005ab32d	005ab14b	CTexture__Unk_005ab14b	UNCONDITIONAL_CALL
005ab4d0	CMeshCollisionVolume__Unk_005ab4d0	005ab989	<none>	<no_function>	UNCONDITIONAL_CALL
005ab620	CTexture__Unk_005ab620	005ab91c	<none>	<no_function>	UNCONDITIONAL_CALL
005ab700	CTexture__Unk_005ab700	005ab8d6	<none>	<no_function>	UNCONDITIONAL_CALL
005aba90	CDXTexture__Unk_005aba90	005abaee	<none>	<no_function>	UNCONDITIONAL_CALL
