address	name	signature	status
0x004a1570	CDXEngine__Helper_004a1570	int __thiscall CDXEngine__Helper_004a1570(void * this, int param_1, void * param_2)	OK
0x004a2190	CDXEngine__Helper_004a2190	void __fastcall CDXEngine__Helper_004a2190(int param_1)	OK
0x004b5250	CDXEngine__Helper_004b5250	void __cdecl CDXEngine__Helper_004b5250(float param_1)	OK
0x004b52a0	CDXEngine__Helper_004b52a0	double __cdecl CDXEngine__Helper_004b52a0(float param_1)	OK
0x004b52c0	CDXEngine__Helper_004b52c0	int __cdecl CDXEngine__Helper_004b52c0(void * param_1, float param_2)	OK
0x004b82b0	CDXEngine__Helper_004b82b0	void __thiscall CDXEngine__Helper_004b82b0(void * this, int param_1, float param_2, float param_3, int param_4)	OK
0x004b8850	CDXEngine__Helper_004b8850	void __fastcall CDXEngine__Helper_004b8850(int param_1)	OK
0x004d1710	CDXEngine__Helper_004d1710	void __cdecl CDXEngine__Helper_004d1710(int param_1)	OK
0x00501310	CDXEngine__Helper_00501310	void __fastcall CDXEngine__Helper_00501310(int param_1)	OK
0x00501540	CDXEngine__Helper_00501540	void CDXEngine__Helper_00501540(void)	OK
0x00523a70	CDXEngine__Helper_00523a70	void CDXEngine__Helper_00523a70(void)	OK
0x00523b50	CDXEngine__Helper_00523b50	int __cdecl CDXEngine__Helper_00523b50(float param_1, float param_2, float param_3, float param_4)	OK
0x00527dd0	CDXEngine__Helper_00527dd0	int __fastcall CDXEngine__Helper_00527dd0(int param_1)	OK
0x0053bb50	CDXEngine__Helper_0053bb50	void __fastcall CDXEngine__Helper_0053bb50(int param_1)	OK
0x0054d530	CDXEngine__Helper_0054d530	void __thiscall CDXEngine__Helper_0054d530(void * this, int param_1, void * param_2, uint param_3)	OK
0x0055dfe7	CDXEngine__Helper_0055dfe7	double __cdecl CDXEngine__Helper_0055dfe7(double param_1)	OK
0x0055e7ae	CDXEngine__Helper_0055e7ae	void __cdecl CDXEngine__Helper_0055e7ae(void * param_1, void * param_2, uint param_3, void * param_4)	OK
0x0055e950	CDXEngine__Helper_0055e950	void __cdecl CDXEngine__Helper_0055e950(void * param_1, void * param_2, int param_3)	OK
0x0055feca	CDXEngine__Helper_0055feca	int __cdecl CDXEngine__Helper_0055feca(uint param_1)	OK
0x00576161	CDXEngine__Helper_00576161	void CDXEngine__Helper_00576161(void)	OK
