target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0056c0da	CTexture__Helper_0056c0da	00565d1e	00565c84	CTexture__Unk_00565c84	UNCONDITIONAL_CALL
0056c998	CDXTexture__Helper_0056c998	0056c98f	0056c981	___Unk_0056c981	UNCONDITIONAL_CALL
0056c998	CDXTexture__Helper_0056c998	0056cbab	0056cb9d	CDXTexture__Helper_0056cb9d	UNCONDITIONAL_CALL
0056614c	CDXTexture__Unk_0056614c	005662b4	00566294	CDXTexture__Unk_00566294	UNCONDITIONAL_CALL
0056e0ec	CDXTexture__Unk_0056e0ec	0056e0df	0056e0bf	CTexture__Helper_0056e0bf	UNCONDITIONAL_CALL
0056e0ec	CDXTexture__Unk_0056e0ec	0056e156	0056e148	CDXTexture__Unk_0056e148	UNCONDITIONAL_CALL
00562b3e	CFastVB__Unk_00562b3e	0055e018	0055dfe7	CDXEngine__Helper_0055dfe7	UNCONDITIONAL_CALL
00562b3e	CFastVB__Unk_00562b3e	0055eb6e	0055eb3d	CTexture__Unk_0055eb3d	UNCONDITIONAL_CALL
00562b3e	CFastVB__Unk_00562b3e	0056d1a6	0056d18a	CDXTexture__Unk_0056d18a	UNCONDITIONAL_CALL
