target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0056c70a	___Unk_0056c70a	0056c192	0056c0da	CTexture__Helper_0056c0da	UNCONDITIONAL_CALL
0056c724	___Unk_0056c724	0056c1aa	0056c0da	CTexture__Helper_0056c0da	UNCONDITIONAL_CALL
0056c78a	___Unk_0056c78a	0056c43a	0056c336	CTexture__Helper_0056c336	UNCONDITIONAL_CALL
0056c78a	___Unk_0056c78a	0056c6db	0056c684	CDXTexture__Helper_0056c684	UNCONDITIONAL_CALL
0056c80b	___Unk_0056c80b	0056c0e7	0056c0da	CTexture__Helper_0056c0da	UNCONDITIONAL_CALL
0056c841	___Unk_0056c841	0056c0fc	0056c0da	CTexture__Helper_0056c0da	DATA
0056c981	___Unk_0056c981	00566267	0056614c	CDXTexture__Unk_0056614c	UNCONDITIONAL_CALL
0056d176	CDXTexture__Unk_0056d176	00577115	<none>	<no_function>	UNCONDITIONAL_CALL
0056d176	CDXTexture__Unk_0056d176	005781f8	<none>	<no_function>	UNCONDITIONAL_CALL
0056d18a	CDXTexture__Unk_0056d18a	005687a4	00568797	CDXTexture__Unk_00568797	UNCONDITIONAL_CALL
0056dc9b	CDXTexture__Unk_0056dc9b	0056b457	0056b368	CDXTexture__Helper_0056b368	UNCONDITIONAL_CALL
0056e148	CDXTexture__Unk_0056e148	005d09cf	005d0983	init_namebuf	UNCONDITIONAL_CALL
0056e148	CDXTexture__Unk_0056e148	005d0a16	005d09e4	CDXTexture__Unk_005d09e4	UNCONDITIONAL_CALL
