address	name	signature	status
0x00411630	CMonitor__Unk_00411630	void __fastcall CMonitor__Unk_00411630(int param_1)	OK
0x00411aa0	CMonitor__Unk_00411aa0	double __fastcall CMonitor__Unk_00411aa0(int param_1)	OK
0x00412000	CMonitor__Unk_00412000	void __fastcall CMonitor__Unk_00412000(void * param_1)	OK
0x00412900	CMonitor__Unk_00412900	int __fastcall CMonitor__Unk_00412900(int param_1)	OK
0x004136e0	CMonitor__Unk_004136e0	void __thiscall CMonitor__Unk_004136e0(void * this, int param_1, float param_2)	OK
0x00413760	CMonitor__Unk_00413760	void __fastcall CMonitor__Unk_00413760(void * param_1)	OK
0x00413a70	CMonitor__Unk_00413a70	int __fastcall CMonitor__Unk_00413a70(int param_1)	OK
0x00414010	CMonitor__Unk_00414010	void CMonitor__Unk_00414010(void)	OK
0x0044e2c0	CMonitor__Unk_0044e2c0	int __fastcall CMonitor__Unk_0044e2c0(void * param_1)	OK
0x0047d3b0	CMonitor__Unk_0047d3b0	int __fastcall CMonitor__Unk_0047d3b0(void * param_1)	OK
0x004a1270	CMonitor__Unk_004a1270	void __fastcall CMonitor__Unk_004a1270(int param_1)	OK
0x004ef120	CMonitor__Unk_004ef120	void __fastcall CMonitor__Unk_004ef120(int param_1)	OK
0x005078f0	CMonitor__Unk_005078f0	void __thiscall CMonitor__Unk_005078f0(void * this, int param_1, int param_2)	OK
