target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
005b71b0	CDXTexture__Unk_005b71b0	005b7616	005b7580	CDXTexture__Helper_005b7580	DATA
005b7480	CDXTexture__Unk_005b7480	005b7649	005b7580	CDXTexture__Helper_005b7580	DATA
005b7920	CDXTexture__Unk_005b7920	005b814f	005b8110	CDXTexture__Helper_005b8110	UNCONDITIONAL_CALL
005b7c50	CDXTexture__Unk_005b7c50	005b7f0f	005b7ee0	CDXTexture__Unk_005b7ee0	UNCONDITIONAL_CALL
005b7c50	CDXTexture__Unk_005b7c50	005b7f4f	005b7ee0	CDXTexture__Unk_005b7ee0	UNCONDITIONAL_CALL
005b7c50	CDXTexture__Unk_005b7c50	005b7fb5	005b7ee0	CDXTexture__Unk_005b7ee0	UNCONDITIONAL_CALL
005b7d30	CDXTexture__Unk_005b7d30	005b7f14	005b7ee0	CDXTexture__Unk_005b7ee0	UNCONDITIONAL_CALL
005b7d30	CDXTexture__Unk_005b7d30	005b7f54	005b7ee0	CDXTexture__Unk_005b7ee0	UNCONDITIONAL_CALL
005b7d30	CDXTexture__Unk_005b7d30	005b7fba	005b7ee0	CDXTexture__Unk_005b7ee0	UNCONDITIONAL_CALL
005b7ee0	CDXTexture__Unk_005b7ee0	005b812b	005b8110	CDXTexture__Helper_005b8110	DATA
005b8060	CDXTexture__Unk_005b8060	005b8131	005b8110	CDXTexture__Helper_005b8110	DATA
005bb9b0	CDXTexture__Unk_005bb9b0	005bbe59	<none>	<no_function>	UNCONDITIONAL_CALL
005bbe70	CDXTexture__Unk_005bbe70	005bc569	<none>	<no_function>	UNCONDITIONAL_CALL
005bce60	CDXTexture__Unk_005bce60	005afb05	<none>	<no_function>	UNCONDITIONAL_CALL
005bd52a	CDXTexture__Unk_005bd52a	005b1de8	005b1db0	CDXTexture__Helper_005b1db0	UNCONDITIONAL_CALL
005bd52a	CDXTexture__Unk_005bd52a	005b246b	005b1e94	CTexture__Helper_005b1e94	UNCONDITIONAL_CALL
005bd53b	CDXTexture__Unk_005bd53b	005bd8f6	005bd8ba	CDXTexture__Helper_005bd8ba	UNCONDITIONAL_CALL
005bd53b	CDXTexture__Unk_005bd53b	005bd982	005bd933	CDXTexture__Helper_005bd933	UNCONDITIONAL_CALL
005bd53b	CDXTexture__Unk_005bd53b	005bd9b9	005bd933	CDXTexture__Helper_005bd933	UNCONDITIONAL_CALL
005be360	CDXTexture__Unk_005be360	005bd067	005bcfd3	CDXTexture__Helper_005bcfd3	UNCONDITIONAL_CALL
005d07f4	CDXTexture__Unk_005d07f4	005b1c81	<none>	<no_function>	UNCONDITIONAL_CALL
005d07f4	CDXTexture__Unk_005d07f4	005b1ce1	<none>	<no_function>	UNCONDITIONAL_CALL
005d09e4	CDXTexture__Unk_005d09e4	005d08d2	005d08ad	CDXTexture__Helper_005d08ad	UNCONDITIONAL_CALL
005d09e4	CDXTexture__Unk_005d09e4	005d090f	005d08ad	CDXTexture__Helper_005d08ad	UNCONDITIONAL_CALL
005d0a9f	CDXTexture__Unk_005d0a9f	005d05f0	005d05cc	_longjmp	UNCONDITIONAL_CALL
