address	name	signature	status
0x00574080	CTexture__WalkNodeListUntilSentinel	void __cdecl CTexture__WalkNodeListUntilSentinel(void * param_1)	OK
0x005780d6	CDXTexture__DispatchPtr00656f84_WithInit	void CDXTexture__DispatchPtr00656f84_WithInit(void)	OK
0x00578643	Math__TransformVec2ByMatrixPerspective	void __stdcall Math__TransformVec2ByMatrixPerspective(void * param_1, void * param_2, void * param_3)	OK
0x005786c0	Math__TransformVec2ArrayByMatrixPerspective	int Math__TransformVec2ArrayByMatrixPerspective(void)	OK
0x00578758	Math__TransformVec2ByMatrixLinear	void __stdcall Math__TransformVec2ByMatrixLinear(void * param_1, void * param_2, void * param_3)	OK
0x00578794	Math__TransformVec2ArrayByMatrixLinear	int Math__TransformVec2ArrayByMatrixLinear(void)	OK
0x005787e8	Math__NormalizeVec3	void __stdcall Math__NormalizeVec3(void * param_1, void * param_2)	OK
0x00578885	Math__TransformVec3ByMatrixPerspective	void __stdcall Math__TransformVec3ByMatrixPerspective(void * param_1, void * param_2, void * param_3)	OK
0x00578941	Math__TransformVec3ArrayByMatrixPerspective	int Math__TransformVec3ArrayByMatrixPerspective(void)	OK
0x00578a20	CTexture__MapNormalizedUvToVolumeCoords	int CTexture__MapNormalizedUvToVolumeCoords(void)	OK
0x00578bad	CFastVB__ApplyOptionalTransformPasses_Minimal	void CFastVB__ApplyOptionalTransformPasses_Minimal(void)	OK
0x00578dad	CFastVB__MapVolumeCoordsToNormalizedUv	int CFastVB__MapVolumeCoordsToNormalizedUv(void)	OK
0x0057923a	CTexture__DispatchMatrixOp00656f94_WithPostOp	int __stdcall CTexture__DispatchMatrixOp00656f94_WithPostOp(int param_1, int param_2, int param_3, int param_4)	OK
0x00579273	CTexture__BuildTransformMatrixWithOptionalOffsets	int CTexture__BuildTransformMatrixWithOptionalOffsets(void)	OK
0x00579527	CTexture__BuildProjectiveMatrixFromPlane	void __stdcall CTexture__BuildProjectiveMatrixFromPlane(void * param_1, void * param_2)	OK
0x00579601	Math__BuildMatrixFromQuaternion	void __stdcall Math__BuildMatrixFromQuaternion(void * param_1)	OK
0x00579e08	CDXTexture__DecodeBmpDibFromMemory	int __thiscall CDXTexture__DecodeBmpDibFromMemory(void * this, void * param_1, void * param_2, void * param_3)	OK
0x0057af0a	CDXTexture__DecodeJpegFromMemory	int __stdcall CDXTexture__DecodeJpegFromMemory(int param_1, int param_2)	OK
0x0057b182	CDXTexture__DecodeTgaFromMemory	int __thiscall CDXTexture__DecodeTgaFromMemory(void * this, void * param_1, void * param_2, uint param_3)	OK
0x0057b6fa	CDXTexture__DecodePpmFromMemory	uint __thiscall CDXTexture__DecodePpmFromMemory(void * this, void * param_1, void * param_2, uint param_3)	OK
0x0057b9ce	CDXTexture__DecodePngFromMemory	int __stdcall CDXTexture__DecodePngFromMemory(int param_1, int param_2)	OK
0x0057c7a4	CMeshCollisionVolume__LoadMappedTextureResourcesByMode	int __thiscall CMeshCollisionVolume__LoadMappedTextureResourcesByMode(void * this, void * param_1, int param_2, int param_3, int param_4)	OK
0x0057cc53	CDXTexture__InitMappedFileContext	void __fastcall CDXTexture__InitMappedFileContext(void * param_1)	OK
