target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0057dd17	CFastVB__Helper_0057dd17	0057e847	0057e6cc	CFastVB__Helper_0057e6cc	UNCONDITIONAL_CALL
0057e0c3	CFastVB__Helper_0057e0c3	0058079a	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
0057e4d3	CFastVB__Helper_0057e4d3	005807bb	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
0057e6cc	CFastVB__Helper_0057e6cc	005807c6	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
0057eadb	CFastVB__Helper_0057eadb	005807d1	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
0057ef10	CFastVB__Helper_0057ef10	0057f06b	0057f002	CFastVB__Helper_0057f002	UNCONDITIONAL_CALL
0057ef10	CFastVB__Helper_0057ef10	0057f087	0057f002	CFastVB__Helper_0057f002	UNCONDITIONAL_CALL
0057ef10	CFastVB__Helper_0057ef10	0057f3ee	0057f391	CFastVB__Helper_0057f391	UNCONDITIONAL_CALL
0057ef10	CFastVB__Helper_0057ef10	0057f40a	0057f391	CFastVB__Helper_0057f391	UNCONDITIONAL_CALL
0057ef10	CFastVB__Helper_0057ef10	0057f426	0057f391	CFastVB__Helper_0057f391	UNCONDITIONAL_CALL
0057f002	CFastVB__Helper_0057f002	005807dc	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
0057f391	CFastVB__Helper_0057f391	005807e7	0058070e	CFastVB__InitDualTexelConversionPipeline	UNCONDITIONAL_CALL
0057fa10	CFastVB__Helper_0057fa10	005800ea	0057fa5c	CFastVB__BlendDualProfileBoneWeights	UNCONDITIONAL_CALL
0057fa10	CFastVB__Helper_0057fa10	005806d9	00580120	CFastVB__RunDualProfileConversionStage	UNCONDITIONAL_CALL
00580ef4	CFastVB__Helper_00580ef4	005746bc	00574662	CDXTexture__ConvertSurfaceWithActiveProfile	UNCONDITIONAL_CALL
00580ef4	CFastVB__Helper_00580ef4	00574de6	00574da5	CDXTexture__ConvertSurfaceRegionWithActiveProfile	UNCONDITIONAL_CALL
00581263	CFastVB__Helper_00581263	00585bd6	00585bd3	CFastVB__TexelUnpackProfile_scalar_deleting_dtor	UNCONDITIONAL_CALL
00581263	CFastVB__Helper_00581263	005818b2	0058183d	CFastVB__Helper_0058183d	UNCONDITIONAL_CALL
00581263	CFastVB__Helper_00581263	00587dd1	00587daf	CFastVB__TexelPackProfile_scalar_deleting_dtor	UNCONDITIONAL_CALL
00581279	CFastVB__Helper_00581279	00581dcb	00581d49	CDXTexture__ProbeTexelProfileSample	UNCONDITIONAL_CALL
00581279	CFastVB__Helper_00581279	0058225d	00582244	CFastVB__PackTexels_Dither_Bits8_8_8_BGR	UNCONDITIONAL_CALL
00581279	CFastVB__Helper_00581279	0058236e	00582355	CFastVB__PackTexels_Dither_Bits8_8_8_8_ARGB	UNCONDITIONAL_CALL
00581279	CFastVB__Helper_00581279	005824b7	0058249e	CFastVB__PackTexels_Dither_Bits8_8_8_RGB	UNCONDITIONAL_CALL
00581279	CFastVB__Helper_00581279	005825dc	005825c3	CFastVB__PackTexels_Dither_Bits5_6_5	UNCONDITIONAL_CALL
00581279	CFastVB__Helper_00581279	00582701	005826e8	CFastVB__PackTexels_Dither_Bits5_5_5	UNCONDITIONAL_CALL
00581279	CFastVB__Helper_00581279	00582826	0058280d	CFastVB__PackTexels_Dither_A1R5G5B5	UNCONDITIONAL_CALL
