target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0052b760	CD3DApplication__Unk_0052b760	0052b9d9	0052b840	CD3DApplication__Unk_0052b840	UNCONDITIONAL_CALL
0052b760	CD3DApplication__Unk_0052b760	0052ad6d	0052aaf0	CD3DApplication__MsgProc	UNCONDITIONAL_CALL
0052b840	CD3DApplication__Unk_0052b840	0052bb99	0052bb80	CD3DApplication__Reset3DEnvironment	UNCONDITIONAL_CALL
0052ba50	CD3DApplication__Unk_0052ba50	0052b8a4	0052b840	CD3DApplication__Unk_0052b840	UNCONDITIONAL_CALL
0052ba50	CD3DApplication__Unk_0052ba50	0052b9ef	0052b840	CD3DApplication__Unk_0052b840	UNCONDITIONAL_CALL
0052bc80	CD3DApplication__Unk_0052bc80	0052bbc0	0052bb80	CD3DApplication__Reset3DEnvironment	DATA
0052c4f0	CD3DApplication__Unk_0052c4f0	005290e8	005290a0	CD3DApplication__Create	UNCONDITIONAL_CALL
0052c4f0	CD3DApplication__Unk_0052c4f0	005292b6	005290a0	CD3DApplication__Create	UNCONDITIONAL_CALL
0052c4f0	CD3DApplication__Unk_0052c4f0	0052a6b2	00529350	CD3DApplication__BuildDeviceList	UNCONDITIONAL_CALL
0052c4f0	CD3DApplication__Unk_0052c4f0	0052b6cc	0052af00	CD3DApplication__Initialize3DEnvironment	UNCONDITIONAL_CALL
0052c4f0	CD3DApplication__Unk_0052c4f0	0052bbab	0052bb80	CD3DApplication__Reset3DEnvironment	UNCONDITIONAL_CALL
0052c4f0	CD3DApplication__Unk_0052c4f0	0052bc45	0052bb80	CD3DApplication__Reset3DEnvironment	UNCONDITIONAL_CALL
0052c4f0	CD3DApplication__Unk_0052c4f0	0052bb12	0052ba50	CD3DApplication__Unk_0052ba50	UNCONDITIONAL_CALL
0052c4f0	CD3DApplication__Unk_0052c4f0	0052ad7f	0052aaf0	CD3DApplication__MsgProc	UNCONDITIONAL_CALL
0052c8d0	CD3DApplication__Unk_0052c8d0	0052b63f	0052af00	CD3DApplication__Initialize3DEnvironment	UNCONDITIONAL_CALL
0052c8d0	CD3DApplication__Unk_0052c8d0	0052b7e9	0052b760	CD3DApplication__Unk_0052b760	UNCONDITIONAL_CALL
