target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0059dbbb	CTexture__Helper_0059dbbb	00592fd9	00592eb6	CDXTexture__ParsePngHeadersUntilIdat	UNCONDITIONAL_CALL
0059dd5c	CTexture__Helper_0059dd5c	00592fe3	00592eb6	CDXTexture__ParsePngHeadersUntilIdat	UNCONDITIONAL_CALL
0059ebf0	CTexture__Helper_0059ebf0	0059ef48	0059eed0	CDXTexture__WriteJpegStartOfImageAndMetadata	UNCONDITIONAL_CALL
0059f260	CTexture__Helper_0059f260	0059f33b	0059f2b0	CTexture__Helper_0059f2b0	UNCONDITIONAL_CALL
0059f2b0	CTexture__Helper_0059f2b0	0059546a	00595430	CTexture__ResetDecodePipelineForNextChunk	UNCONDITIONAL_CALL
0059f5b3	CTexture__Helper_0059f5b3	00598136	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a09f8	CTexture__Helper_005a09f8	005a0b53	005a0b22	CTexture__Helper_005a0b22	UNCONDITIONAL_CALL
005a0b22	CTexture__Helper_005a0b22	005981c5	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a0df6	CTexture__Helper_005a0df6	00598121	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a0eb6	CTexture__Helper_005a0eb6	00598113	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a0eb6	CTexture__Helper_005a0eb6	00598281	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
005a0f50	CTexture__Helper_005a0f50	0059815c	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a0f50	CTexture__Helper_005a0f50	005982ca	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
005a1002	CTexture__Helper_005a1002	00598195	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a1002	CTexture__Helper_005a1002	00598303	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
005a1087	CTexture__Helper_005a1087	0059817a	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a1087	CTexture__Helper_005a1087	005982e8	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
005a1279	CTexture__Helper_005a1279	0059818e	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a1279	CTexture__Helper_005a1279	005982fc	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
005a1a8e	CTexture__Helper_005a1a8e	005981b0	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a266d	CTexture__Helper_005a266d	0059836f	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
005a289e	CTexture__Helper_005a289e	005a29c0	005a298f	CTexture__Helper_005a298f	UNCONDITIONAL_CALL
005a298f	CTexture__Helper_005a298f	00598333	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
005a2b2d	CTexture__Helper_005a2b2d	0059814b	005980be	CFastVB__InitDispatchTableVariant_005980be	DATA
005a2b2d	CTexture__Helper_005a2b2d	005982b9	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
005a2e29	CTexture__Helper_005a2e29	0059828f	0059822c	CFastVB__InitDispatchTableVariant_0059822c	DATA
