address	name	signature	status
0x00504a50	CVBufTexture__Unk_00504a50	void __fastcall CVBufTexture__Unk_00504a50(void * param_1)	OK
0x005069f0	CEngine__Unk_005069f0	int __fastcall CEngine__Unk_005069f0(void * param_1)	OK
0x00507ab0	OID__Unk_00507ab0	int __thiscall OID__Unk_00507ab0(void * this, void * param_1, int param_2, int param_3)	OK
0x005088b0	OID__Unk_005088b0	int __thiscall OID__Unk_005088b0(void * this, void * param_1, int param_2)	OK
0x00509140	OID__Unk_00509140	void __thiscall OID__Unk_00509140(void * this, void * param_1, void * param_2, void * param_3)	OK
0x005094b0	CEngine__Unk_005094b0	double __thiscall CEngine__Unk_005094b0(void * this, int param_1, float param_2, float param_3, float param_4)	OK
0x00509e90	CEngine__Unk_00509e90	int __fastcall CEngine__Unk_00509e90(int param_1)	OK
0x0050a080	CEngine__Unk_0050a080	int __fastcall CEngine__Unk_0050a080(int param_1)	OK
0x0050ab60	CVBufTexture__Unk_0050ab60	void CVBufTexture__Unk_0050ab60(void)	OK
0x00511bc0	CVBufTexture__Unk_00511bc0	int * __thiscall CVBufTexture__Unk_00511bc0(void * this, int param_1, int param_2, int param_3)	OK
0x00511c10	CVBufTexture__Unk_00511c10	void __thiscall CVBufTexture__Unk_00511c10(void * this, int param_1, void * param_2)	OK
0x005230e0	CVBufTexture__Unk_005230e0	int * __fastcall CVBufTexture__Unk_005230e0(int param_1)	OK
0x00523b30	CVBufTexture__Unk_00523b30	void CVBufTexture__Unk_00523b30(void)	OK
0x00528b00	CEngine__Unk_00528b00	void __thiscall CEngine__Unk_00528b00(void * this, void * param_1, int param_2)	OK
