target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
004fb670	CUnit__Unk_004fb670	004fb509	004fb500	CUnit__CanFireAtTarget_BallisticArcA	UNCONDITIONAL_CALL
004fb670	CUnit__Unk_004fb670	004fb5a9	004fb5a0	CUnit__CanFireAtTarget_BallisticArcB	UNCONDITIONAL_CALL
004fb670	CUnit__Unk_004fb670	0048a074	<none>	<no_function>	UNCONDITIONAL_CALL
004fb670	CUnit__Unk_004fb670	004a0497	<none>	<no_function>	UNCONDITIONAL_CALL
004fb670	CUnit__Unk_004fb670	004d2332	<none>	<no_function>	UNCONDITIONAL_CALL
004fb670	CUnit__Unk_004fb670	004ef376	<none>	<no_function>	UNCONDITIONAL_CALL
004fb670	CUnit__Unk_004fb670	004feca9	<none>	<no_function>	UNCONDITIONAL_CALL
004fb670	CUnit__Unk_004fb670	004fed13	<none>	<no_function>	UNCONDITIONAL_CALL
004fb670	CUnit__Unk_004fb670	00422c38	<none>	<no_function>	UNCONDITIONAL_CALL
004fbcb0	CUnit__Unk_004fbcb0	0047a8d7	0047a8b0	CGillMHead__TryTransitionIdleToOpen	UNCONDITIONAL_CALL
004fbcb0	CUnit__Unk_004fbcb0	0047d3b4	0047d3b0	CMonitor__TryQueuePrefireAnimation	UNCONDITIONAL_CALL
004fbcb0	CUnit__Unk_004fbcb0	005d8b1c	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005d900c	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005dd8e0	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005dfaf0	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e31cc	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e2f78	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e2d24	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e2884	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e2634	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e23e4	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e2190	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e1f30	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e1cdc	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e1a88	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e1838	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e15e8	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e1394	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e1138	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e0ee4	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e0c88	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e0a38	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e07dc	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e0588	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e0334	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e00e4	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005dfe94	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e342c	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e367c	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e38d0	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e40f4	<none>	<no_function>	DATA
004fbcb0	CUnit__Unk_004fbcb0	005e3e98	<none>	<no_function>	DATA
004fc000	CUnit__Unk_004fc000	005d8b14	<none>	<no_function>	DATA
