target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0055f506	CFastVB__Unk_0055f506	0055f4ef	0055f4d7	fread	UNCONDITIONAL_CALL
0055f5ee	CFastVB__Unk_0055f5ee	005149d6	005149c0	EnumerateSaveFiles_1	UNCONDITIONAL_CALL
0055f5ee	CFastVB__Unk_0055f5ee	00514d08	00514be0	EnumerateSaveFiles_Main	UNCONDITIONAL_CALL
0055f5ee	CFastVB__Unk_0055f5ee	00514a92	00514a80	EnumerateSaveFiles_2	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	005149fe	005149c0	EnumerateSaveFiles_1	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514a1d	005149c0	EnumerateSaveFiles_1	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514a3c	005149c0	EnumerateSaveFiles_1	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514a5b	005149c0	EnumerateSaveFiles_1	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514d29	00514be0	EnumerateSaveFiles_Main	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514d4a	00514be0	EnumerateSaveFiles_Main	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514de5	00514be0	EnumerateSaveFiles_Main	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514e05	00514be0	EnumerateSaveFiles_Main	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514ab6	00514a80	EnumerateSaveFiles_2	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514ad5	00514a80	EnumerateSaveFiles_2	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514b17	00514a80	EnumerateSaveFiles_2	UNCONDITIONAL_CALL
0055f6bb	CFastVB__Unk_0055f6bb	00514b37	00514a80	EnumerateSaveFiles_2	UNCONDITIONAL_CALL
0055fe26	CFastVB__Unk_0055fe26	0055e4b9	0055e4a3	fclose	UNCONDITIONAL_CALL
0055fe26	CFastVB__Unk_0055fe26	0055e528	0055e520	fprintf	UNCONDITIONAL_CALL
0055fe26	CFastVB__Unk_0055fe26	0055f175	0055f16e	fwrite	UNCONDITIONAL_CALL
0055fe26	CFastVB__Unk_0055fe26	0055f4de	0055f4d7	fread	UNCONDITIONAL_CALL
0055fe26	CFastVB__Unk_0055fe26	0055fc76	0055fc5d	CD3DApplication__Helper_0055fc5d	UNCONDITIONAL_CALL
0055fe26	CFastVB__Unk_0055fe26	0055fed1	0055feca	CDXEngine__Helper_0055feca	UNCONDITIONAL_CALL
0055fe26	CFastVB__Unk_0055fe26	005d07fb	005d07f4	CDXTexture__Unk_005d07f4	UNCONDITIONAL_CALL
0055fe55	CFastVB__Unk_0055fe55	00564daa	00564d79	CDXTexture__Unk_00564d79	UNCONDITIONAL_CALL
0055fe55	CFastVB__Unk_0055fe55	0055e18e	0055e183	CFastVB__Unk_0055e183	UNCONDITIONAL_CALL
0055fe55	CFastVB__Unk_0055fe55	0056500c	00564fdf	CTexture__Unk_00564fdf	UNCONDITIONAL_CALL
