address	name	signature	status
0x0056f260	CFastVB__Unk_0056f260	void __fastcall CFastVB__Unk_0056f260(int param_1)	OK
0x0056f520	CFastVB__Unk_0056f520	void __fastcall CFastVB__Unk_0056f520(int param_1)	OK
0x00573310	CFastVB__Unk_00573310	int __fastcall CFastVB__Unk_00573310(int param_1)	OK
0x00574296	CFastVB__Unk_00574296	uint __fastcall CFastVB__Unk_00574296(int param_1, int param_2)	OK
0x0057437a	CFastVB__Unk_0057437a	int __stdcall CFastVB__Unk_0057437a(void * param_1, uint param_2, int param_3, void * param_4)	OK
0x005759b6	CFastVB__Unk_005759b6	void CFastVB__Unk_005759b6(void)	OK
0x005759c9	CFastVB__Unk_005759c9	void __stdcall CFastVB__Unk_005759c9(int param_1, int param_2, uint param_3)	OK
0x00575a58	CFastVB__Unk_00575a58	void CFastVB__Unk_00575a58(void)	OK
0x00575cae	CFastVB__Unk_00575cae	int CFastVB__Unk_00575cae(void)	OK
0x00575dc9	CFastVB__Unk_00575dc9	int CFastVB__Unk_00575dc9(void)	OK
0x0057609c	CFastVB__Unk_0057609c	void CFastVB__Unk_0057609c(void)	OK
0x00576154	CFastVB__Unk_00576154	void CFastVB__Unk_00576154(void)	OK
0x00576698	CFastVB__Unk_00576698	void CFastVB__Unk_00576698(void)	OK
0x0057674a	CFastVB__Unk_0057674a	void CFastVB__Unk_0057674a(void)	OK
