target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0056ce69	CTexture__Unk_0056ce69	00567f75	00567ed0	CTexture__Unk_00567ed0	UNCONDITIONAL_CALL
0056ce8a	CTexture__Unk_0056ce8a	0056ce75	0056ce69	CTexture__Unk_0056ce69	UNCONDITIONAL_CALL
0056d036	CTexture__Unk_0056d036	0056cf23	0056ce8a	CTexture__Unk_0056ce8a	UNCONDITIONAL_CALL
0056d036	CTexture__Unk_0056d036	0056cf72	0056ce8a	CTexture__Unk_0056ce8a	UNCONDITIONAL_CALL
0056d036	CTexture__Unk_0056d036	0056cfa1	0056ce8a	CTexture__Unk_0056ce8a	UNCONDITIONAL_CALL
0056d036	CTexture__Unk_0056d036	0056cfb6	0056ce8a	CTexture__Unk_0056ce8a	UNCONDITIONAL_CALL
0056d8da	CTexture__Unk_0056d8da	0056db63	0056dafa	CTexture__Unk_0056dafa	UNCONDITIONAL_CALL
0056d8da	CTexture__Unk_0056d8da	0056d7ac	0056d647	CTexture__Helper_0056d647	UNCONDITIONAL_CALL
0056dafa	CTexture__Unk_0056dafa	0056a60d	0056a1cd	CTexture__Unk_0056a1cd	UNCONDITIONAL_CALL
0056dafa	CTexture__Unk_0056dafa	0056d793	0056d647	CTexture__Helper_0056d647	UNCONDITIONAL_CALL
0056be17	CTexture__Unk_0056be17	00653d50	<none>	<no_function>	DATA
0056a1cd	CTexture__Unk_0056a1cd	005638ee	005638d2	CFastVB__Helper_005638d2	UNCONDITIONAL_CALL
0056a1cd	CTexture__Unk_0056a1cd	00569a92	00569a7b	CTexture__Unk_00569a7b	UNCONDITIONAL_CALL
0056a1cd	CTexture__Unk_0056a1cd	00569abf	00569aa8	CTexture__Unk_00569aa8	UNCONDITIONAL_CALL
0056a69e	CTexture__Unk_0056a69e	005639af	00563951	CTexture__Helper_00563951	UNCONDITIONAL_CALL
0056a69e	CTexture__Unk_0056a69e	0056827f	005681e5	CTexture__Helper_005681e5	UNCONDITIONAL_CALL
0056a69e	CTexture__Unk_0056a69e	0056bf2e	0056be17	CTexture__Unk_0056be17	UNCONDITIONAL_CALL
