address	expected_name	actual_name	status
0x0055ddca	CFastVB__Helper_0055ddca	CFastVB__Helper_0055ddca	OK
0x0056f4b0	CFastVB__Helper_0056f4b0	CFastVB__Helper_0056f4b0	OK
0x0058939b	CTexture__Helper_0058939b	CTexture__Helper_0058939b	OK
0x0058a578	CTexture__Helper_0058a578	CTexture__Helper_0058a578	OK
