address	name	signature	status
0x00567338	CTexture__Helper_00567338	int __cdecl CTexture__Helper_00567338(void * param_1, uint param_2, uint param_3)	OK
0x0056745c	CTexture__Helper_0056745c	int __cdecl CTexture__Helper_0056745c(int param_1, void * param_2, void * param_3, uint param_4)	OK
0x00567505	CTexture__Helper_00567505	int __cdecl CTexture__Helper_00567505(uint param_1, int param_2, int param_3)	OK
0x00567700	CTexture__Helper_00567700	int __cdecl CTexture__Helper_00567700(void * param_1, void * param_2, uint param_3)	OK
0x00567a35	CTexture__Helper_00567a35	void __cdecl CTexture__Helper_00567a35(uint param_1)	OK
0x00567aa8	CTexture__Helper_00567aa8	int CTexture__Helper_00567aa8(void)	OK
0x00567ab1	CTexture__Helper_00567ab1	int CTexture__Helper_00567ab1(void)	OK
0x00567f92	CTexture__Helper_00567f92	int __cdecl CTexture__Helper_00567f92(int param_1)	OK
0x0056813f	CTexture__Helper_0056813f	int __cdecl CTexture__Helper_0056813f(int param_1)	OK
0x00568189	CTexture__Helper_00568189	int __cdecl CTexture__Helper_00568189(int param_1)	OK
0x005681bc	CTexture__Helper_005681bc	void CTexture__Helper_005681bc(void)	OK
0x005681e5	CTexture__Helper_005681e5	void CTexture__Helper_005681e5(void)	OK
0x005689b8	CTexture__Helper_005689b8	int * __cdecl CTexture__Helper_005689b8(int param_1, int param_2)	OK
0x00569124	CTexture__Helper_00569124	int CTexture__Helper_00569124(void)	OK
0x0056947e	CTexture__Helper_0056947e	void __cdecl CTexture__Helper_0056947e(uint param_1, uint param_2)	OK
0x005695af	CTexture__Helper_005695af	int __cdecl CTexture__Helper_005695af(int param_1)	OK
0x0056a05b	CTexture__Helper_0056a05b	uint __thiscall CTexture__Helper_0056a05b(void * this, void * param_1, int param_2)	OK
0x0056a089	CTexture__Helper_0056a089	uint __thiscall CTexture__Helper_0056a089(void * this, void * param_1, int param_2)	OK
0x0056a936	CTexture__Helper_0056a936	char * __cdecl CTexture__Helper_0056a936(int param_1, int param_2, void * param_3, int param_4)	OK
0x0056ab1f	CTexture__Helper_0056ab1f	int __cdecl CTexture__Helper_0056ab1f(void * param_1, void * param_2, void * param_3, void * param_4)	OK
