address	name	signature	status
0x00562a01	CDXTexture__Helper_00562a01	int __cdecl CDXTexture__Helper_00562a01(void * param_1, void * param_2)	OK
0x00562a89	CDXTexture__Helper_00562a89	void __cdecl CDXTexture__Helper_00562a89(int param_1)	OK
0x00562c59	CDXTexture__Helper_00562c59	int CDXTexture__Helper_00562c59(void)	OK
0x00562c67	CDXTexture__Helper_00562c67	int CDXTexture__Helper_00562c67(void)	OK
0x00562c99	CDXTexture__Helper_00562c99	void CDXTexture__Helper_00562c99(void)	OK
0x00564a0b	CDXTexture__Helper_00564a0b	int __cdecl CDXTexture__Helper_00564a0b(int param_1, void * param_2, int param_3, int param_4)	OK
0x00564b54	CDXTexture__Helper_00564b54	int __cdecl CDXTexture__Helper_00564b54(int param_1, int param_2, int param_3, int param_4)	OK
0x00564f7a	CDXTexture__Helper_00564f7a	int __cdecl CDXTexture__Helper_00564f7a(void * param_1)	OK
0x00565821	CDXTexture__Helper_00565821	void __cdecl CDXTexture__Helper_00565821(void * param_1, int param_2, int param_3, void * param_4)	OK
0x00565ee0	CDXTexture__Helper_00565ee0	int CDXTexture__Helper_00565ee0(void)	OK
0x00566104	CDXTexture__Helper_00566104	int __cdecl CDXTexture__Helper_00566104(int param_1)	OK
0x00566364	CDXTexture__Helper_00566364	void __cdecl CDXTexture__Helper_00566364(void * param_1, int param_2)	OK
0x00566b42	CDXTexture__Helper_00566b42	int __cdecl CDXTexture__Helper_00566b42(void * param_1, int param_2, int param_3)	OK
0x00566f7c	CDXTexture__Helper_00566f7c	void __cdecl CDXTexture__Helper_00566f7c(void * param_1)	OK
0x00566fd2	CDXTexture__Helper_00566fd2	void __cdecl CDXTexture__Helper_00566fd2(int param_1)	OK
0x00567094	CDXTexture__Helper_00567094	int __cdecl CDXTexture__Helper_00567094(void * param_1, void * param_2, void * param_3)	OK
0x00567de0	CDXTexture__Helper_00567de0	uint * __cdecl CDXTexture__Helper_00567de0(void * param_1, void * param_2)	OK
0x00567df0	CDXTexture__Helper_00567df0	uint * __cdecl CDXTexture__Helper_00567df0(void * param_1, void * param_2)	OK
0x0056836a	CDXTexture__Helper_0056836a	void CDXTexture__Helper_0056836a(void)	OK
0x00568d8c	CDXTexture__Helper_00568d8c	int * __cdecl CDXTexture__Helper_00568d8c(int param_1, void * param_2)	OK
