address	name	signature	status
0x005a9f3f	CFastVB__Helper_005a9f3f	int __stdcall CFastVB__Helper_005a9f3f(void * param_1, void * param_2, void * param_3)	OK
0x005a9f44	CFastVB__Helper_005a9f44	int CFastVB__Helper_005a9f44(void)	OK
0x005aa480	CFastVB__Helper_005aa480	int __stdcall CFastVB__Helper_005aa480(void * param_1, void * param_2, uint param_3)	OK
0x005aa73b	CFastVB__Helper_005aa73b	int __stdcall CFastVB__Helper_005aa73b(void * param_1, void * param_2, void * param_3)	OK
0x005aa790	CFastVB__Helper_005aa790	int __stdcall CFastVB__Helper_005aa790(void * param_1, void * param_2, void * param_3)	OK
0x005aa7c9	CFastVB__Helper_005aa7c9	int __stdcall CFastVB__Helper_005aa7c9(void * param_1, void * param_2, void * param_3)	OK
0x005ab00b	CFastVB__Helper_005ab00b	void __stdcall CFastVB__Helper_005ab00b(void * param_1, void * param_2)	OK
0x005b3370	CFastVB__Helper_005b3370	int __stdcall CFastVB__Helper_005b3370(uint param_1)	OK
0x005b8da0	CFastVB__Helper_005b8da0	uint CFastVB__Helper_005b8da0(void)	OK
0x005d070f	CFastVB__Helper_005d070f	int __cdecl CFastVB__Helper_005d070f(void * param_1, int param_2, void * param_3, void * param_4)	OK
0x0058c08a	CTexture__Helper_0058c08a	int __fastcall CTexture__Helper_0058c08a(int param_1)	OK
0x0058c0ea	CTexture__Helper_0058c0ea	void __fastcall CTexture__Helper_0058c0ea(void * param_1)	OK
0x0058c107	CTexture__Helper_0058c107	void __thiscall CTexture__Helper_0058c107(void * this, void * param_1, int param_2)	OK
0x0058c129	CTexture__Helper_0058c129	void __fastcall CTexture__Helper_0058c129(void * param_1)	OK
0x0058c149	CTexture__Helper_0058c149	void __fastcall CTexture__Helper_0058c149(void * param_1)	OK
0x0058c30f	CTexture__Helper_0058c30f	int __thiscall CTexture__Helper_0058c30f(void * this, void * param_1, void * param_2)	OK
0x0058c378	CTexture__Helper_0058c378	int __fastcall CTexture__Helper_0058c378(int param_1)	OK
0x0058c37c	CTexture__Helper_0058c37c	void __fastcall CTexture__Helper_0058c37c(void * param_1)	OK
0x0058cabd	CTexture__Helper_0058cabd	void __thiscall CTexture__Helper_0058cabd(void * this, void * param_1, int param_2, void * param_3)	OK
0x0058d088	CTexture__Helper_0058d088	char * __thiscall CTexture__Helper_0058d088(void * this, void * param_1, void * param_2, void * param_3)	OK
