address	name	signature	status
0x0056c70a	___Unk_0056c70a	void ___Unk_0056c70a(void)	OK
0x0056c724	___Unk_0056c724	void __cdecl ___Unk_0056c724(void * param_1)	OK
0x0056c78a	___Unk_0056c78a	int __cdecl ___Unk_0056c78a(int param_1)	OK
0x0056c80b	___Unk_0056c80b	int ___Unk_0056c80b(void)	OK
0x0056c841	___Unk_0056c841	int __stdcall ___Unk_0056c841(uint param_1, int param_2, void * param_3, int param_4)	OK
0x0056c981	___Unk_0056c981	void __cdecl ___Unk_0056c981(int param_1, int param_2, int param_3)	OK
0x0056d176	CDXTexture__Unk_0056d176	bool __cdecl CDXTexture__Unk_0056d176(int param_1, int param_2)	OK
0x0056d18a	CDXTexture__Unk_0056d18a	int __cdecl CDXTexture__Unk_0056d18a(int param_1, uint param_2)	OK
0x0056dc9b	CDXTexture__Unk_0056dc9b	uint __cdecl CDXTexture__Unk_0056dc9b(uint param_1, void * param_2)	OK
0x0056e148	CDXTexture__Unk_0056e148	void * __cdecl CDXTexture__Unk_0056e148(uint param_1, void * param_2, uint param_3)	OK
