address	name	signature	status
0x00441730	CLIParams__SetField04	void __thiscall CLIParams__SetField04(void * this, int field04_value, int unused_flags)	OK
0x004f5b70	CParticleDescriptor__SetIndexedParam	void __thiscall CParticleDescriptor__SetIndexedParam(void * this, int field_index, int field_value, int unused_flags)	OK
0x004fc3a0	CSpawnerThng__SetCooldownState3	void __thiscall CSpawnerThng__SetCooldownState3(void * this, int cooldown_ticks, float unused_scale)	OK
0x0041ad10	CMCTentacle__AddVec3InPlace	void __thiscall CMCTentacle__AddVec3InPlace(void * this, void * lhs_vec3, void * rhs_vec3)	OK
0x0053f010	CCutscene__SetTrackSlotByFlag	void __thiscall CCutscene__SetTrackSlotByFlag(void * this, int track_slot, int track_flag, int track_value)	OK
0x00465dd0	CFEPVirtualKeyboard__IsInputAccepted	int __thiscall CFEPVirtualKeyboard__IsInputAccepted(void * this, void * input_ctx, int key_code)	OK
0x004404f0	CThing__NegateVec3ToOut	void __thiscall CThing__NegateVec3ToOut(void * this, void * src_vec3, void * out_vec3)	OK
0x004f3c80	CAtmospheric__GetSamplerValueOrDefault	double __thiscall CAtmospheric__GetSamplerValueOrDefault(void * this, int sampler_id, int default_index, int mode_flags)	OK
0x00403650	CMeshRenderer__CopyBasisAndRefreshTime	void __thiscall CMeshRenderer__CopyBasisAndRefreshTime(void * this, void * src_basis, void * dst_basis)	OK
0x00445010	CMCBuggy__GetTargetValueOrFallback	double __thiscall CMCBuggy__GetTargetValueOrFallback(void * this, int target_id, int fallback_id)	OK
0x004aa8a0	CDestroyableSegment__FindChildByNameI	void * __thiscall CDestroyableSegment__FindChildByNameI(void * this, void * child_name, void * unused_ctx)	OK
0x004cd7a0	CWorldPhysicsManager__FindNodeByNameGE	void * __thiscall CWorldPhysicsManager__FindNodeByNameGE(void * this, void * node_name, void * unused_ctx)	OK
0x004cdba0	CParticleManager__LinkNodeByOffset3C40	void __thiscall CParticleManager__LinkNodeByOffset3C40(void * this, void * node, int unused_ctx)	OK
0x00442890	CDestroyableSegment__SumActiveValueRecursive	double __thiscall CDestroyableSegment__SumActiveValueRecursive(void * this)	OK
0x00449ef0	CFrontEnd__BuildCameraBasisFromYaw	void __thiscall CFrontEnd__BuildCameraBasisFromYaw(void * this)	OK
0x0044d560	CFrontEnd__UpdateFadeStateMachineAlpha	void __thiscall CFrontEnd__UpdateFadeStateMachineAlpha(void * this)	OK
0x0046baf0	CFEPWingmen__UpdateSpinnerTransformAndPulse	void __thiscall CFEPWingmen__UpdateSpinnerTransformAndPulse(void * this)	OK
0x004a25c0	CLTShell__ValidateAndRollHeapDeltas	void __thiscall CLTShell__ValidateAndRollHeapDeltas(void * this)	OK
0x004d6e00	CRepairPadAI__IsCompatibleDockCandidate	int __thiscall CRepairPadAI__IsCompatibleDockCandidate(void * this, void * candidate_unit, int unused_ctx)	OK
0x004f0ba0	CMCTentacle__ComputeWorldAnchor	void __thiscall CMCTentacle__ComputeWorldAnchor(void * this, void * out_anchor, void * unused_ctx)	OK
