target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0058e4b5	CTexture__Helper_0058e4b5	0058fca6	0058fbc5	CTexture__Helper_0058fbc5	UNCONDITIONAL_CALL
0058ecdb	CTexture__Helper_0058ecdb	00590bab	005907d9	CTexture__LoadScriptAndDispatchByVersion	UNCONDITIONAL_CALL
0058f219	CTexture__Helper_0058f219	00590c13	005907d9	CTexture__LoadScriptAndDispatchByVersion	UNCONDITIONAL_CALL
0058f270	CTexture__Helper_0058f270	0058f40b	0058f34c	CTexture__Helper_0058f34c	UNCONDITIONAL_CALL
0058f270	CTexture__Helper_0058f270	0058f457	0058f34c	CTexture__Helper_0058f34c	UNCONDITIONAL_CALL
0058f270	CTexture__Helper_0058f270	0058f530	0058f34c	CTexture__Helper_0058f34c	UNCONDITIONAL_CALL
0058f305	CTexture__Helper_0058f305	00590892	005907d9	CTexture__LoadScriptAndDispatchByVersion	UNCONDITIONAL_CALL
0058f331	CTexture__Helper_0058f331	0058f57a	0058f577	CTexture__Dtor_ReleaseParserState_DeleteOnFlag	UNCONDITIONAL_CALL
0058f34c	CTexture__Helper_0058f34c	0058fac0	0058f66f	CTexture__ParseScriptTokensAndBuildNodes	UNCONDITIONAL_CALL
0058f593	CTexture__Helper_0058f593	005908e2	005907d9	CTexture__LoadScriptAndDispatchByVersion	UNCONDITIONAL_CALL
0058f593	CTexture__Helper_0058f593	0059025c	0059020b	CTexture__ParseScriptWithYaccTables	UNCONDITIONAL_CALL
0058f593	CTexture__Helper_0058f593	00590589	0059020b	CTexture__ParseScriptWithYaccTables	UNCONDITIONAL_CALL
0058fb70	CTexture__Helper_0058fb70	0058f1e3	0058f1e0	CTexture__Dtor_ReleaseBindings_DeleteOnFlag	UNCONDITIONAL_CALL
0058fb8b	CTexture__Helper_0058fb8b	00579afb	00579a9a	CVertexShader__Helper_00579a9a	UNCONDITIONAL_CALL
0058fbc5	CTexture__Helper_0058fbc5	0059052d	0059020b	CTexture__ParseScriptWithYaccTables	UNCONDITIONAL_CALL
00590d25	CTexture__Helper_00590d25	00590d5d	00590d3d	CTexture__Helper_00590d3d	UNCONDITIONAL_CALL
00590d3d	CTexture__Helper_00590d3d	0058c329	0058c30f	CTexture__TokenList_EmitConcatenatedText_0058c30f	UNCONDITIONAL_CALL
00590d3d	CTexture__Helper_00590d3d	0058f22b	0058f219	CTexture__Helper_0058f219	UNCONDITIONAL_CALL
00590da0	CTexture__Helper_00590da0	00590f4c	00590ea0	CDXTexture__ProcessInputControllerState	UNCONDITIONAL_CALL
00590da0	CTexture__Helper_00590da0	00590f6c	00590ea0	CDXTexture__ProcessInputControllerState	UNCONDITIONAL_CALL
00592380	CTexture__Helper_00592380	00592aae	00592a80	CDXTexture__InitJpegMarkerReader	DATA
00592380	CTexture__Helper_00592380	00592ac0	00592a80	CDXTexture__InitJpegMarkerReader	DATA
00592380	CTexture__Helper_00592380	00592718	<none>	<no_function>	UNCONDITIONAL_CALL
00592420	CTexture__Helper_00592420	005925eb	<none>	<no_function>	UNCONDITIONAL_CALL
00592420	CTexture__Helper_00592420	005928e0	005928d0	CDXTexture__ConsumeExpectedRestartMarker	UNCONDITIONAL_CALL
00592420	CTexture__Helper_00592420	00592a0f	00592950	CDXTexture__ClassifyRestartMarkerResync	UNCONDITIONAL_CALL
00592d29	CTexture__Helper_00592d29	00592e09	00592dc2	CDXTexture__CreatePngDecodeContext	UNCONDITIONAL_CALL
00594f15	CTexture__Helper_00594f15	0059d86d	0059d699	CDXTexture__ParsePngChunk_IHDR	UNCONDITIONAL_CALL
00594fb6	CTexture__Helper_00594fb6	0059d94c	0059d879	CDXTexture__ParsePngChunk_PLTE	UNCONDITIONAL_CALL
00595220	CTexture__Helper_00595220	0057c62f	0057c5dc	CMeshCollisionVolume__Helper_0057c5dc	UNCONDITIONAL_CALL
