target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00598474	CFastVB__Unk_00598474	00589316	0058926b	CTexture__Helper_0058926b	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	0059f897	0059f857	CFastVB__Helper_0059f857	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	0059fa9d	0059fa5d	CFastVB__Helper_0059fa5d	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	0059fc2b	0059fbeb	CFastVB__Helper_0059fbeb	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	0059fd91	0059fd51	CFastVB__Helper_0059fd51	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	0059fea1	0059fe61	CFastVB__Helper_0059fe61	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a00df	005a009f	CFastVB__Helper_005a009f	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a02af	005a026f	CFastVB__Helper_005a026f	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a1c95	005a1c55	CFastVB__Helper_005a1c55	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a1e9b	005a1e5b	CFastVB__Helper_005a1e5b	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a2029	005a1fe9	CFastVB__Helper_005a1fe9	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a218f	005a214f	CFastVB__Helper_005a214f	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a229f	005a225f	CFastVB__Helper_005a225f	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a24dd	005a249d	CFastVB__Helper_005a249d	UNCONDITIONAL_CALL
0059f6dd	CFastVB__Unk_0059f6dd	005a26ad	005a266d	CTexture__Helper_005a266d	UNCONDITIONAL_CALL
005a2a61	CFastVB__Unk_005a2a61	005a0082	0059fe61	CFastVB__Helper_0059fe61	UNCONDITIONAL_CALL
005a2a61	CFastVB__Unk_005a2a61	005a2480	005a225f	CFastVB__Helper_005a225f	UNCONDITIONAL_CALL
005a2a61	CFastVB__Unk_005a2a61	005980c7	005980be	CFastVB__Helper_005980be	DATA
005a2a61	CFastVB__Unk_005a2a61	005980ca	005980be	CFastVB__Helper_005980be	DATA
005a2a61	CFastVB__Unk_005a2a61	00598235	0059822c	CFastVB__Helper_0059822c	DATA
005a2a61	CFastVB__Unk_005a2a61	00598238	0059822c	CFastVB__Helper_0059822c	DATA
005a2a61	CFastVB__Unk_005a2a61	005980c2	005980be	CFastVB__Helper_005980be	DATA
005a2a61	CFastVB__Unk_005a2a61	00598230	0059822c	CFastVB__Helper_0059822c	DATA
005a38c0	CFastVB__Unk_005a38c0	005986f7	00598474	CFastVB__Unk_00598474	DATA
005a47f2	CFastVB__Unk_005a47f2	00598529	00598474	CFastVB__Unk_00598474	DATA
005a7617	CFastVB__Unk_005a7617	005985b8	00598474	CFastVB__Unk_00598474	DATA
005a7cf0	CFastVB__Unk_005a7cf0	005985cc	00598474	CFastVB__Unk_00598474	DATA
005a7e09	CFastVB__Unk_005a7e09	0059869c	00598474	CFastVB__Unk_00598474	DATA
005aa0cc	CFastVB__Unk_005aa0cc	005984f1	00598474	CFastVB__Unk_00598474	DATA
005aa2f2	CFastVB__Unk_005aa2f2	00598684	00598474	CFastVB__Unk_00598474	DATA
