address	name	signature	status
0x00598474	CFastVB__Unk_00598474	void __cdecl CFastVB__Unk_00598474(void * param_1)	OK
0x0059f6dd	CFastVB__Unk_0059f6dd	void __thiscall CFastVB__Unk_0059f6dd(void * this, void * param_1, void * param_2)	OK
0x005a2a61	CFastVB__Unk_005a2a61	void __stdcall CFastVB__Unk_005a2a61(void * param_1, void * param_2, void * param_3)	OK
0x005a38c0	CFastVB__Unk_005a38c0	int CFastVB__Unk_005a38c0(void)	OK
0x005a47f2	CFastVB__Unk_005a47f2	void __stdcall CFastVB__Unk_005a47f2(void * param_1, void * param_2, void * param_3)	OK
0x005a7617	CFastVB__Unk_005a7617	void __stdcall CFastVB__Unk_005a7617(void * param_1, int param_2, int param_3)	OK
0x005a7cf0	CFastVB__Unk_005a7cf0	void __stdcall CFastVB__Unk_005a7cf0(void * param_1, void * param_2)	OK
0x005a7e09	CFastVB__Unk_005a7e09	int CFastVB__Unk_005a7e09(void)	OK
0x005aa0cc	CFastVB__Unk_005aa0cc	int CFastVB__Unk_005aa0cc(void)	OK
0x005aa2f2	CFastVB__Unk_005aa2f2	int CFastVB__Unk_005aa2f2(void)	OK
