target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
004caf30	CParticleManager__Unk_004caf30	0046ccad	0046ca70	CGame__ShutdownRestartLoop	UNCONDITIONAL_CALL
004caf30	CParticleManager__Unk_004caf30	0054f709	0054f6e0	CDXEngine__Unk_0054f6e0	UNCONDITIONAL_CALL
004caf30	CParticleManager__Unk_004caf30	004691fd	004691c0	CFrontEnd__ReleaseParticleHudWaypointResources	UNCONDITIONAL_CALL
004cb080	CParticleManager__Unk_004cb080	0046ccb2	0046ca70	CGame__ShutdownRestartLoop	UNCONDITIONAL_CALL
004cb080	CParticleManager__Unk_004cb080	0054f70e	0054f6e0	CDXEngine__Unk_0054f6e0	UNCONDITIONAL_CALL
004cb080	CParticleManager__Unk_004cb080	00469202	004691c0	CFrontEnd__ReleaseParticleHudWaypointResources	UNCONDITIONAL_CALL
004cbc60	CParticleManager__Unk_004cbc60	0053e8c3	0053e2e0	CDXEngine__Render	UNCONDITIONAL_CALL
004cbc60	CParticleManager__Unk_004cbc60	00540edc	00540c30	CDXFrontEnd__SetupRenderMatricesAndProjection	UNCONDITIONAL_CALL
004cbff0	CUnitAI__Unk_004cbff0	00469237	004691c0	CFrontEnd__ReleaseParticleHudWaypointResources	UNCONDITIONAL_CALL
004cbff0	CUnitAI__Unk_004cbff0	0046c9c0	<none>	<no_function>	UNCONDITIONAL_CALL
004cb920	CParticleManager__Unk_004cb920	004c207e	<none>	<no_function>	UNCONDITIONAL_CALL
004cb920	CParticleManager__Unk_004cb920	004c2af4	<none>	<no_function>	UNCONDITIONAL_CALL
004cb920	CParticleManager__Unk_004cb920	004c4017	<none>	<no_function>	UNCONDITIONAL_CALL
004cb920	CParticleManager__Unk_004cb920	004c525a	<none>	<no_function>	UNCONDITIONAL_CALL
004cba30	CParticleManager__Unk_004cba30	004c5114	<none>	<no_function>	UNCONDITIONAL_CALL
004cba90	CParticleManager__Unk_004cba90	004c0a65	<none>	<no_function>	UNCONDITIONAL_CALL
004cba90	CParticleManager__Unk_004cba90	004c1b19	<none>	<no_function>	UNCONDITIONAL_CALL
004691c0	CFrontEnd__ReleaseParticleHudWaypointResources	0046692a	<none>	<no_function>	UNCONDITIONAL_CALL
