target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
0058eefb	CTexture__Unk_0058eefb	00590bbe	005907d9	CTexture__Unk_005907d9	UNCONDITIONAL_CALL
0058f1e0	CTexture__Unk_0058f1e0	0058f20b	0058f1fc	CDXTexture__Helper_0058f1fc	UNCONDITIONAL_CALL
0058f1e0	CTexture__Unk_0058f1e0	0058fb85	0058fb70	CTexture__Helper_0058fb70	UNCONDITIONAL_CALL
0058f577	CTexture__Unk_0058f577	0058fbbf	0058fb8b	CTexture__Helper_0058fb8b	UNCONDITIONAL_CALL
0058f577	CTexture__Unk_0058f577	0059082d	005907d9	CTexture__Unk_005907d9	UNCONDITIONAL_CALL
0058f66f	CTexture__Unk_0058f66f	0058ff2c	0058fbc5	CTexture__Helper_0058fbc5	UNCONDITIONAL_CALL
0059020b	CTexture__Unk_0059020b	00590b61	005907d9	CTexture__Unk_005907d9	UNCONDITIONAL_CALL
005907d9	CTexture__Unk_005907d9	00579aee	00579a9a	CVertexShader__Helper_00579a9a	UNCONDITIONAL_CALL
00590c4a	CTexture__Unk_00590c4a	00590cc5	00590cc2	CTexture__Unk_00590cc2	UNCONDITIONAL_CALL
00590cc2	CTexture__Unk_00590cc2	005ed3f0	<none>	<no_function>	DATA
00590cde	CDXTexture__Unk_00590cde	005ed3dc	<none>	<no_function>	DATA
00591280	CDXTexture__Unk_00591280	0057b0bd	0057af0a	CDXTexture__DecodeJpegFromMemory	UNCONDITIONAL_CALL
00591460	CTexture__Unk_00591460	0059264e	<none>	<no_function>	UNCONDITIONAL_CALL
00591460	CTexture__Unk_00591460	0059262f	<none>	<no_function>	UNCONDITIONAL_CALL
005919e0	CTexture__Unk_005919e0	0059267e	<none>	<no_function>	UNCONDITIONAL_CALL
00591cb0	CTexture__Unk_00591cb0	00592693	<none>	<no_function>	UNCONDITIONAL_CALL
00591ef0	CDXTexture__Unk_00591ef0	005926a8	<none>	<no_function>	UNCONDITIONAL_CALL
