address	name	signature	status
0x005b71b0	CDXTexture__Unk_005b71b0	void __stdcall CDXTexture__Unk_005b71b0(int param_1, void * param_2, void * param_3, int param_4, int param_5)	OK
0x005b7480	CDXTexture__Unk_005b7480	void __stdcall CDXTexture__Unk_005b7480(int param_1, void * param_2, void * param_3, int param_4, int param_5)	OK
0x005b7920	CDXTexture__Unk_005b7920	void CDXTexture__Unk_005b7920(void)	OK
0x005b7c50	CDXTexture__Unk_005b7c50	void CDXTexture__Unk_005b7c50(void)	OK
0x005b7d30	CDXTexture__Unk_005b7d30	uint CDXTexture__Unk_005b7d30(void)	OK
0x005b7ee0	CDXTexture__Unk_005b7ee0	void __stdcall CDXTexture__Unk_005b7ee0(void * param_1)	OK
0x005b8060	CDXTexture__Unk_005b8060	void __stdcall CDXTexture__Unk_005b8060(int param_1)	OK
0x005bb9b0	CDXTexture__Unk_005bb9b0	void __stdcall CDXTexture__Unk_005bb9b0(void * param_1, void * param_2, void * param_3, int param_4, int param_5, int param_6)	OK
0x005bbe70	CDXTexture__Unk_005bbe70	int CDXTexture__Unk_005bbe70(void)	OK
0x005bce60	CDXTexture__Unk_005bce60	int CDXTexture__Unk_005bce60(void)	OK
0x005bd52a	CDXTexture__Unk_005bd52a	void __stdcall CDXTexture__Unk_005bd52a(int param_1, int param_2)	OK
0x005bd53b	CDXTexture__Unk_005bd53b	int CDXTexture__Unk_005bd53b(void)	OK
0x005be360	CDXTexture__Unk_005be360	int __stdcall CDXTexture__Unk_005be360(int param_1, int param_2, int param_3, int param_4, int param_5, void * param_6)	OK
0x005d07f4	CDXTexture__Unk_005d07f4	int __cdecl CDXTexture__Unk_005d07f4(uint param_1, int param_2, int param_3)	OK
0x005d09e4	CDXTexture__Unk_005d09e4	int __cdecl CDXTexture__Unk_005d09e4(void * param_1)	OK
0x005d0a9f	CDXTexture__Unk_005d0a9f	void CDXTexture__Unk_005d0a9f(void)	OK
