address	old_name	inferred_owner	xref_count	top_counts
0x0055db0a	CFastVB__Unk_0055db0a		49	CDXLandscape:2;CDXMeshVB:2;CEventManager:2;CMixerMap:2;CRenderQueue:2
0x0055db72	CFastVB__Unk_0055db72		1
0x0055e14f	CFastVB__Unk_0055e14f		24	CLIParams:6;CD3DApplication:4;CConsole:3;CTokenArchive:3
0x0055e183	CFastVB__Unk_0055e183		24	CGame:1;CLIParams:1;CWorldPhysicsManager:1
0x0055e1c4	CFastVB__Unk_0055e1c4		7	CConsole:6;CTexture:1
0x0055e2a6	CFastVB__Unk_0055e2a6		20	CSoundManager:5;CTexture:4;CMCMech:3;CDXTexture:2;CConsole:1
0x0055e45f	CFastVB__Unk_0055e45f		1
0x0055e673	CFastVB__Unk_0055e673		4	CTexture:2;CDXTexture:1
0x0055f506	CFastVB__Unk_0055f506		1
0x0055f5ee	CFastVB__Unk_0055f5ee		3
0x0055f6bb	CFastVB__Unk_0055f6bb		12
0x0055fe26	CFastVB__Unk_0055fe26		7	CD3DApplication:1;CDXEngine:1;CDXTexture:1
0x0055fe55	CFastVB__Unk_0055fe55		3	CDXTexture:1;CTexture:1
0x00560e28	CFastVB__Unk_00560e28		1
0x00560e89	CFastVB__Unk_00560e89		2
0x00560f4b	CFastVB__Unk_00560f4b		1
0x00560fa0	CFastVB__Unk_00560fa0		2
0x00561047	CFastVB__Unk_00561047		1
0x00561f75	CFastVB__Unk_00561f75	CDXTexture	4	CDXTexture:2
0x00561faa	CFastVB__Unk_00561faa	CDXTexture	3	CDXTexture:3
0x00561fdb	CFastVB__Unk_00561fdb	CDXTexture	3	CDXTexture:3
0x00562b3e	CFastVB__Unk_00562b3e		3	CTexture:2;CDXTexture:1
0x00562c76	CFastVB__Unk_00562c76		11	CTexture:8;CDXTexture:3
0x00563951	CFastVB__Unk_00563951		30	CTexture:9;CDXTexture:8
0x0056a089	CFastVB__Unk_0056a089		18	CTexture:15;CDXTexture:3
0x0056bba5	CFastVB__Unk_0056bba5		2
0x0056bca7	CFastVB__Unk_0056bca7		1
0x0056eb70	CFastVB__Unk_0056eb70		3	CDXMeshVB:2;CLandscapeIB:1
0x0056eb80	CFastVB__Unk_0056eb80		3	CDXMeshVB:2;CLandscapeIB:1
0x0056eb90	CFastVB__Unk_0056eb90		3	CDXMeshVB:2;CLandscapeIB:1
0x0056f260	CFastVB__Unk_0056f260		21	CTexture:1
0x0056f520	CFastVB__Unk_0056f520		2
0x00573310	CFastVB__Unk_00573310		11	CTexture:1
0x00574270	CFastVB__Unk_00574270		8	CMeshCollisionVolume:5;CDXTexture:2
0x00574296	CFastVB__Unk_00574296		2	CMeshCollisionVolume:1
0x0057437a	CFastVB__Unk_0057437a		2	CDXTexture:1
0x00575986	CFastVB__Unk_00575986		13	CDXTexture:4;CTexture:2
0x005759b6	CFastVB__Unk_005759b6		0
0x005759c9	CFastVB__Unk_005759c9		1
0x00575a58	CFastVB__Unk_00575a58		0
0x00575cae	CFastVB__Unk_00575cae		1
0x00575dc9	CFastVB__Unk_00575dc9		0
0x0057600b	CFastVB__Unk_0057600b		7	CVBufTexture:5;CVertexShader:2
0x0057609c	CFastVB__Unk_0057609c		0
0x00576154	CFastVB__Unk_00576154		0
0x00576161	CFastVB__Unk_00576154		8	CDXEngine:4;CDXTexture:1;CTexture:1
0x00576698	CFastVB__Unk_00576698		0
0x0057674a	CFastVB__Unk_0057674a		0
0x005768f1	CFastVB__Unk_005768f1		0
0x005768fe	CFastVB__Unk_005768fe		34	CTexture:9;CVertexShader:9;CDXTexture:5;CDXEngine:3;CVBufTexture:2
0x00576b3a	CFastVB__Unk_00576b3a		0
0x00576b47	CFastVB__Unk_00576b3a		11	CVertexShader:6;CAtmosphericsProfile:2;CTexture:2;CVBufTexture:1
0x00576dfd	CFastVB__Unk_00576dfd		0
0x00576e0a	CFastVB__Unk_00576e0a		11	CVertexShader:6;CDXEngine:3;CTexture:1
