target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00586b7f	CFastVB__Helper_00586b7f	00588363	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00586b9b	CFastVB__Helper_00586b9b	00588323	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00586ee3	CFastVB__Helper_00586ee3	00588383	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00586eff	CFastVB__Helper_00586eff	00588415	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00586f1b	CFastVB__Helper_00586f1b	005883f5	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00586f37	CFastVB__Helper_00586f37	005873b3	0058735a	CFastVB__StoreDecodedBlockToScratch	UNCONDITIONAL_CALL
00586f37	CFastVB__Helper_00586f37	00587416	005873f8	CFastVB__LoadDecodedBlockFromScratch	UNCONDITIONAL_CALL
00587303	CFastVB__Helper_00587303	005883d5	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00587322	CFastVB__Helper_00587322	00588533	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
0058733e	CFastVB__Helper_0058733e	005885b3	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00587477	CFastVB__Helper_00587477	0058766a	00587663	CFastVB__Helper_00587663	UNCONDITIONAL_CALL
00587477	CFastVB__Helper_00587477	00587682	0058767b	CFastVB__Helper_0058767b	UNCONDITIONAL_CALL
00587477	CFastVB__Helper_00587477	0058769a	00587693	CFastVB__Helper_00587693	UNCONDITIONAL_CALL
00587477	CFastVB__Helper_00587477	00587e3d	00587e36	CFastVB__Helper_00587e36	UNCONDITIONAL_CALL
00587477	CFastVB__Helper_00587477	00587e55	00587e4e	CFastVB__Helper_00587e4e	UNCONDITIONAL_CALL
00587663	CFastVB__Helper_00587663	005884d3	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
0058767b	CFastVB__Helper_0058767b	005884b3	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00587693	CFastVB__Helper_00587693	00588493	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00587dd6	CFastVB__Helper_00587dd6	00588568	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00587e1e	CFastVB__Helper_00587e1e	00588581	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00587e36	CFastVB__Helper_00587e36	00588435	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00587e4e	CFastVB__Helper_00587e4e	00588513	00587e82	CFastVB__CreateTexelUnpackProfileByFormat	UNCONDITIONAL_CALL
00589094	CFastVB__Helper_00589094	00579c57	00579bd5	CDXTexture__SetD3D9DebugMute	UNCONDITIONAL_CALL
00589094	CFastVB__Helper_00589094	005892d3	0058926b	CTexture__Helper_0058926b	UNCONDITIONAL_CALL
00589094	CFastVB__Helper_00589094	005892ea	0058926b	CTexture__Helper_0058926b	UNCONDITIONAL_CALL
005891c6	CFastVB__Helper_005891c6	00589327	0058926b	CTexture__Helper_0058926b	UNCONDITIONAL_CALL
0058c0e4	CFastVB__Helper_0058c0e4	00574679	00574662	CDXTexture__ConvertSurfaceWithActiveProfile	UNCONDITIONAL_CALL
0058c0e4	CFastVB__Helper_0058c0e4	00574daf	00574da5	CDXTexture__ConvertSurfaceRegionWithActiveProfile	UNCONDITIONAL_CALL
0058c0e4	CFastVB__Helper_0058c0e4	005896c2	005896bd	CTexture__Helper_005896bd	UNCONDITIONAL_CALL
