address	name	signature	status
0x0044d6f0	CUnitAI__Unk_0044d6f0	void __fastcall CUnitAI__Unk_0044d6f0(void * param_1)	OK
0x0044eab0	CUnitAI__Unk_0044eab0	int __cdecl CUnitAI__Unk_0044eab0(int param_1)	OK
0x0044eb30	CUnitAI__Unk_0044eb30	void __cdecl CUnitAI__Unk_0044eb30(int param_1)	OK
0x0044ecf0	CUnitAI__Unk_0044ecf0	int CUnitAI__Unk_0044ecf0(void)	OK
0x0044ed40	CUnitAI__Unk_0044ed40	int __cdecl CUnitAI__Unk_0044ed40(int param_1)	OK
0x0044eea0	CUnitAI__Unk_0044eea0	int __cdecl CUnitAI__Unk_0044eea0(int param_1)	OK
0x00452de0	CUnitAI__Unk_00452de0	void CUnitAI__Unk_00452de0(void)	OK
0x004530b0	CUnitAI__Unk_004530b0	void __stdcall CUnitAI__Unk_004530b0(float param_1, float param_2, float param_3, int param_4)	OK
0x00465c10	CUnitAI__Unk_00465c10	void CUnitAI__Unk_00465c10(void)	OK
0x00465dd0	CUnitAI__Unk_00465dd0	bool __thiscall CUnitAI__Unk_00465dd0(void * this, void * param_1, int param_2)	OK
0x00469430	CUnitAI__Unk_00469430	uint __cdecl CUnitAI__Unk_00469430(int param_1, int param_2, int param_3, int param_4)	OK
0x0046b950	CUnitAI__Unk_0046b950	void __thiscall CUnitAI__Unk_0046b950(void * this, int param_1, void * param_2)	OK
0x0046bab0	CUnitAI__Unk_0046bab0	void __thiscall CUnitAI__Unk_0046bab0(void * this, int param_1, int param_2)	OK
0x0046bc20	CUnitAI__Unk_0046bc20	void __fastcall CUnitAI__Unk_0046bc20(int param_1)	OK
0x00472a90	CUnitAI__Unk_00472a90	void __fastcall CUnitAI__Unk_00472a90(int param_1)	OK
0x00472f10	CUnitAI__Unk_00472f10	void __fastcall CUnitAI__Unk_00472f10(void * param_1)	OK
0x00476fe0	CUnitAI__Unk_00476fe0	void CUnitAI__Unk_00476fe0(void)	OK
0x00477cb0	CUnitAI__Unk_00477cb0	int * __stdcall CUnitAI__Unk_00477cb0(void * param_1)	OK
0x004780f0	CUnitAI__Unk_004780f0	int CUnitAI__Unk_004780f0(void)	OK
0x00478510	CUnitAI__Unk_00478510	int CUnitAI__Unk_00478510(void)	OK
0x0047d6d0	CUnitAI__Unk_0047d6d0	void __fastcall CUnitAI__Unk_0047d6d0(void * param_1)	OK
0x0047fb50	CUnitAI__Unk_0047fb50	void __cdecl CUnitAI__Unk_0047fb50(int param_1, int param_2, int param_3)	OK
0x00480a30	CUnitAI__Unk_00480a30	void __thiscall CUnitAI__Unk_00480a30(void * this, int param_1, int param_2)	OK
0x00481400	CUnitAI__Unk_00481400	int __fastcall CUnitAI__Unk_00481400(int param_1)	OK
0x00482050	CUnitAI__Unk_00482050	void __fastcall CUnitAI__Unk_00482050(int param_1)	OK
0x004821b0	CUnitAI__Unk_004821b0	void CUnitAI__Unk_004821b0(void)	OK
0x004821e0	CUnitAI__Unk_004821e0	void CUnitAI__Unk_004821e0(void)	OK
0x00483530	CUnitAI__Unk_00483530	void __fastcall CUnitAI__Unk_00483530(int param_1)	OK
0x00484340	CUnitAI__Unk_00484340	void __fastcall CUnitAI__Unk_00484340(int param_1)	OK
0x00484c50	CUnitAI__Unk_00484c50	void __fastcall CUnitAI__Unk_00484c50(int param_1)	OK
0x004858d0	CUnitAI__Unk_004858d0	void __fastcall CUnitAI__Unk_004858d0(int param_1)	OK
0x00485d50	CUnitAI__Unk_00485d50	void __fastcall CUnitAI__Unk_00485d50(int param_1)	OK
0x00486940	CUnitAI__Unk_00486940	void __fastcall CUnitAI__Unk_00486940(int param_1)	OK
0x00486e00	CUnitAI__Unk_00486e00	void __fastcall CUnitAI__Unk_00486e00(int param_1)	OK
0x00488090	CUnitAI__Unk_00488090	void __fastcall CUnitAI__Unk_00488090(int param_1)	OK
0x0048afb0	CUnitAI__Unk_0048afb0	void __fastcall CUnitAI__Unk_0048afb0(int param_1)	OK
0x0048de00	CUnitAI__Unk_0048de00	void __stdcall CUnitAI__Unk_0048de00(void * param_1, int param_2)	OK
0x0048de30	CUnitAI__Unk_0048de30	void __cdecl CUnitAI__Unk_0048de30(void * param_1)	OK
0x0048de90	CUnitAI__Unk_0048de90	int __fastcall CUnitAI__Unk_0048de90(int param_1)	OK
0x0048f180	CUnitAI__Unk_0048f180	void __fastcall CUnitAI__Unk_0048f180(int param_1)	OK
