vtable	col_ptr_slot	col_addr	signature	offset	cd_offset	type_desc	class_desc	raw_type_name	demangled_type_name
005e0040	005e003c	004014a0	0x000001b8	-1869561088	-1869574000	0x90909090	0x857405d9
005e0044	005e0040	004d38b0	0x858005d9	-1866268579	-1869574000	0x90909090	0xe8f18b56
005e0048	005e0044	004fdc90	0x013c818b	-1065025536	2021853556	0x03750220	0xb8c3c033
005e004c	005e0048	00417620	0x0164818b	-2133262336	340	0x909090c3	0x0164818b
005e0050	005e004c	004bfc60	0x856c05d9	-1866268579	-1869574000	0x90909090	0x0424448b
005e0054	005e0050	00405930	0x90c3c033	-1869574000	-1869574000	0x90909090	0x04c2c033
005e0058	005e0054	004d38c0	0xe8f18b56	170104	41271429	0xce8bc35e	0x02976be8
