address	old_name	inferred_owner	xref_count	top_counts
0x0055e598	CDXTexture__Unk_0055e598	ControlsUI	2	ControlsUI:1
0x0055e6e2	CDXTexture__Unk_0055e6e2	CFastVB	1	CFastVB:1
0x0055ecb1	CDXTexture__Unk_0055ecb1	CTexture	1	CTexture:1
0x0055ed10	CDXTexture__Unk_0055ed10	CTexture	1	CTexture:1
0x0055f2a7	CDXTexture__Unk_0055f2a7	CDropship	1	CDropship:1
0x0055f380	CDXTexture__Unk_0055f380	CStaticShadows	5	CStaticShadows:3
0x0055f44b	CDXTexture__Unk_0055f44b	CTokenArchive	1	CTokenArchive:1
0x0055f807	CDXTexture__Unk_0055f807	CEngine	1	CEngine:1
0x0055f8a1	CDXTexture__Unk_0055f8a1	CEngine	1	CEngine:1
0x0055fc5d	CDXTexture__Unk_0055fc5d	CD3DApplication	1	CD3DApplication:1
0x0055feca	CDXTexture__Unk_0055feca	CDXEngine	1	CDXEngine:1
0x005621b9	CDXTexture__Unk_005621b9	CTexture	1	CTexture:1
0x00562307	CDXTexture__Unk_00562307	CTexture	1	CTexture:1
0x0056244b	CDXTexture__Unk_0056244b	CTexture	2	CTexture:2
0x0056249f	CDXTexture__Unk_0056249f	CTexture	2	CTexture:2
0x00562cef	CDXTexture__Unk_00562cef	CFastVB	1	CFastVB:1
0x005638d2	CDXTexture__Unk_005638d2	CFastVB	1	CFastVB:1
0x00564c09	CDXTexture__Unk_00564c09	CFastVB	1	CFastVB:1
0x00564f4c	CDXTexture__Unk_00564f4c	CTexture	2	CTexture:2
0x00567338	CDXTexture__Unk_00567338	CTexture	2	CTexture:2
0x0056745c	CDXTexture__Unk_0056745c	CTexture	1	CTexture:1
0x00567f92	CDXTexture__Unk_00567f92	CTexture	1	CTexture:1
0x00569ba8	CDXTexture__Unk_00569ba8	CFastVB	1	CFastVB:1
0x0056a936	CDXTexture__Unk_0056a936	CTexture	1	CTexture:1
0x0056ab1f	CDXTexture__Unk_0056ab1f	CTexture	1	CTexture:1
0x0056c060	CDXTexture__Unk_0056c060	CTexture	2	CTexture:2
0x0056c0a0	CDXTexture__Unk_0056c0a0	CTexture	2	CTexture:2
0x0056c0da	CDXTexture__Unk_0056c0da	CTexture	1	CTexture:1
0x0056d21c	CDXTexture__Unk_0056d21c	CTexture	1	CTexture:1
0x0056defa	CDXTexture__Unk_0056defa	CTexture	2	CTexture:2
0x0056e271	CDXTexture__Unk_0056e271	CTexture	1	CTexture:1
0x0056f2a0	CDXTexture__Unk_0056f2a0	CFastVB	1	CFastVB:1
0x0056ff40	CDXTexture__Unk_0056ff40	CTexture	1	CTexture:1
0x005708a0	CDXTexture__Unk_005708a0	CTexture	1	CTexture:1
0x00570be0	CDXTexture__Unk_00570be0	CTexture	1	CTexture:1
0x00570cb0	CDXTexture__Unk_00570cb0	CTexture	2	CTexture:2
0x00570dd0	CDXTexture__Unk_00570dd0	CTexture	1	CTexture:1
0x005710d0	CDXTexture__Unk_005710d0	CFastVB	1	CFastVB:1
0x005723c0	CDXTexture__Unk_005723c0	CTexture	1	CTexture:1
0x00572f00	CDXTexture__Unk_00572f00	CTexture	1	CTexture:1
0x00572f80	CDXTexture__Unk_00572f80	CFastVB	1	CFastVB:1
0x0057457a	CDXTexture__Unk_0057457a	CTexture	1	CTexture:1
0x00574e2b	CDXTexture__Unk_00574e2b	CFastVB	1	CFastVB:1
0x0057618b	CDXTexture__Unk_0057618b	CFastVB	2	CFastVB:2
0x00576297	CDXTexture__Unk_00576297	CDXEngine	3	CDXEngine:3
0x00577267	CDXTexture__Unk_00577267	CDXEngine	2	CDXEngine:2
0x00577ea4	CDXTexture__Unk_00577e80	CTexture	6	CTexture:6
0x005780e3	CDXTexture__Unk_005780e3	CTexture	2	CTexture:2
0x0057a934	CDXTexture__Unk_0057a934	CMeshCollisionVolume	1	CMeshCollisionVolume:1
0x0057cf60	CDXTexture__Unk_0057cf60	CFastVB	1	CFastVB:1
0x0057e4d3	CDXTexture__Unk_0057e4d3	CFastVB	1	CFastVB:1
0x0057e6cc	CDXTexture__Unk_0057e6cc	CFastVB	1	CFastVB:1
0x0057ef10	CDXTexture__Unk_0057ef10	CFastVB	5	CFastVB:5
0x0057fa10	CDXTexture__Unk_0057fa10	CFastVB	2	CFastVB:2
0x005819b8	CDXTexture__Unk_005819b8	CFastVB	4	CFastVB:4
0x00581a08	CDXTexture__Unk_00581a08	CFastVB	4	CFastVB:4
0x00581cc0	CDXTexture__Unk_00581cc0	CFastVB	1	CFastVB:1
0x00585b19	CDXTexture__Unk_00585b19	CFastVB	1	CFastVB:1
0x00585d6b	CDXTexture__Unk_00585d6b	CFastVB	1	CFastVB:1
0x00585d87	CDXTexture__Unk_00585d87	CFastVB	1	CFastVB:1
0x00585e83	CDXTexture__Unk_00585e83	CFastVB	1	CFastVB:1
0x00585f6b	CDXTexture__Unk_00585f6b	CFastVB	1	CFastVB:1
0x00585f87	CDXTexture__Unk_00585f87	CFastVB	1	CFastVB:1
0x00586198	CDXTexture__Unk_00586198	CFastVB	1	CFastVB:1
0x005862cd	CDXTexture__Unk_005862cd	CFastVB	1	CFastVB:1
0x005865ed	CDXTexture__Unk_005865ed	CFastVB	1	CFastVB:1
0x00586978	CDXTexture__Unk_00586978	CFastVB	1	CFastVB:1
0x00586ee3	CDXTexture__Unk_00586ee3	CFastVB	1	CFastVB:1
