target_addr	target_name	from_addr	from_function_addr	from_function	ref_type
00403ba0	CThing__Unk_00403ba0	00422815	004227e0	CCarverAI__OnHit	UNCONDITIONAL_CALL
00403ba0	CThing__Unk_00403ba0	004d1f77	004d1f10	CUnitAI__Unk_004d1f10	UNCONDITIONAL_CALL
00403ba0	CThing__Unk_00403ba0	005e2c68	<none>	<no_function>	DATA
00403ba0	CThing__Unk_00403ba0	005e12d8	<none>	<no_function>	DATA
00403bf0	CThing__Unk_00403bf0	005e2ebc	<none>	<no_function>	DATA
00403bf0	CThing__Unk_00403bf0	005e20d4	<none>	<no_function>	DATA
00403bf0	CThing__Unk_00403bf0	005e1e74	<none>	<no_function>	DATA
00403bf0	CThing__Unk_00403bf0	005e04cc	<none>	<no_function>	DATA
00403bf0	CThing__Unk_00403bf0	005e35c0	<none>	<no_function>	DATA
00417540	CThing__Unk_00417540	005d8f44	<none>	<no_function>	DATA
004176c0	CThing__Unk_004176c0	005d8f3c	<none>	<no_function>	DATA
