address	old_name	inferred_owner	xref_count	top_counts
0x0056e0ec	CDXTexture__Unk_0056e0ec		2	CTexture:1
0x0056e148	CDXTexture__Unk_0056e148		2
0x0056e5bf	CDXTexture__Unk_0056e5bf		2	CTexture:1
0x0056e62d	CDXTexture__Unk_0056e62d		1
0x00575cdd	CDXTexture__Unk_00575cdd		1
0x00575d20	CDXTexture__Unk_00575d20		3	CFastVB:1
0x00575d44	CDXTexture__Unk_00575d44		2	CMeshCollisionVolume:1
0x00575d8c	CDXTexture__Unk_00575d8c		2	CTexture:1
0x0057617e	CDXTexture__Unk_0057617e		2	CFastVB:1
0x005761f7	CDXTexture__Unk_005761f7		1
0x00576286	CDXTexture__Unk_00576286		3	CDXEngine:1
0x00577239	CDXTexture__Unk_00577239		3	CDXEngine:1
0x005772c9	CDXTexture__Unk_005772c9		2
0x005772e5	CDXTexture__Unk_005772e5		1
0x0057735f	CDXTexture__Unk_0057735f		2
0x0057737b	CDXTexture__Unk_0057737b		1
0x005773f6	CDXTexture__Unk_005773f6		2
0x00577412	CDXTexture__Unk_00577412		1
0x00577dd5	CDXTexture__Unk_00577dd5		2
0x00577de2	CDXTexture__Unk_00577de2		2
0x00577e80	CDXTexture__Unk_00577e80		3	CTexture:1
0x005780d6	CDXTexture__Unk_005780d6		3	CTexture:1
0x005786c0	CDXTexture__Unk_005786c0		1
0x00578758	CDXTexture__Unk_00578758		1
0x00578794	CDXTexture__Unk_00578794		1
0x005787e8	CDXTexture__Unk_005787e8		1
0x00578885	CDXTexture__Unk_00578885		1
0x00578941	CDXTexture__Unk_00578941		1
0x00578a20	CDXTexture__Unk_00578a20		1
0x00578bad	CDXTexture__Unk_00578bad		1
0x00579e08	CDXTexture__Unk_00579e08		2	CMeshCollisionVolume:1
0x0057af0a	CDXTexture__Unk_0057af0a		1
0x0057b182	CDXTexture__Unk_0057b182		1
0x0057b6fa	CDXTexture__Unk_0057b6fa		1
0x0057b9ce	CDXTexture__Unk_0057b9ce		1
0x0057ca6a	CDXTexture__Unk_0057ca6a		2
0x0057cc53	CDXTexture__Unk_0057cc53		3	CFastVB:1;CMeshCollisionVolume:1
0x0057d244	CDXTexture__Unk_0057d244		3	CWaypointManager:1
0x005818b7	CDXTexture__Unk_005818b7		6
0x00581d49	CDXTexture__Unk_00581d49		42
0x00582ef8	CDXTexture__Unk_00582ef8		1
0x00583041	CDXTexture__Unk_00583041		1
0x0058318a	CDXTexture__Unk_0058318a		1
0x005832af	CDXTexture__Unk_005832af		1
0x005833a6	CDXTexture__Unk_005833a6		1
0x005834ef	CDXTexture__Unk_005834ef		1
0x00583670	CDXTexture__Unk_00583670		1
0x005837b7	CDXTexture__Unk_005837b7		1
0x00584724	CDXTexture__Unk_00584724		1
0x00584786	CDXTexture__Unk_00584786		1
0x005847e9	CDXTexture__Unk_005847e9		1
0x00584831	CDXTexture__Unk_00584831		2
0x00584886	CDXTexture__Unk_00584886		1
0x005848e3	CDXTexture__Unk_005848e3		1
0x00584936	CDXTexture__Unk_00584936		1
0x00585576	CDXTexture__Unk_00585576		1
0x0058562d	CDXTexture__Unk_0058562d		1
0x005856b8	CDXTexture__Unk_005856b8		1
0x00585bd3	CDXTexture__Unk_00585bd3		42
0x00585da3	CDXTexture__Unk_00585da3		1
0x00585e9f	CDXTexture__Unk_00585e9f		1
0x005861b4	CDXTexture__Unk_005861b4		1
0x00586305	CDXTexture__Unk_00586305		1
0x00586609	CDXTexture__Unk_00586609		1
0x0058677b	CDXTexture__Unk_0058677b		1
0x0058864a	CDXTexture__Unk_0058864a		4	Platform:1;CMeshCollisionVolume:1;CTexture:1
0x0058865c	CDXTexture__Unk_0058865c		3	Platform:1;CMeshCollisionVolume:1
0x00588cc6	CDXTexture__Unk_00588cc6		6
0x005890f1	CDXTexture__Unk_005890f1		1
0x00589116	CDXTexture__Unk_00589116		3	CWaypointManager:1
0x005893d1	CDXTexture__Unk_005893d1		2
0x005893e9	CDXTexture__Unk_005893e9		2	CTexture:1
0x00589438	CDXTexture__Unk_00589438		2	CTexture:1
0x00590cde	CDXTexture__Unk_00590cde		1
0x00591280	CDXTexture__Unk_00591280		1
0x00591ef0	CDXTexture__Unk_00591ef0		1
0x00591fc0	CDXTexture__Unk_00591fc0		1
0x005921a0	CDXTexture__Unk_005921a0		1
0x00592ca0	CDXTexture__Unk_00592ca0		2	CTexture:1;CMeshCollisionVolume:1
0x005933c6	CDXTexture__Unk_005933c6		1
0x00593411	CDXTexture__Unk_00593411		1
0x00593526	CDXTexture__Unk_00593526		1
0x005935a3	CDXTexture__Unk_005935a3		3
0x005935c0	CDXTexture__Unk_005935c0		1
0x005937f6	CDXTexture__Unk_005937f6		1
0x00593994	CDXTexture__Unk_00593994		1
0x00594ef8	CDXTexture__Unk_00594ef8		2	CTexture:1
0x00594fdc	CDXTexture__Unk_00594fdc		2	CTexture:1
0x0059512b	CDXTexture__Unk_0059512b		2
0x0059517e	CDXTexture__Unk_0059517e		2
0x00595183	CDXTexture__Unk_00595183		3
0x005951d9	CDXTexture__Unk_005951d9		2
0x00596386	CDXTexture__Unk_00596386		4	CTexture:2;CFastVB:2
0x005963d2	CDXTexture__Unk_005963d2		2
0x00598e5d	CDXTexture__Unk_00598e5d		1
0x00598f22	CDXTexture__Unk_00598f22		1
0x00598f3e	CDXTexture__Unk_00598f3e		1
0x0059993c	CDXTexture__Unk_0059993c		1
0x0059b510	CDXTexture__Unk_0059b510		1
0x0059ba20	CDXTexture__Unk_0059ba20		1
0x0059ba90	CDXTexture__Unk_0059ba90		1
0x0059bae0	CDXTexture__Unk_0059bae0		5
0x0059bc10	CDXTexture__Unk_0059bc10		3
0x0059bcc0	CDXTexture__Unk_0059bcc0		2
0x0059bd60	CDXTexture__Unk_0059bd60		2
0x0059be00	CDXTexture__Unk_0059be00		1
0x0059c3f0	CDXTexture__Unk_0059c3f0		2
0x0059c510	CDXTexture__Unk_0059c510		2	CTexture:1
0x0059c5d0	CDXTexture__Unk_0059c5d0		3	CMeshCollisionVolume:1;CTexture:1
0x0059c730	CDXTexture__Unk_0059c730		5
0x0059c750	CDXTexture__Unk_0059c750		2	CTexture:1
0x0059c78f	CDXTexture__Unk_0059c78f		2	CTexture:1
0x0059ccf3	CDXTexture__Unk_0059ccf3		2	CMeshCollisionVolume:1
0x0059cd26	CDXTexture__Unk_0059cd26		7	CMeshCollisionVolume:1
0x0059d9d8	CDXTexture__Unk_0059d9d8		1
0x0059e110	CDXTexture__Unk_0059e110		2
0x0059e310	CDXTexture__Unk_0059e310		4
0x0059e4a0	CDXTexture__Unk_0059e4a0		1
0x0059e580	CDXTexture__Unk_0059e580		3
0x0059e770	CDXTexture__Unk_0059e770		1
0x005ab0ed	CDXTexture__Unk_005ab0ed		4	CTexture:1
0x005aba90	CDXTexture__Unk_005aba90		1
0x005aefa0	CDXTexture__Unk_005aefa0		1
0x005b10b0	CDXTexture__Unk_005b10b0		2
0x005b1630	CDXTexture__Unk_005b1630		1
0x005b1c00	CDXTexture__Unk_005b1c00		4
0x005b1c50	CDXTexture__Unk_005b1c50		1
0x005b1d50	CDXTexture__Unk_005b1d50		2
0x005b1da0	CDXTexture__Unk_005b1da0		1
0x005b25e0	CDXTexture__Unk_005b25e0		1
0x005b3170	CDXTexture__Unk_005b3170		3
0x005b3fd0	CDXTexture__Unk_005b3fd0		8
0x005b4080	CDXTexture__Unk_005b4080		4
0x005b44c0	CDXTexture__Unk_005b44c0		1
0x005b6500	CDXTexture__Unk_005b6500		1
0x005b65a0	CDXTexture__Unk_005b65a0		1
0x005b6650	CDXTexture__Unk_005b6650		1
0x005b6720	CDXTexture__Unk_005b6720		1
0x005b6c30	CDXTexture__Unk_005b6c30		1
0x005b6c90	CDXTexture__Unk_005b6c90		1
0x005b71b0	CDXTexture__Unk_005b71b0		1
0x005b7480	CDXTexture__Unk_005b7480		1
0x005b7920	CDXTexture__Unk_005b7920		1
0x005b7c50	CDXTexture__Unk_005b7c50		3
0x005b7d30	CDXTexture__Unk_005b7d30		3
0x005b7ee0	CDXTexture__Unk_005b7ee0		1
0x005b8060	CDXTexture__Unk_005b8060		1
0x005bb9b0	CDXTexture__Unk_005bb9b0		1
0x005bbe70	CDXTexture__Unk_005bbe70		1
0x005bce60	CDXTexture__Unk_005bce60		1
0x005bd52a	CDXTexture__Unk_005bd52a		2	CFastVB:1;CTexture:1
0x005bd53b	CDXTexture__Unk_005bd53b		3
0x005be360	CDXTexture__Unk_005be360		1
0x005d07f4	CDXTexture__Unk_005d07f4		2
0x005d09e4	CDXTexture__Unk_005d09e4		2
0x005d0a9f	CDXTexture__Unk_005d0a9f		1
