address	name	signature	status
0x004bfab0	OID__Unk_004bfab0	void __thiscall OID__Unk_004bfab0(void * this, int param_1, int param_2)	OK
0x0057d446	CWaypointManager__Unk_0057d446	void CWaypointManager__Unk_0057d446(void)	OK
0x004b0d00	CMeshPart__Unk_004b0d00	int CMeshPart__Unk_004b0d00(void)	OK
0x004d38c0	CInfluenceMap__Unk_004d38c0	int CInfluenceMap__Unk_004d38c0(void)	OK
0x004d1f90	CExplosionInitThing__Unk_004d1f90	void __fastcall CExplosionInitThing__Unk_004d1f90(void * param_1)	OK
0x0053c510	CVBufTexture__Unk_0053c510	void __thiscall CVBufTexture__Unk_0053c510(void * this, int param_1, int param_2)	OK
0x0053f0a0	CVBufTexture__Unk_0053f0a0	void __fastcall CVBufTexture__Unk_0053f0a0(void * param_1)	OK
0x00562b3e	CFastVB__Unk_00562b3e	int __cdecl CFastVB__Unk_00562b3e(int param_1, uint param_2)	OK
0x0056bba5	CFastVB__Unk_0056bba5	void __cdecl CFastVB__Unk_0056bba5(void * param_1)	OK
0x0056bca7	CFastVB__Unk_0056bca7	uint __cdecl CFastVB__Unk_0056bca7(int param_1)	OK
0x0057770b	CFastVB__Unk_0057770b	int CFastVB__Unk_0057770b(void)	OK
0x005779ae	CFastVB__Unk_005779ae	float * __stdcall CFastVB__Unk_005779ae(void * param_1, int param_2, float param_3)	OK
0x00578f53	CFastVB__Unk_00578f53	void CFastVB__Unk_00578f53(void)	OK
0x0057e200	CFastVB__Unk_0057e200	int __fastcall CFastVB__Unk_0057e200(void * param_1)	OK
0x0057e2de	CFastVB__Unk_0057e2de	int __fastcall CFastVB__Unk_0057e2de(void * param_1)	OK
0x0057fa5c	CFastVB__Unk_0057fa5c	int __fastcall CFastVB__Unk_0057fa5c(void * param_1)	OK
0x005888bc	CFastVB__Unk_005888bc	int CFastVB__Unk_005888bc(void)	OK
